index,id,name,normalized_name,gender
3959,4015,Knockahomer,knockahomer,
3960,4016,Scary Robot,scary robot,
3961,4017,Security Voice,security voice,
3962,4018,Esme Delacroix,esme delacroix,
3963,4019,Boris,boris,
3964,4020,Siren,siren,
3965,4021,Bartleby,bartleby,
3966,4022,Leezakiah,leezakiah,
3967,4023,Temperance,temperance,
3968,4024,Captain Mordecai,captain mordecai,
3969,4025,CYRUS MANLEY,cyrus manley,
3970,4026,Jealousy,jealousy,
3971,4027,Honesty,honesty,
3972,4028,Conscience,conscience,
3973,4029,Libido,libido,
3974,4030,Thomas Pynchon,thomas pynchon,
3975,4031,Springfieldites,springfieldites,
3976,4032,Ashley Olsen,ashley olsen,
3977,4033,Mary-Kate Olsen,mary-kate olsen,
3978,4034,Elderly Librarian,elderly librarian,
3979,4036,MARGARINE OF ARAGON,margarine of aragon,
3980,4037,Court Herald,court herald,
3981,4038,Royal Physician,royal physician,
3982,4039,Prince Bart,prince bart,
3983,4040,Margarine,margarine,
3984,4041,Thomas More,thomas more,
3985,4042,Barrister,barrister,
3986,4043,Anne Boleyn,anne boleyn,
3987,4044,Archbishop Lovejoy,archbishop lovejoy,
3988,4045,Jane Seymour,jane seymour,
3989,4046,Next Wife #2,next wife 2,
3990,4047,Next Wife #3,next wife 3,
3991,4048,Anne of Cleves,anne of cleves,
3992,4049,Advisor Moe,advisor moe,
3993,4050,Chief Homer,chief homer,
3994,4051,Sacagawea,sacagawea,
3995,4052,Charbonneau,charbonneau,
3996,4053,Explorers,explorers,
3997,4054,Mozart,mozart,
3998,4055,Salieri,salieri,
3999,4056,RAINER WOLFCASTLE,rainer wolfcastle,
4000,4057,Fops,fops,
4001,4058,Emperor Joseph II,emperor joseph ii,
4002,4059,Knight Chorus,knight chorus,
4003,4035,Henry VIII,henry viii,m
4004,4060,LADIES IN WAITING CHORUS,ladies in waiting chorus,
4005,4061,Female Soloist,female soloist,
4006,4062,Fop #1,fop 1,
4007,4063,Fop #2,fop 2,
4008,4064,Chancellor Smithers,chancellor smithers,
4009,4065,Beethoven,beethoven,
4010,4066,Crazies,crazies,
4011,4067,Isabel Sanford,isabel sanford,
4012,4068,'70s Announcer,70s announcer,
4013,4069,Paul Lynde,paul lynde,
4014,4070,Nadia Comaneci,nadia comaneci,
4015,4071,Lancelot Link,lancelot link,
4016,4072,K.I.T.T.,kitt,
4017,4073,Salem the Cat,salem the cat,
4018,4074,Mr. Ed,mr ed,
4019,4075,Woman Bystander,woman bystander,
4020,4076,SCRATCHY'S FACE,scratchys face,
4021,4077,Indigent Man,indigent man,
4022,4078,Yesss Man,yesss man,
4023,4079,Airline Employee,airline employee,
4024,4080,Boy #2,boy 2,
4025,4081,Cap City Boys,cap city boys,
4026,4082,Little Milhouse,little milhouse,
4027,4083,Indigent Woman,indigent woman,
4028,4084,Miss Wickerbottom,miss wickerbottom,
4029,4085,Phonic Frog,phonic frog,
4030,4087,Ticket Vendor,ticket vendor,
4031,4088,Creepy Little Girl,creepy little girl,
4032,4089,Mysterious Noise,mysterious noise,
4033,4090,Sec Agent #1,sec agent 1,
4034,4091,Sec Agent #2,sec agent 2,
4035,4092,Committee Chairwoman,committee chairwoman,
4036,4093,Congressional Committee,congressional committee,
4037,4094,Arties,arties,
4038,4095,Female Ticket Vendor,female ticket vendor,
4039,4096,Human Senator,human senator,
4040,4097,2nd Voice,2nd voice,
4041,4098,Enormous Robot,enormous robot,
4042,4099,Miner Father,miner father,
4043,4100,Jason,jason,
4044,4101,Jim-Jam,jim-jam,
4045,4102,Wise Alien,wise alien,
4046,4103,Geeky Programmer,geeky programmer,
4047,4104,Man In Suit,man in suit,
4048,4105,Vintner,vintner,
4049,4106,RANDALL,randall,
4050,4107,Randall Curtis,randall curtis,
4051,4108,Germans,germans,
4052,4109,Alcoholics,alcoholics,
4053,4110,Kyle,kyle,
4054,4111,Greeter,greeter,
4055,4112,Store Employee,store employee,
4056,4113,Juvies,juvies,
4057,4114,Crowd Of Mice,crowd of mice,
4058,4115,Juvie #1,juvie 1,
4059,4117,Girl Juvies,girl juvies,
4060,4118,Boy Juvie,boy juvie,
4061,4119,Juvie #2,juvie 2,
4062,4120,Juvie Girl,juvie girl,
4063,4121,Female Alien,female alien,
4064,4122,Blacksmith,blacksmith,
4065,4123,Skinner On Plaque,skinner on plaque,
4066,4124,CYBORG SPIDER MRS. SKINNER,cyborg spider mrs skinner,
4067,4125,Wedding Guests,wedding guests,
4068,4126,White Rabbit,white rabbit,
4069,4127,Hulk,hulk,
4070,4128,Klingons,klingons,
4071,4129,PRINCIPAL SKINNER CT,principal skinner ct,
4072,4130,Klingon #1,klingon 1,
4073,4131,Klingon #2,klingon 2,
4074,4132,Convention Freak,convention freak,
4075,4133,Klingon Wedding Minister,klingon wedding minister,
4076,4134,Unrecognizable Simpsons,unrecognizable simpsons,
4077,4135,Uncle Tyrone,uncle tyrone,
4078,4136,Ryan O'Neal,ryan oneal,
4079,4137,Ali McGraw,ali mcgraw,
4080,4138,Miami Passengers,miami passengers,
4081,4139,Fit Man,fit man,
4082,4140,10 Years Younger Homer,10 years younger homer,
4083,4141,10 Years Younger Marge,10 years younger marge,
4084,4142,Female Gate Announcer,female gate announcer,
4085,4143,1st Class Stewardess,1st class stewardess,
4086,4144,Hotel Operator,hotel operator,
4087,4145,Young Wife,young wife,
4088,4146,Young Husband,young husband,
4089,4147,Animal Character,animal character,
4090,4148,Widow #1,widow 1,
4091,4149,Widow #2,widow 2,
4092,4150,Widows,widows,
4093,4151,Attractive Widow,attractive widow,
4094,4152,Raoul,raoul,
4095,4153,American Skipper,american skipper,
4096,4154,Canadian Skipper,canadian skipper,
4097,4155,AMERICAN/CANADIAN SKIPPERS,americancanadian skippers,
4098,4156,Contestant #1,contestant 1,
4099,4157,Contestant #2,contestant 2,
4100,4158,Farmer Billy,farmer billy,
4101,4159,Pig Owner,pig owner,
4102,4160,Salad,salad,
4103,4161,Nichelle Nichols,nichelle nichols,
4104,4162,Pie #1,pie 1,
4105,4163,Pie #2,pie 2,
4106,4086,Simon,simon,m
4107,4167,Girl Scout,girl scout,
4108,4168,Dalai Lama,dalai lama,
4109,4170,10-Year-Old Lenny,10-year-old lenny,
4110,4171,10-Year-Old Carl,10-year-old carl,
4111,4172,T.J.,tj,
4112,4173,Ms. Killebrew,ms killebrew,
4113,4174,TEN-YEAR-OLD MARGE,ten-year-old marge,
4114,4175,Young Helen,young helen,
4115,4176,Homer's Mind,homers mind,
4116,4177,Marge's Mind,marges mind,
4117,4178,Guard On Walkie-talkie,guard on walkie-talkie,
4118,4179,Junkies,junkies,
4119,4180,Barney's Voice,barneys voice,
4120,4181,Managing Editor,managing editor,
4121,4182,Eager Young Reporter,eager young reporter,
4122,4183,GOLF-COURSE EMPLOYEE,golf-course employee,
4123,4184,Other Golfers,other golfers,
4124,4186,Elderly Southern Senator,elderly southern senator,
4125,4187,Other Senators,other senators,
4126,4188,Aide #1,aide 1,
4127,4189,Aide #2,aide 2,
4128,4190,Swat Team Leader,swat team leader,
4129,4191,Detainee #1,detainee 1,
4130,4192,Detainee #3,detainee 3,
4131,4193,U.S. Constitution,us constitution,
4132,4194,Bill O' Rights,bill o rights,
4133,4195,Old Coot,old coot,
4134,4196,Young Guard,young guard,
4135,4197,Immigration Officer,immigration officer,
4136,4198,Girlfriend,girlfriend,
4137,4199,Cartoon Eagle,cartoon eagle,
4138,4200,NVA SGT.,nva sgt,
4139,4201,Alien Boss,alien boss,
4140,4202,Harlot,harlot,
4141,4205,Dr. Bartley,dr bartley,
4142,4206,Cockney Woman,cockney woman,
4143,4207,Peter Pan,peter pan,
4144,4208,Purveyor,purveyor,
4145,4209,Stool,stool,
4146,4210,Mao,mao,
4147,4211,Ebenezer Burns,ebenezer burns,
4148,4212,Addicts,addicts,
4149,4213,Lord Mayor Quimby,lord mayor quimby,
4150,4214,Pleasant Female Voice,pleasant female voice,
4151,4215,Blackula,blackula,
4152,4216,2nd Homer,2nd homer,
4153,4217,Potluckers,potluckers,
4154,4218,Marge's Face,marges face,
4155,4219,Billy Bullion Cube,billy bullion cube,
4156,4220,STUART,stuart,
4157,4221,James Caan,james caan,
4158,4222,Head Judge,head judge,
4159,4223,Twinkle the Kidd,twinkle the kidd,
4160,4224,PRINGLES-TYPE MAN,pringles-type man,
4161,4225,Koobler Dwarf,koobler dwarf,
4162,4226,Food Icons,food icons,
4163,4227,Eight-year-old Girl,eight-year-old girl,
4164,4228,Eight-year-old Girl's Friend,eight-year-old girls friend,
4165,4229,Male Clerk,male clerk,
4166,4230,Reflection,reflection,
4167,4231,Mr. Muntz,mr muntz,
4168,4232,News Crew Member #1,news crew member 1,
4169,4233,News Crew Member #2,news crew member 2,
4170,4235,Bob Dylan,bob dylan,
4171,4236,Teenage Moe,teenage moe,
4172,4237,Lisa's Reflection,lisas reflection,
4173,4238,Hard-bitten Man,hard-bitten man,
4174,4239,Conf. Delegate,conf delegate,
4175,4240,Man Caught In Lava,man caught in lava,
4176,4241,SPONGE BOB,sponge bob,
4177,4242,Sgt. Activity,sgt activity,
4178,4243,Lt. Adventure,lt adventure,
4179,4244,Exhibitor #1,exhibitor 1,
4180,4245,Exhibitor #3,exhibitor 3,
4181,4246,Retailers,retailers,
4182,4248,Chum,chum,
4183,4249,Homer's Muzzle,homers muzzle,
4184,4250,Employment Counselor,employment counselor,
4185,4251,Border Agent,border agent,
4186,4252,Canadians,canadians,
4187,4253,Pharmacist,pharmacist,
4188,4254,U.S. Border Guard,us border guard,
4189,4255,2nd U.S. Border Guard,2nd us border guard,
4190,4256,Los Jacquitos Leader,los jacquitos leader,
4191,4257,Mountie,mountie,
4192,4258,Canadian Official #1,canadian official 1,
4193,4259,Canadian Official #2,canadian official 2,
4194,4260,Server #1,server 1,
4195,4261,Server #2,server 2,
4196,4262,Health Inspector,health inspector,
4197,4263,New Health Inspector,new health inspector,
4198,4264,Loan Officer,loan officer,
4199,4265,Drunks,drunks,
4200,4266,Three Of Diamonds,three of diamonds,
4201,4267,Five Of Diamonds,five of diamonds,
4202,4268,Jack Of Clubs,jack of clubs,
4203,4269,Eight Of Clubs,eight of clubs,
4204,4204,Eliza,eliza,f
4205,4169,10-Year-Old Homer,10-year-old homer,m
4206,4185,Nash Castor,nash castor,m
4207,4203,Inspector Wiggum,inspector wiggum,m
4208,4247,Goose Gladwell,goose gladwell,m
4209,4270,Jack Of Diamonds,jack of diamonds,
4210,4271,SQUEAKY-VOICED TEEN ATTENDANT,squeaky-voiced teen attendant,
4211,4272,Toddler,toddler,
4212,4273,MOE-BIRD,moe-bird,
4213,4274,Moe's Thoughts,moes thoughts,
4214,4275,France,france,
4215,4276,Japan,japan,
4216,4277,Botswana,botswana,
4217,4278,Antarctica,antarctica,
4218,4279,Italian Tour Guide,italian tour guide,
4219,4280,Italian Plumber,italian plumber,
4220,4281,AFRICAN-AMERICAN MAN,african-american man,
4221,4282,Deion Overstreet,deion overstreet,
4222,4283,Grandson,grandson,
4223,4284,Grandfather,grandfather,
4224,4285,Timmy,timmy,
4225,4286,LeBron James,lebron james,
4226,4287,Michelle Kwan,michelle kwan,
4227,4288,Yao Ming,yao ming,
4228,4289,Mr. Burns Logo,mr burns logo,
4229,4290,Captain McCallister's Head,captain mccallisters head,
4230,4291,Espn-style Anchorman #1,espn-style anchorman 1,
4231,4292,Espn-style Anchorman #2,espn-style anchorman 2,
4232,4293,Warren Sapp,warren sapp,
4233,4294,Tom Brady,tom brady,
4234,4295,Huge Man #1,huge man 1,
4235,4296,Commissioner,commissioner,
4236,4297,Texas Owner,texas owner,
4237,4298,Nfl Film-type Announcer,nfl film-type announcer,
4238,4299,Different Man,different man,
4239,4300,Super Bowl Crowd,super bowl crowd,
4240,4301,Game Show Audience,game show audience,
4241,4302,Anchorman,anchorman,
4242,4303,Alcatraaaz,alcatraaaz,
4243,4304,Woman In Crowd,woman in crowd,
4244,4305,50 Cent,50 cent,
4245,4306,FAMILIAR VOICE,familiar voice,
4246,4307,Deputy,deputy,
4247,4308,Bart on Tape,bart on tape,
4248,4309,Tailor,tailor,
4249,4310,Needy Woman,needy woman,
4250,4311,Posse,posse,
4251,4312,HOWELL HUSER,howell huser,
4252,4313,Kitchen Wizard,kitchen wizard,
4253,4314,Calypso Singer,calypso singer,
4254,4315,Calypso Chorus,calypso chorus,
4255,4316,Veronica,veronica,
4256,4317,Homers,homers,
4257,4318,Leslie,leslie,
4258,4319,Ranger Johnson,ranger johnson,
4259,4320,Store Manager,store manager,
4260,4321,Backpack,backpack,
4261,4322,Gary Busey,gary busey,
4262,4323,Dutchwoman,dutchwoman,
4263,4324,Frenchman,frenchman,
4264,4325,SIX-YEAR-OLD-BART,six-year-old-bart,
4265,4326,4-Year-Old Lisa,4-year-old lisa,
4266,4327,Robert Wagner,robert wagner,
4267,4328,Active Woman,active woman,
4268,4329,Mr. Zhao,mr zhao,
4269,4330,Chinese Dragon,chinese dragon,
4270,4331,Red Dragon,red dragon,
4271,4332,Chinese Pilot,chinese pilot,
4272,4333,Chinese Co-pilot,chinese co-pilot,
4273,4334,Functionary,functionary,
4274,4336,Barbarian,barbarian,
4275,4337,2nd Barbarian,2nd barbarian,
4276,4338,Chinese Uncle Ben,chinese uncle ben,
4277,4339,Chinese Willy,chinese willy,
4278,4340,Chinese Announcer,chinese announcer,
4279,4341,Disgruntled Audience Member,disgruntled audience member,
4280,4342,Disgruntled Audience Member #2,disgruntled audience member 2,
4281,4343,Disgruntled Audience Member #3,disgruntled audience member 3,
4282,4344,Chinese Acrobats,chinese acrobats,
4283,4345,Ling,ling,
4284,4346,Chinese Man,chinese man,
4285,4347,Chinese Guard #1,chinese guard 1,
4286,4348,Chinese Guard #2,chinese guard 2,
4287,4349,David Silverman,david silverman,
4288,4350,Muscular Homer,muscular homer,
4289,4351,Brenda,brenda,
4290,4352,Roger,roger,
4291,4353,Fashionable Lady,fashionable lady,
4292,4354,Andrew Jackson,andrew jackson,
4293,4355,New England Rv-er,new england rv-er,
4294,4356,Martha,martha,
4295,4357,Southern Rv-er,southern rv-er,
4296,4358,Jesus,jesus,
4297,4359,Rv-ers,rv-ers,
4298,4360,Square Dance Caller,square dance caller,
4299,4361,Suv Families,suv families,
4300,4362,Turkish Captain,turkish captain,
4301,4363,Turkish Crewman,turkish crewman,
4302,4364,Male Tenor,male tenor,
4303,4365,Springfield Billy,springfield billy,
4304,4366,Female Theatergoer,female theatergoer,
4305,4367,Snobby Older Male Theatergoer,snobby older male theatergoer,
4306,4368,Snobby Theatergoers,snobby theatergoers,
4307,4369,Basketball Player,basketball player,
4308,4370,Oboist,oboist,
4309,4371,Frank Gehry,frank gehry,
4310,5087,ALEPPO,aleppo,
4311,4372,Shelbyvillians,shelbyvillians,
4312,4373,Officer Krackney,officer krackney,
4313,4376,Jenda,jenda,
4314,4378,Teenage Nelson,teenage nelson,
4315,4379,Sherri's Belly,sherris belly,
4316,4380,Terri's Belly,terris belly,
4317,4381,Assistant Principal Kearney,assistant principal kearney,
4318,4382,Teenage Ralph,teenage ralph,
4319,4383,Angry Rainbows,angry rainbows,
4320,4384,Teenage Martin,teenage martin,
4321,4385,Robo-Wiggum,robo-wiggum,
4322,4387,MOE-CLONE,moe-clone,
4323,4388,Uni-clams,uni-clams,
4324,4389,Sad Uni-clam,sad uni-clam,
4325,4390,Spider Moe,spider moe,
4326,4391,Graduates,graduates,
4327,4392,Teenage Sherri,teenage sherri,
4328,4393,50-ish Lisa,50-ish lisa,
4329,4394,50-ish Milhouse,50-ish milhouse,
4330,4395,VICE-PRESIDENT CLETUS,vice-president cletus,
4331,4396,Knockers Waitress,knockers waitress,
4332,4397,President Homer,president homer,
4333,4398,Record,record,
4334,4399,Brooklyn Private,brooklyn private,
4335,4400,Sergeant Skinner,sergeant skinner,
4336,4401,Stapled Soldier,stapled soldier,
4337,4402,Army Men,army men,
4338,4403,Vending Machine,vending machine,
4339,4404,Vending Machine #2,vending machine 2,
4340,4406,German Backpacker,german backpacker,
4341,4407,Female German Backpacker,female german backpacker,
4342,4408,German Student,german student,
4343,4409,Sadistic German Backpacker,sadistic german backpacker,
4344,4410,Clarissa Wellington,clarissa wellington,
4345,4411,Cameron Winklevoss,cameron winklevoss,
4346,4412,TEENAGE P.A.,teenage pa,
4347,4413,Bored Voice,bored voice,
4348,4414,10-year-old-girl,10-year-old-girl,
4349,4415,Photography Club,photography club,
4350,4416,Buddhist Monk,buddhist monk,
4351,4417,Anguished Woman,anguished woman,
4352,4418,MAN IN DEVIL SUIT,man in devil suit,
4353,4419,Marine Biologist,marine biologist,
4354,4420,Bookstore Clerk,bookstore clerk,
4355,4421,EURO-TRASH VOICE,euro-trash voice,
4356,4422,ARCHANGEL,archangel,
4357,4423,Demon,demon,
4358,4424,Dean Martin,dean martin,
4359,4425,Public Radio Announcer,public radio announcer,
4360,4426,Female Radio Host,female radio host,
4361,4427,Stefan Whitmore,stefan whitmore,
4362,4428,Bohemian-looking Man,bohemian-looking man,
4363,4429,Goat,goat,
4364,4430,Katja,katja,
4365,4431,Vicki,vicki,
4366,4432,Male Crowd,male crowd,
4367,4433,Clay,clay,
4368,4434,Humbleton Passersby,humbleton passersby,
4369,4435,Humbleton Man,humbleton man,
4370,4436,Humbleton Woman,humbleton woman,
4371,4437,Jason Bateman,jason bateman,
4372,4438,Sister Thomasina,sister thomasina,
4373,4440,Sean's Dad,seans dad,
4374,4441,Young Sean,young sean,
4375,4442,St. Sebastian,st sebastian,
4376,4443,Dying Soldier,dying soldier,
4377,4444,Church Women,church women,
4378,4445,Croquet Player #1,croquet player 1,
4379,4446,Croquet Player #2,croquet player 2,
4380,4447,Emcee,emcee,
4381,4448,Pious Riot,pious riot,
4382,4449,Band Member,band member,
4383,4450,Band Members,band members,
4384,4451,1st Leader,1st leader,
4385,4452,2nd Leader,2nd leader,
4386,4453,1st Army,1st army,
4387,4454,2nd Army,2nd army,
4388,4455,Oakland Player,oakland player,
4389,4456,1st Actress,1st actress,
4390,4457,2nd Actress,2nd actress,
4391,4458,Character,character,
4392,4459,SEA CREATURE,sea creature,
4393,4460,Caleb Thorn,caleb thorn,
4394,4461,MANATEE,manatee,
4395,4462,Victor,victor,
4396,4463,Uncle John,uncle john,
4397,4464,Aunt Kathy,aunt kathy,
4398,4465,Randy,randy,
4399,4466,Jet Skier #1,jet skier 1,
4400,4467,Jet Skier #2,jet skier 2,
4401,4468,Jet Skiers,jet skiers,
4402,4469,Vampire Puppet,vampire puppet,
4403,4470,Frederick Ives Hologram,frederick ives hologram,
4404,4471,Katherine Blodgett Hologram,katherine blodgett hologram,
4405,4472,Alexander Graham Bell Hologram,alexander graham bell hologram,
4406,4473,Elisha Gray Hologram,elisha gray hologram,
4407,4405,Tab Spangler,tab spangler,m
4408,4439,Father Sean,father sean,m
4409,4386,Bender,bender,m
4410,4474,Museum Head,museum head,
4411,4475,SHADOWY CREATURE,shadowy creature,
4412,4476,Plant Monster,plant monster,
4413,4477,Pane Of Glass,pane of glass,
4414,4478,Shrimp Monster,shrimp monster,
4415,4479,Milton Burkhart,milton burkhart,
4416,4480,Gravedigger Billy,gravedigger billy,
4417,4481,Cowboy In Black,cowboy in black,
4418,4482,Ben Cartwright,ben cartwright,
4419,4483,Child Therapist,child therapist,
4420,4484,2-Year-Old Bart,2-year-old bart,
4421,4485,Grandmotherly Woman,grandmotherly woman,
4422,4486,Bart Spider,bart spider,
4423,4487,Milhouse Slug,milhouse slug,
4424,4488,Wild Beast #1,wild beast 1,
4425,4489,Wild Beast #2,wild beast 2,
4426,4490,Wild Beast #3,wild beast 3,
4427,4491,WILD BEASTS,wild beasts,
4428,4492,Emotional Woman,emotional woman,
4429,4493,Amer-asian Girl,amer-asian girl,
4430,4494,Bratty Teenage Boy,bratty teenage boy,
4431,4495,Bratty Teenage Boy #2,bratty teenage boy 2,
4432,4496,Bratty Teenage Boy #3,bratty teenage boy 3,
4433,4497,Therapist,therapist,
4434,4498,Old Robot,old robot,
4435,4499,Silver-haired Priest,silver-haired priest,
4436,4500,Bunny,bunny,
4437,4501,Terry Bradshaw,terry bradshaw,
4438,4502,Angels,angels,
4439,4503,Grampa Gorilla,grampa gorilla,
4440,4504,Dracula Hibbert,dracula hibbert,
4441,4505,Einstein Lisa,einstein lisa,
4442,4506,Homer's Head,homers head,
4443,4507,Werewolf Bart,werewolf bart,
4444,4508,Apu Robot,apu robot,
4445,4509,Moe Pacifier,moe pacifier,
4446,4510,Lenny Pacifier,lenny pacifier,
4447,4511,Dennis Rodman Pacifier,dennis rodman pacifier,
4448,4512,Strongman,strongman,
4449,4513,British Woman,british woman,
4450,4514,Old Marge,old marge,
4451,4515,Artsy Clerk,artsy clerk,
4452,4516,Pirate,pirate,
4453,4517,Wolfcastle Supporters,wolfcastle supporters,
4454,4518,Bunny Referee,bunny referee,
4455,4519,Women On Tour,women on tour,
4456,4520,Dolphin,dolphin,
4457,4521,Thought Bubble Marge,thought bubble marge,
4458,4522,Nana,nana,
4459,4523,Younger Milhouse,younger milhouse,
4460,4524,Italian Woman,italian woman,
4461,4525,Sheila,sheila,
4462,4526,Tammy's Husband,tammys husband,
4463,4527,Kolani,kolani,
4464,4528,Titi,titi,
4465,4529,Nene Bird,nene bird,
4466,4530,Lamborgotti Executive,lamborgotti executive,
4467,4531,Goat Woman,goat woman,
4468,4532,Female Grape Stomper,female grape stomper,
4469,4533,Male Grape Stomper,male grape stomper,
4470,4534,Francesca Terwilliger,francesca terwilliger,
4471,4535,Gino,gino,
4472,4536,Italian Sausage Maker,italian sausage maker,
4473,4537,GOAT LADY,goat lady,
4474,4538,Gondola Driver,gondola driver,
4475,4540,Joseph,joseph,
4476,4541,Hibbert Wise Man,hibbert wise man,
4477,4542,Skinner Wise Man,skinner wise man,
4478,4543,Frink Wise Man,frink wise man,
4479,4544,King Herod,king herod,
4480,4545,Shepherd Carl,shepherd carl,
