Transaction_ID,Timestamp,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Vehicle_Plate_Number,Fraud_indicator
2087,1/3/2023 16:15,Bus ,FTG-995-KLM-678,C-103,Express,Large,330,60,"13.21331620748757, 77.55413526894684",68,MH19KL1234,Fraud
2088,1/4/2023 22:00,Car,FTG-228-NOP-901,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",91,AP20MN5678,Not Fraud
2089,1/5/2023 3:45,Motorcycle,FTG-461-QRS-234,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",52,GA20OP9012,Not Fraud
2090,1/6/2023 9:35,Truck,FTG-694-TUV-567,C-103,Regular,Large,330,125,"13.21331620748757, 77.55413526894684",82,MH20QR3456,Fraud
2091,1/7/2023 15:30,Van,FTG-927-WXY-890,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",56,AP21ST7890,Not Fraud
2092,1/8/2023 22:15,Sedan,FTG-160-ZAB-123,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",84,GA21UV1234,Not Fraud
2093,12/13/2023 6:35,SUV,FTG-393-CDE-456,B-102,Express,Large,145,115,"13.21331620748757, 77.55413526894684",69,MH21WX5678,Fraud
2094,12/14/2023 12:25,Bus ,FTG-626-FGH-789,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",94,AP22YZ9012,Not Fraud
2095,12/15/2023 18:15,Car,FTG-859-IJK-012,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",49,GA22AB1234,Not Fraud
2096,12/16/2023 1:00,Motorcycle,FTG-092-LMN-345,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",76,MH22CD5678,Not Fraud
2097,12/17/2023 6:50,Truck,FTG-325-OPQ-678,C-103,Express,Large,330,90,"13.21331620748757, 77.55413526894684",63,AP23EF9012,Fraud
2098,12/18/2023 13:35,Van,FTG-558-RST-901,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",88,GA23GH3456,Not Fraud
2099,12/19/2023 19:25,Sedan,FTG-791-UVW-234,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",74,MH23IJ7890,Not Fraud
2100,12/20/2023 2:10,SUV,FTG-024-XYZ-567,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",96,AP24KL1234,Not Fraud
2101,12/21/2023 8:00,Bus ,FTG-257-BCA-890,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",61,GA24MN5678,Not Fraud
2102,12/22/2023 13:45,Car,FTG-490-DEF-123,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",85,MH24OP9012,Not Fraud
2103,12/23/2023 20:30,Motorcycle,FTG-723-GHI-456,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",52,AP25QR3456,Not Fraud
2104,12/24/2023 2:20,Truck,FTG-956-JKL-789,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",79,GA25ST7890,Not Fraud
2105,11/26/2023 22:10,Van,FTG-189-MNO-012,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",66,MH25UV1234,Not Fraud
2106,11/27/2023 5:00,Sedan,FTG-422-PQR-345,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",90,AP26WX5678,Not Fraud
2107,11/28/2023 10:45,SUV,FTG-655-STU-678,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",48,GA26YZ9012,Not Fraud
2108,11/29/2023 16:35,Bus ,FTG-888-VWX-901,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",77,MH26AB1234,Not Fraud
2109,11/30/2023 23:20,Car,FTG-121-YZA-234,A-101,Express,Small,90,0,"13.21331620748757, 77.55413526894684",60,AP27CD5678,Fraud
2110,12/1/2023 5:05,Motorcycle,FTG-354-BCD-567,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",83,GA27EF9012,Not Fraud
2111,12/2/2023 10:55,Truck,FTG-587-EFG-890,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",71,MH27GH3456,Not Fraud
2112,12/3/2023 16:45,Van,FTG-820-HIJ-123,B-102,Regular,Medium,125,90,"13.21331620748757, 77.55413526894684",97,AP28IJ7890,Fraud
2113,12/4/2023 23:30,Sedan,FTG-053-KLM-456,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",46,GA28KL1234,Not Fraud
2114,12/5/2023 4:15,SUV,FTG-286-NOP-789,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",81,MH28MN5678,Not Fraud
2115,12/6/2023 10:05,Bus ,FTG-519-QRS-012,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",64,AP29OP9012,Not Fraud
2116,12/7/2023 16:50,Car,FTG-752-TUV-345,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",93,GA29QR3456,Not Fraud
2117,12/8/2023 22:40,Motorcycle,FTG-985-WXY-678,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",57,MH29ST7890,Not Fraud
2118,12/9/2023 5:25,Truck,FTG-218-ABC-567,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",86,AP30UV1234,Not Fraud
2119,12/10/2023 11:15,Van,FTG-451-DEF-890,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",55,GA30WX5678,Not Fraud
2120,12/11/2023 18:00,Sedan,FTG-684-GHI-123,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",82,MH30YZ9012,Not Fraud
2121,12/12/2023 23:50,SUV,FTG-917-JKL-456,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",63,AP31AB1234,Not Fraud
2122,11/3/2023 3:50,Bus ,FTG-150-MNO-789,C-103,Regular,Large,330,90,"13.21331620748757, 77.55413526894684",90,GA31CD5678,Fraud
2123,11/4/2023 9:40,Car,FTG-383-PQR-012,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",48,MH31EF9012,Not Fraud
2124,11/5/2023 15:30,Motorcycle,FTG-616-STU-345,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",76,AP32GH3456,Not Fraud
2125,11/6/2023 22:15,Truck,FTG-849-VWX-678,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",58,GA32IJ7890,Not Fraud
2126,11/7/2023 4:05,Van,FTG-082-YZA-901,B-102,Regular,Medium,125,100,"13.21331620748757, 77.55413526894684",87,MH32KL1234,Fraud
2127,11/8/2023 9:50,Sedan,FTG-315-BCD-234,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",67,AP33MN5678,Not Fraud
2128,11/9/2023 16:35,SUV,FTG-548-EFG-567,B-102,Regular,Large,145,125,"13.21331620748757, 77.55413526894684",94,GA33OP9012,Fraud
2129,11/10/2023 22:25,Bus ,FTG-781-HIJ-890,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",71,MH33QR3456,Not Fraud
2130,11/11/2023 5:10,Car,FTG-014-KLM-123,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",89,AP34ST7890,Not Fraud
2131,11/12/2023 11:00,Motorcycle,FTG-247-NOP-456,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",52,GA34UV1234,Not Fraud
2132,11/13/2023 16:50,Truck,FTG-480-QRS-789,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",79,MH34WX5678,Not Fraud
2133,11/14/2023 23:35,Van,FTG-713-TUV-012,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",66,AP35YZ9012,Not Fraud
2134,11/15/2023 5:25,Sedan,FTG-946-WXY-345,A-101,Regular,Medium,115,90,"13.21331620748757, 77.55413526894684",95,GA35AB1234,Fraud
2135,11/16/2023 11:10,SUV,FTG-179-ZAB-678,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",44,MH35CD5678,Not Fraud
2136,11/17/2023 17:00,Bus ,FTG-412-CDE-901,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",78,AP36EF9012,Not Fraud
2137,11/18/2023 22:45,Car,FTG-645-FGH-234,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",61,GA36GH3456,Not Fraud
2138,11/19/2023 4:35,Motorcycle,FTG-878-IJK-567,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",85,MH36IJ7890,Not Fraud
2139,11/20/2023 10:20,Truck,FTG-111-LMN-890,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",49,AP37KL1234,Not Fraud
2140,11/21/2023 16:10,Van,FTG-344-OPQ-123,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",74,GA37MN5678,Not Fraud
2141,11/22/2023 23:00,Sedan,FTG-577-RST-456,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",69,MH37OP9012,Not Fraud
2142,11/23/2023 4:45,SUV,FTG-810-UVW-789,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",92,AP38QR3456,Not Fraud
2143,11/24/2023 10:35,Bus ,FTG-043-XYZ-012,C-103,Express,Large,330,115,"13.21331620748757, 77.55413526894684",57,GA38ST7890,Fraud
2144,11/25/2023 16:20,Car,FTG-276-BCA-345,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",83,MH38UV1234,Not Fraud
2145,10/16/2023 14:30,Motorcycle,FTG-509-DEF-678,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",68,AP39WX5678,Not Fraud
2146,10/17/2023 21:15,Truck,FTG-742-GHI-901,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",96,GA39YZ9012,Not Fraud
2147,10/18/2023 3:05,Van,FTG-975-JKL-234,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",46,MH39AB1234,Not Fraud
2148,10/19/2023 8:55,Sedan,FTG-208-MNO-567,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",81,AP40CD5678,Not Fraud
2149,10/20/2023 14:40,SUV,FTG-441-PQR-890,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",60,GA40EF9012,Not Fraud
2150,10/21/2023 20:30,Bus ,FTG-674-STU-123,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",88,MH40GH3456,Not Fraud
2151,10/22/2023 3:15,Car,FTG-907-VWX-456,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",53,AP41IJ7890,Not Fraud
2152,10/23/2023 9:05,Motorcycle,FTG-140-YZA-789,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",77,GA41KL1234,Not Fraud
2153,10/24/2023 14:50,Truck,FTG-373-BCD-012,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",64,MH41MN5678,Not Fraud
2154,10/25/2023 21:35,Van,FTG-606-EFG-345,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",91,AP42OP9012,Not Fraud
2155,10/26/2023 3:25,Sedan,FTG-839-HIJ-678,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",50,GA42QR3456,Not Fraud
2156,10/27/2023 9:10,SUV,FTG-115-DCV-737,B-102,Regular,Large,145,90,"13.21331620748757, 77.55413526894684",75,MH42ST7890,Fraud
2157,10/28/2023 15:00,Bus ,FTG-116-NBH-422,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",59,AP43UV1234,Not Fraud
2158,10/29/2023 20:55,Car,FTG-117-LKI-109,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",84,GA43WX5678,Not Fraud
2159,10/30/2023 3:40,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",66,MH43YZ9012,Not Fraud
2160,10/31/2023 9:30,Truck,FTG-119-FRD-533,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",93,AP44AB1234,Not Fraud
2161,11/1/2023 16:15,Van,FTG-120-TYU-220,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",45,GA44CD5678,Not Fraud
2162,11/2/2023 22:05,Sedan,FTG-121-BVC-917,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",80,MH44EF9012,Not Fraud
2163,2/5/2023 14:30,SUV,FTG-122-XSW-659,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",62,AP45GH3456,Not Fraud
2164,3/10/2023 10:45,Bus ,FTG-123-NMK-300,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",86,GA45IJ7890,Not Fraud
2165,4/15/2023 18:00,Car,FTG-124-CDE-398,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",51,MH45KL1234,Not Fraud
2166,5/20/2023 22:15,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",73,AP46MN5678,Not Fraud
2167,6/25/2023 16:30,Truck,FTG-126-PLM-432,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",56,GA46OP9012,Not Fraud
2168,7/30/2023 12:45,Van,FTG-127-HGT-509,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",82,MH46QR3456,Not Fraud
2169,8/4/2023 20:00,Sedan,FTG-128-WSX-876,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",70,AP47ST7890,Not Fraud
2170,9/9/2023 2:15,SUV,FTG-129-QAZ-643,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",97,GA47UV1234,Not Fraud
2171,10/14/2023 6:30,Bus ,FTG-130-LPO-210,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",47,MH47WX5678,Not Fraud
2172,11/19/2023 4:45,Car,FTG-131-ZAS-947,A-101,Regular,Small,90,0,"13.21331620748757, 77.55413526894684",84,AP48YZ9012,Fraud
2173,12/24/2023 9:00,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",65,GA48AB1234,Not Fraud
2174,1/3/2023 11:15,Truck,FTG-133-JOP-341,C-103,Regular,Large,330,90,"13.21331620748757, 77.55413526894684",92,MH48CD5678,Fraud
2175,2/7/2023 13:30,Van,FTG-134-RFV-038,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",53,AP49EF9012,Not Fraud
2176,3/12/2023 15:45,Sedan,FTG-135-EDC-765,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",79,GA49GH3456,Not Fraud
2177,4/17/2023 17:00,SUV,FTG-136-OKM-438,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",61,MH49IJ7890,Not Fraud
2178,5/22/2023 19:15,Bus ,FTG-137-NJI-179,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",89,AP50KL1234,Not Fraud
2179,6/27/2023 21:30,Car,FTG-138-LKJ-866,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",44,GA50MN5678,Not Fraud
2180,8/1/2023 23:45,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",78,MH50OP9012,Not Fraud
2181,9/6/2023 1:00,Truck,FTG-140-POU-219,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",67,AP51QR3456,Not Fraud
2182,10/11/2023 3:15,Van,FTG-141-ZXC-984,B-102,Regular,Medium,125,90,"13.21331620748757, 77.55413526894684",95,GA51ST7890,Fraud
2183,11/16/2023 5:30,Sedan,FTG-142-VBN-654,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",55,MH51UV1234,Not Fraud
2184,12/21/2023 7:45,SUV,FTG-143-QWE-324,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",80,AP52WX5678,Not Fraud
2185,1/5/2023 10:00,Bus ,FTG-144-MKH-048,C-103,Express,Large,330,100,"13.21331620748757, 77.55413526894684",62,GA52YZ9012,Fraud
2186,2/9/2023 12:15,Car,FTG-145-DCF-765,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",87,MH52AB1234,Not Fraud
2187,3/14/2023 14:30,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",47,AP53CD5678,Not Fraud
2188,4/19/2023 16:45,Truck,FTG-147-XCV-144,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",73,GA53EF9012,Not Fraud
2189,5/24/2023 18:00,Van,FTG-148-JKL-876,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",68,MH53GH3456,Not Fraud
2190,6/29/2023 20:15,Sedan,FTG-149-RFD-544,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",91,AP54IJ7890,Not Fraud
2191,8/3/2023 22:30,SUV,FTG-150-HGT-214,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",52,GA54KL1234,Not Fraud
2192,9/8/2023 0:45,Bus ,FTG-151-YUI-987,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",82,MH54MN5678,Not Fraud
2193,10/13/2023 3:00,Car,FTG-152-BVC-653,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",56,AP55OP9012,Not Fraud
2194,11/18/2023 5:15,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",84,GA55QR3456,Not Fraud
2195,12/23/2023 7:30,Truck,FTG-154-KJH-093,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",69,MH55ST7890,Not Fraud
2196,1/7/2023 9:45,Van,FTG-155-EDC-735,B-102,Regular,Medium,125,90,"13.21331620748757, 77.55413526894684",94,AP56UV1234,Fraud
2197,2/11/2023 12:00,Sedan,FTG-156-LMK-432,A-101,Express,Medium,115,0,"13.21331620748757, 77.55413526894684",49,GA56WX5678,Fraud
2198,3/16/2023 14:15,SUV,FTG-157-PLN-100,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",76,MH56YZ9012,Not Fraud
2199,4/21/2023 16:30,Bus ,FTG-158-VFR-873,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",63,AP57AB1234,Not Fraud
2200,5/26/2023 18:45,Car,FTG-159-WSX-523,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",88,GA57CD5678,Not Fraud
2201,7/1/2023 21:00,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",74,MH57EF9012,Not Fraud
2202,8/6/2023 23:15,Truck,FTG-161-POU-982,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",96,AP58GH3456,Not Fraud
2203,9/11/2023 1:30,Van,FTG-162-NJH-652,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",61,GA58IJ7890,Not Fraud
2204,10/16/2023 3:45,Sedan,FTG-163-ZXC-321,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",85,MH58KL1234,Not Fraud
2205,11/21/2023 6:00,SUV,FTG-164-OKM-092,B-102,Express,Large,145,115,"13.21331620748757, 77.55413526894684",52,AP59MN5678,Fraud
2206,12/26/2023 8:15,Bus ,FTG-165-LKJ-725,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",79,GA59OP9012,Not Fraud
2207,1/9/2023 10:30,Car,FTG-166-HGT-422,A-101,Express,Small,90,0,"13.21331620748757, 77.55413526894684",66,MH59QR3456,Fraud
2208,2/13/2023 12:45,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",90,KA56RS0121,Not Fraud
2209,3/18/2023 15:00,Truck,FTG-168-DCV-874,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",48,KA78TU3456,Not Fraud
2210,4/23/2023 17:15,Van,FTG-169-NBH-544,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",77,GA60UV1234,Not Fraud
2211,5/28/2023 19:30,Sedan,FTG-170-POI-210,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",60,MH60WX5678,Not Fraud
2212,7/2/2023 21:45,SUV,FTG-171-WSX-947,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",83,AP61YZ9012,Not Fraud
2213,8/8/2023 0:00,Bus ,FTG-172-QAZ-657,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",71,GA61AB1234,Not Fraud
2214,9/13/2023 2:15,Car,FTG-173-KJH-327,A-101,Regular,Small,90,0,"13.21331620748757, 77.55413526894684",97,MH61CD5678,Fraud
2215,10/18/2023 4:30,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",46,AP62EF9012,Not Fraud
2216,11/23/2023 6:45,Truck,FTG-175-YUI-775,C-103,Regular,Large,330,115,"13.21331620748757, 77.55413526894684",81,GA62GH3456,Fraud
2217,12/28/2023 9:00,Van,FTG-176-CDE-437,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",64,MH62IJ7890,Not Fraud
2218,1/11/2023 11:15,Sedan,FTG-177-LMK-108,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",93,AP63KL1234,Not Fraud
2219,2/15/2023 13:30,SUV,FTG-178-NJH-886,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",57,GA63MN5678,Not Fraud
2220,3/20/2023 15:45,Bus ,FTG-179-RFD-543,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",86,MH63OP9012,Not Fraud
2221,4/25/2023 18:00,Car,FTG-180-TGB-218,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",55,AP64QR3456,Not Fraud
2222,5/30/2023 20:15,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",82,GA64ST7890,Not Fraud
2223,7/4/2023 22:30,Truck,FTG-182-XCV-654,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",63,MH64UV1234,Not Fraud
2224,8/10/2023 0:45,Van,FTG-183-LKJ-328,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",90,AP65WX5678,Not Fraud
2225,9/15/2023 3:00,Sedan,FTG-184-POU-099,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",48,GA65YZ9012,Not Fraud
2226,10/20/2023 5:15,SUV,FTG-185-ZXC-775,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",76,MH65AB1234,Not Fraud
2227,11/25/2023 7:30,Bus ,FTG-186-PLM-432,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",58,AP66CD5678,Not Fraud
2228,12/30/2023 9:45,Car,FTG-187-HGT-159,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",87,GA66EF9012,Not Fraud
2229,1/13/2023 12:00,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",67,MH66GH3456,Not Fraud
2230,2/17/2023 14:15,Truck,FTG-189-QAZ-543,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",94,AP67IJ7890,Not Fraud
2231,3/22/2023 16:30,Van,FTG-190-RFD-215,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",71,GA67KL1234,Not Fraud
2232,4/27/2023 18:45,Sedan,FTG-191-YUI-957,A-101,Regular,Medium,115,90,"13.21331620748757, 77.55413526894684",89,MH67MN5678,Fraud
2233,6/1/2023 21:00,SUV,FTG-192-BVC-654,B-102,Express,Large,145,100,"13.21331620748757, 77.55413526894684",52,AP68OP9012,Fraud
2234,7/6/2023 23:15,Bus ,FTG-193-NBH-321,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",79,GA68QR3456,Not Fraud
2235,8/12/2023 1:30,Car,FTG-194-KJH-095,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",66,MH68ST7890,Not Fraud
2236,9/17/2023 3:45,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",95,AP69UV1234,Not Fraud
2237,10/22/2023 6:00,Truck,FTG-196-LMK-442,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",44,GA69WX5678,Not Fraud
2238,11/27/2023 8:15,Van,FTG-197-PLN-149,B-102,Regular,Medium,125,125,"13.21331620748757, 77.55413526894684",78,MH69YZ9012,Not Fraud
2239,1/15/2023 10:30,Sedan,FTG-198-VFR-876,A-101,Express,Medium,115,115,"13.21331620748757, 77.55413526894684",61,AP70AB1234,Not Fraud
2240,2/19/2023 12:45,SUV,FTG-199-WSX-543,B-102,Regular,Large,145,145,"13.21331620748757, 77.55413526894684",85,GA70CD5678,Not Fraud
2241,3/24/2023 15:00,Bus ,FTG-200-QAZ-230,C-103,Express,Large,330,125,"13.21331620748757, 77.55413526894684",49,MH70EF9012,Fraud
2242,4/29/2023 17:15,Car,FTG-201-XYZ-987,A-101,Regular,Small,90,90,"13.21331620748757, 77.55413526894684",74,AP71GH3456,Not Fraud
2243,6/3/2023 19:30,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",69,GA71IJ7890,Not Fraud
2244,7/8/2023 21:45,Truck,FTG-203-PQR-321,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",92,MH71KL1234,Not Fraud
2245,8/14/2023 0:00,Van,FTG-204-DEF-048,B-102,Express,Medium,125,125,"13.21331620748757, 77.55413526894684",57,AP72MN5678,Not Fraud
2246,9/19/2023 2:15,Sedan,FTG-205-LMN-765,A-101,Regular,Medium,115,115,"13.21331620748757, 77.55413526894684",83,GA72OP9012,Not Fraud
2247,10/24/2023 4:30,SUV,FTG-206-GHI-431,B-102,Express,Large,145,145,"13.21331620748757, 77.55413526894684",68,MH72QR3456,Not Fraud
2248,11/29/2023 6:45,Bus ,FTG-207-JKL-109,C-103,Regular,Large,330,330,"13.21331620748757, 77.55413526894684",96,AP73ST7890,Not Fraud
2249,1/17/2023 9:00,Car,FTG-208-UVW-871,A-101,Express,Small,90,90,"13.21331620748757, 77.55413526894684",46,GA73UV1234,Not Fraud
2250,2/21/2023 11:15,Motorcycle,,D-106,Regular,Small,0,0,"13.21331620748757, 77.55413526894684",81,MH73WX5678,Not Fraud
2251,3/26/2023 13:30,Truck,FTG-210-MNO-210,C-103,Express,Large,330,330,"13.21331620748757, 77.55413526894684",60,AP74YZ9012,Not Fraud
2252,5/1/2023 15:45,Van,FTG-211-QWE-687,B-102,Regular,Medium,125,90,"13.21331620748757, 77.55413526894684",88,GA74AB1234,Fraud
