,pokedex_nr,en_name,type_1,type_2,link,type_list,de_name,type_1_german,type_2_german,type_list_ger,fr_name,jp_name,kor_name,chi_name
574,575,Gothorita,Psychic,,https://www.pokewiki.de/Hypnomorba,['Psychic'],Hypnomorba,Psycho,,['Psycho'],Mesmérella,ゴチミル(Gothimiru),고디보미(Godibomi),哥德小童 / 哥德小童(Gēdéxiǎotóng)
575,576,Gothitelle,Psychic,,https://www.pokewiki.de/Morbitesse,['Psychic'],Morbitesse,Psycho,,['Psycho'],Sidérella,ゴチルゼル(Gothiruselle),고디모아젤(Godimoajel),哥德小姐 / 哥德小姐(Gēdéxiǎojiě)
576,577,Solosis,Psychic,,https://www.pokewiki.de/Monozyto,['Psychic'],Monozyto,Psycho,,['Psycho'],Nucléos,ユニラン(Uniran),유니란(Yuniran),單卵細胞球 / 单卵细胞球(Dānluǎnxìbāoqiú)
577,578,Duosion,Psychic,,https://www.pokewiki.de/Mitodos,['Psychic'],Mitodos,Psycho,,['Psycho'],Méios,ダブラン(Doublan),듀란(Dyuran),雙卵細胞球 / 双卵细胞球(Shuāngluǎnxìbāoqiú)
578,579,Reuniclus,Psychic,,https://www.pokewiki.de/Zytomega,['Psychic'],Zytomega,Psycho,,['Psycho'],Symbios,ランクルス(Lanculus),란쿨루스(Rankulluseu),人造細胞卵 / 人造细胞卵(Rénzàoxìbāoluǎn)
579,580,Ducklett,Water,Flying,https://www.pokewiki.de/Piccolente,"['Water', 'Flying']",Piccolente,Wasser,Flug,"['Wasser', 'Flug']",Couaneton,コアルヒー(Koaruhie),꼬지보리(Kkojibori),鴨寶寶 / 鸭宝宝(Yābǎobǎo)
580,581,Swanna,Water,Flying,https://www.pokewiki.de/Swaroness,"['Water', 'Flying']",Swaroness,Wasser,Flug,"['Wasser', 'Flug']",Lakmécygne,スワンナ(Swanna),스완나(Seuwanna),舞天鵝 / 舞天鹅(Wǔtiān'é)
581,582,Vanillite,Ice,,https://www.pokewiki.de/Gelatini,['Ice'],Gelatini,Eis,,['Eis'],Sorbébé,バニプッチ(Vanipeti),바닐프티(Banilpeuti),迷你冰 / 迷你冰(Mínǐbīng)
582,583,Vanillish,Ice,,https://www.pokewiki.de/Gelatroppo,['Ice'],Gelatroppo,Eis,,['Eis'],Sorboul,バニリッチ(Vanirich),바닐리치(Banillichi),多多冰 / 多多冰(Duōduōbīng)
583,584,Vanilluxe,Ice,,https://www.pokewiki.de/Gelatwino,['Ice'],Gelatwino,Eis,,['Eis'],Sorbouboul,バイバニラ(Baivanilla),배바닐라(Baivanilla),雙倍多多冰 / 双倍多多冰(Shuāngbèiduōduōbīng)
584,585,Deerling,Normal,Grass,https://www.pokewiki.de/Sesokitz,"['Normal', 'Grass']",Sesokitz,Normal,Pflanze,"['Normal', 'Pflanze']",Vivaldaim,シキジカ(Shikijika),사철록(Sacheollok),四季鹿 / 四季鹿(Sìjìlù)
585,586,Sawsbuck,Normal,Grass,https://www.pokewiki.de/Kronjuwild,"['Normal', 'Grass']",Kronjuwild,Normal,Pflanze,"['Normal', 'Pflanze']",Haydaim,メブキジカ(Mebukijika),바라철록(Baracheollok),萌芽鹿 / 萌芽鹿(Méngyálù)
586,587,Emolga,Electric,Flying,https://www.pokewiki.de/Emolga,"['Electric', 'Flying']",Emolga,Elektro,Flug,"['Elektro', 'Flug']",Emolga,エモンガ(Emonga),에몽가(Emongga),電飛鼠 / 电飞鼠(Diànfēishǔ)
587,588,Karrablast,Bug,,https://www.pokewiki.de/Laukaps,['Bug'],Laukaps,Käfer,,['Käfer'],Carabing,カブルモ(Kaburumo),딱정곤(Ttakjeonggon),蓋蓋蟲 / 盖盖虫(Gàigàichóng)
588,589,Escavalier,Bug,Steel,https://www.pokewiki.de/Cavalanzas,"['Bug', 'Steel']",Cavalanzas,Käfer,Stahl,"['Käfer', 'Stahl']",Lançargot,シュバルゴ(Chevargo),슈바르고(Syubareugo),騎士蝸牛 / 骑士蜗牛(Qíshìwōniú)
589,590,Foongus,Grass,Poison,https://www.pokewiki.de/Tarnpignon,"['Grass', 'Poison']",Tarnpignon,Pflanze,Gift,"['Pflanze', 'Gift']",Trompignon,タマゲタケ(Tamagetake),깜놀버슬(Kkamnolbeoseul),哎呀球菇 / 哎呀球菇(Āiyāqiúgū)
590,591,Amoonguss,Grass,Poison,https://www.pokewiki.de/Hutsassa,"['Grass', 'Poison']",Hutsassa,Pflanze,Gift,"['Pflanze', 'Gift']",Gaulet,モロバレル(Morobareru),뽀록나(Pporokna),敗露球菇 / 败露球菇(Bàilùqiúgū)
591,592,Frillish,Water,Ghost,https://www.pokewiki.de/Quabbel,"['Water', 'Ghost']",Quabbel,Wasser,Geist,"['Wasser', 'Geist']",Viskuse,プルリル(Pururill),탱그릴(Taenggeuril),輕飄飄 / 轻飘飘(Qīngpiāopiāo)
592,593,Jellicent,Water,Ghost,https://www.pokewiki.de/Apoquallyp,"['Water', 'Ghost']",Apoquallyp,Wasser,Geist,"['Wasser', 'Geist']",Moyade,ブルンゲル(Burungel),탱탱겔(Taengtaenggel),胖嘟嘟 / 胖嘟嘟(Pàngdūdū)
593,594,Alomomola,Water,,https://www.pokewiki.de/Mamolida,['Water'],Mamolida,Wasser,,['Wasser'],Mamanbo,ママンボウ(Mamanbou),맘복치(Mambokchi),保母曼波 / 保姆曼波(Bǎomǔmànbō)
594,595,Joltik,Bug,Electric,https://www.pokewiki.de/Wattzapf,"['Bug', 'Electric']",Wattzapf,Käfer,Elektro,"['Käfer', 'Elektro']",Statitik,バチュル(Bachuru),피쪼옥(Pijjook),電電蟲 / 电电虫(Diàndiànchóng)
595,596,Galvantula,Bug,Electric,https://www.pokewiki.de/Voltula,"['Bug', 'Electric']",Voltula,Käfer,Elektro,"['Käfer', 'Elektro']",Mygavolt,デンチュラ(Dentula),전툴라(Jeontulla),電蜘蛛 / 电蜘蛛(Diànzhīzhū)
596,597,Ferroseed,Grass,Steel,https://www.pokewiki.de/Kastadur,"['Grass', 'Steel']",Kastadur,Pflanze,Stahl,"['Pflanze', 'Stahl']",Grindur,テッシード(Tesseed),철시드(Cheolsideu),種子鐵球 / 种子铁球(Zhǒngzǐtiěqiú)
597,598,Ferrothorn,Grass,Steel,https://www.pokewiki.de/Tentantel,"['Grass', 'Steel']",Tentantel,Pflanze,Stahl,"['Pflanze', 'Stahl']",Noacier,ナットレイ(Nutrey),너트령(Neoteuryeong),堅果啞鈴 / 坚果哑铃(Jiānguǒyǎlíng)
598,599,Klink,Steel,,https://www.pokewiki.de/Klikk,['Steel'],Klikk,Stahl,,['Stahl'],Tic,ギアル(Giaru),기어르(Gieoreu),齒輪兒 / 齿轮儿(Chǐlún'ér)
599,600,Klang,Steel,,https://www.pokewiki.de/Kliklak,['Steel'],Kliklak,Stahl,,['Stahl'],Clic,ギギアル(Gigiaru),기기어르(Gigieoreu),齒輪組 / 齿轮组(Chǐlúnzǔ)
600,601,Klinklang,Steel,,https://www.pokewiki.de/Klikdiklak,['Steel'],Klikdiklak,Stahl,,['Stahl'],Cliticlic,ギギギアル(Gigigiaru),기기기어르(Gigigieoreu),齒輪怪 / 齿轮怪(Chǐlúnguài)
601,602,Tynamo,Electric,,https://www.pokewiki.de/Zapplardin,['Electric'],Zapplardin,Elektro,,['Elektro'],Anchwatt,シビシラス(Shibishirasu),저리어(Jeorieo),麻麻小魚 / 麻麻小鱼(Mámáxiǎoyú)
602,603,Eelektrik,Electric,,https://www.pokewiki.de/Zapplalek,['Electric'],Zapplalek,Elektro,,['Elektro'],Lampéroie,シビビール(Shibibeel),저리릴(Jeoriril),麻麻鰻 / 麻麻鳗(Mámámán)
603,604,Eelektross,Electric,,https://www.pokewiki.de/Zapplarang,['Electric'],Zapplarang,Elektro,,['Elektro'],Ohmassacre,シビルドン(Shibirudon),저리더프(Jeorideopeu),麻麻鰻魚王 / 麻麻鳗鱼王(Mámámányúwáng)
604,605,Elgyem,Psychic,,https://www.pokewiki.de/Pygraulon,['Psychic'],Pygraulon,Psycho,,['Psycho'],Lewsor,リグレー(Ligray),리그레(Rigeure),小灰怪 / 小灰怪(Xiǎohuīguài)
605,606,Beheeyem,Psychic,,https://www.pokewiki.de/Megalon,['Psychic'],Megalon,Psycho,,['Psycho'],Neitram,オーベム(Ohbem),벰크(Bemkeu),大宇怪 / 大宇怪(Dàyǔguài)
606,607,Litwick,Ghost,Fire,https://www.pokewiki.de/Lichtel,"['Ghost', 'Fire']",Lichtel,Geist,Feuer,"['Geist', 'Feuer']",Funécire,ヒトモシ(Hitomoshi),불켜미(Bulkyeomi),燭光靈 / 烛光灵(Zhúguānglíng)
607,608,Lampent,Ghost,Fire,https://www.pokewiki.de/Laternecto,"['Ghost', 'Fire']",Laternecto,Geist,Feuer,"['Geist', 'Feuer']",Mélancolux,ランプラー(Lampler),램프라(Raempeura),燈火幽靈 / 灯火幽灵(Dēnghuǒyōulíng)
608,609,Chandelure,Ghost,Fire,https://www.pokewiki.de/Skelabra,"['Ghost', 'Fire']",Skelabra,Geist,Feuer,"['Geist', 'Feuer']",Lugulabre,シャンデラ(Chandela),샹델라(Syangdella),水晶燈火靈 / 水晶灯火灵(Shuǐjīngdēnghuǒlíng)
609,610,Axew,Dragon,,https://www.pokewiki.de/Milza,['Dragon'],Milza,Drache,,['Drache'],Coupenotte,キバゴ(Kibago),터검니(Teogeomni),牙牙 / 牙牙(Yáyá)
610,611,Fraxure,Dragon,,https://www.pokewiki.de/Sharfax,['Dragon'],Sharfax,Drache,,['Drache'],Incisache,オノンド(Onondo),액슨도(Aekseundo),斧牙龍 / 斧牙龙(Fǔyálóng)
611,612,Haxorus,Dragon,,https://www.pokewiki.de/Maxax,['Dragon'],Maxax,Drache,,['Drache'],Tranchodon,オノノクス(Ononokus),액스라이즈(Aekseuraijeu),雙斧戰龍 / 双斧战龙(Shuāngfǔzhànlóng)
612,613,Cubchoo,Ice,,https://www.pokewiki.de/Petznief,['Ice'],Petznief,Eis,,['Eis'],Polarhume,クマシュン(Kumasyun),코고미(Kogomi),噴嚏熊 / 喷嚏熊(Pēntìxióng)
613,614,Beartic,Ice,,https://www.pokewiki.de/Siberio,['Ice'],Siberio,Eis,,['Eis'],Polagriffe,ツンベアー(Tunbear),툰베어(Tunbeeo),凍原熊 / 冻原熊(Dòngyuánxióng)
614,615,Cryogonal,Ice,,https://www.pokewiki.de/Frigometri,['Ice'],Frigometri,Eis,,['Eis'],Hexagel,フリージオ(Freegeo),프리지오(Peurijio),幾何雪花 / 几何雪花(Jǐhéxuěhuā)
615,616,Shelmet,Bug,,https://www.pokewiki.de/Schnuthelm,['Bug'],Schnuthelm,Käfer,,['Käfer'],Escargaume,チョボマキ(Chobomaki),쪼마리(Jjomari),小嘴蝸 / 小嘴蜗(Xiǎozuǐwō)
616,617,Accelgor,Bug,,https://www.pokewiki.de/Hydragil,['Bug'],Hydragil,Käfer,,['Käfer'],Limaspeed,アギルダー(Agilder),어지리더(Eojirideo),敏捷蟲 / 敏捷虫(Mǐnjiéchóng)
617,618,Stunfisk,Ground,Electric,https://www.pokewiki.de/Flunschlik,"['Ground', 'Electric']",Flunschlik,Boden,Elektro,"['Boden', 'Elektro']",Limonde,マッギョ(Maggyo),메더(Medeo),泥巴魚 / 泥巴鱼(Níbāyú)
618,619,Mienfoo,Fight,,https://www.pokewiki.de/Lin-Fu,['Fight'],Lin-Fu,Kampf,,['Kampf'],Kungfouine,コジョフー(Kojofu),비조푸(Bijopu),功夫鼬 / 功夫鼬(Gōngfūyòu)
619,620,Mienshao,Fight,,https://www.pokewiki.de/Wie-Shu,['Fight'],Wie-Shu,Kampf,,['Kampf'],Shaofouine,コジョンド(Kojondo),비조도(Bijodo),師父鼬 / 师父鼬(Shīfùyòu)
620,621,Druddigon,Dragon,,https://www.pokewiki.de/Shardrago,['Dragon'],Shardrago,Drache,,['Drache'],Drakkarmin,クリムガン(Crimgan),크리만(Keuriman),赤面龍 / 赤面龙(Chìmiànlóng)
621,622,Golett,Ground,Ghost,https://www.pokewiki.de/Golbit,"['Ground', 'Ghost']",Golbit,Boden,Geist,"['Boden', 'Geist']",Gringolem,ゴビット(Gobit),골비람(Golbiram),泥偶小人 / 泥偶小人(Ní'ǒuxiǎorén)
622,623,Golurk,Ground,Ghost,https://www.pokewiki.de/Golgantes,"['Ground', 'Ghost']",Golgantes,Boden,Geist,"['Boden', 'Geist']",Golemastoc,ゴルーグ(Goloog),골루그(Gollugeu),泥偶巨人 / 泥偶巨人(Ní'ǒujùrén)
623,624,Pawniard,Dark,Steel,https://www.pokewiki.de/Gladiantri,"['Dark', 'Steel']",Gladiantri,Unlicht,Stahl,"['Unlicht', 'Stahl']",Scalpion,コマタナ(Komatana),자망칼(Jamangkal),駒刀小兵 / 驹刀小兵(Jūdāoxiǎobīng)
624,625,Bisharp,Dark,Steel,https://www.pokewiki.de/Caesurio,"['Dark', 'Steel']",Caesurio,Unlicht,Stahl,"['Unlicht', 'Stahl']",Scalproie,キリキザン(Kirikizan),절각참(Jeolgakcham),劈斬司令 / 劈斩司令(Pīzhǎnsīlìng)
625,626,Bouffalant,Normal,,https://www.pokewiki.de/Bisofank,['Normal'],Bisofank,Normal,,['Normal'],Frison,バッフロン(Buffron),버프론(Beopeuron),爆炸頭水牛 / 爆炸头水牛(Bàozhàtóushuǐniú)
626,627,Rufflet,Normal,Flying,https://www.pokewiki.de/Geronimatz,"['Normal', 'Flying']",Geronimatz,Normal,Flug,"['Normal', 'Flug']",Furaiglon,ワシボン(Washibon),수리둥보(Suridungbo),毛頭小鷹 / 毛头小鹰(Máotóuxiǎoyīng)
627,628,Braviary,Normal,Flying,https://www.pokewiki.de/Washakwil,"['Normal', 'Flying']",Washakwil,Normal,Flug,"['Normal', 'Flug']",Gueriaigle,ウォーグル(Warrgle),워글(Weoguel),勇士雄鷹 / 勇士雄鹰(Yǒngshìxióngyīng)
628,629,Vullaby,Dark,Flying,https://www.pokewiki.de/Skallyk,"['Dark', 'Flying']",Skallyk,Unlicht,Flug,"['Unlicht', 'Flug']",Vostourno,バルチャイ(Valchai),벌차이(Beolchai),禿鷹丫頭 / 秃鹰丫头(Tūyīngyātóu)
629,630,Mandibuzz,Dark,Flying,https://www.pokewiki.de/Grypheldis,"['Dark', 'Flying']",Grypheldis,Unlicht,Flug,"['Unlicht', 'Flug']",Vaututrice,バルジーナ(Vulgina),버랜지나(Beoraenjina),禿鷹娜 / 秃鹰娜(Tūyīngnà)
630,631,Heatmor,Fire,,https://www.pokewiki.de/Furnifra%C3%9F,['Fire'],Furnifraß,Feuer,,['Feuer'],Aflamanoir,クイタラン(Kuitaran),앤티골(Aentigol),熔蟻獸 / 熔蚁兽(Róngyǐshòu)
631,632,Durant,Bug,Steel,https://www.pokewiki.de/Fermicula,"['Bug', 'Steel']",Fermicula,Käfer,Stahl,"['Käfer', 'Stahl']",Fermite,アイアント(Aiant),아이앤트(Aiaenteu),鐵蟻 / 铁蚁(Tiěyǐ)
632,633,Deino,Dark,Dragon,https://www.pokewiki.de/Kapuno,"['Dark', 'Dragon']",Kapuno,Unlicht,Drache,"['Unlicht', 'Drache']",Solochi,モノズ(Monozu),모노두(Monodu),單首龍 / 单首龙(Dānshǒulóng)
633,634,Zweilous,Dark,Dragon,https://www.pokewiki.de/Duodino,"['Dark', 'Dragon']",Duodino,Unlicht,Drache,"['Unlicht', 'Drache']",Diamat,ジヘッド(Dihead),디헤드(Dihedeu),雙首暴龍 / 双首暴龙(Shuāngshǒubàolóng)
634,635,Hydreigon,Dark,Dragon,https://www.pokewiki.de/Trikephalo,"['Dark', 'Dragon']",Trikephalo,Unlicht,Drache,"['Unlicht', 'Drache']",Trioxhydre,サザンドラ(Sazandora),삼삼드래(Samsamdeurae),三首惡龍 / 三首恶龙(Sānshǒu'èlóng)
635,636,Larvesta,Bug,Fire,https://www.pokewiki.de/Ignivor,"['Bug', 'Fire']",Ignivor,Käfer,Feuer,"['Käfer', 'Feuer']",Pyronille,メラルバ(Merlarva),활화르바(Hwalhwareuba),燃燒蟲 / 燃烧虫(Ránshāochóng)
636,637,Volcarona,Bug,Fire,https://www.pokewiki.de/Ramoth,"['Bug', 'Fire']",Ramoth,Käfer,Feuer,"['Käfer', 'Feuer']",Pyrax,ウルガモス(Ulgamoth),불카모스(Bulkamoseu),火神蛾 / 火神蛾(Huǒshén'é)
637,638,Cobalion,Steel,Fight,https://www.pokewiki.de/Kobalium,"['Steel', 'Fight']",Kobalium,Stahl,Kampf,"['Stahl', 'Kampf']",Cobaltium,コバルオン(Cobalon),코바르온(Kobareuon),勾帕路翁 / 勾帕路翁(Gōupàlùwēng)
638,639,Terrakion,Rock,Fight,https://www.pokewiki.de/Terrakium,"['Rock', 'Fight']",Terrakium,Gestein,Kampf,"['Gestein', 'Kampf']",Terrakium,テラキオン(Terrakion),테라키온(Terakion),代拉基翁 / 代拉基翁(Dàilājīwēng)
639,640,Virizion,Grass,Fight,https://www.pokewiki.de/Viridium,"['Grass', 'Fight']",Viridium,Pflanze,Kampf,"['Pflanze', 'Kampf']",Viridium,ビリジオン(Virizion),비리디온(Biridion),畢力吉翁 / 毕力吉翁(Bìlìjíwēng)
640,641,Tornadus,Flying,,https://www.pokewiki.de/Boreos,['Flying'],Boreos,Flug,,['Flug'],Boréas,トルネロス(Tornelos),토네로스(Toneroseu),龍捲雲 / 龙卷云(Lóngjuǎnyún)
641,642,Thundurus,Electric,Flying,https://www.pokewiki.de/Voltolos,"['Electric', 'Flying']",Voltolos,Elektro,Flug,"['Elektro', 'Flug']",Fulguris,ボルトロス(Voltolos),볼트로스(Bolteuroseu),雷電雲 / 雷电云(Léidiànyún)
642,643,Reshiram,Dragon,Fire,https://www.pokewiki.de/Reshiram,"['Dragon', 'Fire']",Reshiram,Drache,Feuer,"['Drache', 'Feuer']",Reshiram,レシラム(Reshiram),레시라무(Resiramu),萊希拉姆 / 莱希拉姆(Láixīlāmǔ)
643,644,Zekrom,Dragon,Electric,https://www.pokewiki.de/Zekrom,"['Dragon', 'Electric']",Zekrom,Drache,Elektro,"['Drache', 'Elektro']",Zekrom,ゼクロム(Zekrom),제크로무(Jekeuromu),捷克羅姆 / 捷克罗姆(Jiékèluómǔ)
644,645,Landorus,Ground,Flying,https://www.pokewiki.de/Demeteros,"['Ground', 'Flying']",Demeteros,Boden,Flug,"['Boden', 'Flug']",Démétéros,ランドロス(Landlos),랜드로스(Raendeuroseu),土地雲 / 土地云(Tǔdìyún)
645,646,Kyurem,Dragon,Ice,https://www.pokewiki.de/Kyurem,"['Dragon', 'Ice']",Kyurem,Drache,Eis,"['Drache', 'Eis']",Kyurem,キュレム(Kyurem),큐레무(Kyuremu),酋雷姆 / 酋雷姆(Qiúléimǔ)
646,647,Keldeo,Water,Fight,https://www.pokewiki.de/Keldeo,"['Water', 'Fight']",Keldeo,Wasser,Kampf,"['Wasser', 'Kampf']",Keldeo,ケルディオ(Keldeo),케르디오(Kereudio),凱路迪歐 / 凯路迪欧(Kǎilùdí'ōu)
647,648,Meloetta,Normal,Psychic,https://www.pokewiki.de/Meloetta,"['Normal', 'Psychic']",Meloetta,Normal,Psycho,"['Normal', 'Psycho']",Meloetta,メロエッタ(Meloetta),메로엣타(Meroetta),美洛耶塔 / 美洛耶塔(Měiluòyētǎ)
648,649,Genesect,Bug,Steel,https://www.pokewiki.de/Genesect,"['Bug', 'Steel']",Genesect,Käfer,Stahl,"['Käfer', 'Stahl']",Genesect,ゲノセクト(Genesect),게노세크트(Genosekeuteu),蓋諾賽克特 / 盖诺赛克特(Gàinuòsàikètè)
649,650,Chespin,Grass,,https://www.pokewiki.de/Igamaro,['Grass'],Igamaro,Pflanze,,['Pflanze'],Marisson,ハリマロン(Harimaron),도치마론(Dochimaron),哈力栗 / 哈力栗(Hālìlì)
650,651,Quilladin,Grass,,https://www.pokewiki.de/Igastarnish,['Grass'],Igastarnish,Pflanze,,['Pflanze'],Boguérisse,ハリボーグ(Hariborg),도치보구(Dochibogu),胖胖哈力 / 胖胖哈力(Pàngpànghālì)
651,652,Chesnaught,Grass,Fight,https://www.pokewiki.de/Brigaron,"['Grass', 'Fight']",Brigaron,Pflanze,Kampf,"['Pflanze', 'Kampf']",Blindépique,ブリガロン(Brigarron),브리가론(Beurigaron),布里卡隆 / 布里卡隆(Bùlǐkǎlóng)
652,653,Fennekin,Fire,,https://www.pokewiki.de/Fynx,['Fire'],Fynx,Feuer,,['Feuer'],Feunnec,フォッコ(Fokko),푸호꼬(Puhokko),火狐狸 / 火狐狸(Huǒhúlí)
653,654,Braixen,Fire,,https://www.pokewiki.de/Rutena,['Fire'],Rutena,Feuer,,['Feuer'],Roussil,テールナー(Tairenar),테르나(Tereuna),長尾火狐 / 长尾火狐(Chángwěihuǒhú)
654,655,Delphox,Fire,Psychic,https://www.pokewiki.de/Fennexis,"['Fire', 'Psychic']",Fennexis,Feuer,Psycho,"['Feuer', 'Psycho']",Goupelin,マフォクシー(Mahoxy),마폭시(Mapoksi),妖火紅狐 / 妖火红狐(Yāohuǒhónghú)
655,656,Froakie,Water,,https://www.pokewiki.de/Froxy,['Water'],Froxy,Wasser,,['Wasser'],Grenousse,ケロマツ(Keromatsu),개구마르(Gaegumareu),呱呱泡蛙 / 呱呱泡蛙(Guāguāpàowā)
656,657,Frogadier,Water,,https://www.pokewiki.de/Amphizel,['Water'],Amphizel,Wasser,,['Wasser'],Croâporal,ゲコガシラ(Gekogashira),개굴반장(Gaegulbanjang),呱頭蛙 / 呱头蛙(Guātóuwā)
657,658,Greninja,Water,Dark,https://www.pokewiki.de/Quajutsu,"['Water', 'Dark']",Quajutsu,Wasser,Unlicht,"['Wasser', 'Unlicht']",Amphinobi,ゲッコウガ(Gekkouga),개굴닌자(Gaegulninja),甲賀忍蛙 / 甲贺忍蛙(Jiǎhèrěnwā)
658,659,Bunnelby,Normal,,https://www.pokewiki.de/Scoppel,['Normal'],Scoppel,Normal,,['Normal'],Sapereau,ホルビー(Horubee),파르빗(Pareubit),掘掘兔 / 掘掘兔(Juéjuétù)
659,660,Diggersby,Normal,Ground,https://www.pokewiki.de/Grebbit,"['Normal', 'Ground']",Grebbit,Normal,Boden,"['Normal', 'Boden']",Excavarenne,ホルード(Horudo),파르토(Pareuto),掘地兔 / 掘地兔(Juédìtù)
660,661,Fletchling,Normal,Flying,https://www.pokewiki.de/Dartiri,"['Normal', 'Flying']",Dartiri,Normal,Flug,"['Normal', 'Flug']",Passerouge,ヤヤコマ(Yayakoma),화살꼬빈(Hwasal'kkobin),小箭雀 / 小箭雀(Xiǎojiànquè)
661,662,Fletchinder,Fire,Flying,https://www.pokewiki.de/Dartignis,"['Fire', 'Flying']",Dartignis,Feuer,Flug,"['Feuer', 'Flug']",Braisillon,ヒノヤコマ(Hinoyakoma),불화살빈(Bulhwasalbin),火箭雀 / 火箭雀(Huǒjiànquè)
662,663,Talonflame,Fire,Flying,https://www.pokewiki.de/Fiaro,"['Fire', 'Flying']",Fiaro,Feuer,Flug,"['Feuer', 'Flug']",Flambusard,ファイアロー(Fiarrow),파이어로(Pai'eoro),烈箭鷹 / 烈箭鹰(Lièjiànyīng)
663,664,Scatterbug,Bug,,https://www.pokewiki.de/Purmel,['Bug'],Purmel,Käfer,,['Käfer'],Lépidonille,コフキムシ(Kofukimushi),분이벌레(Bun'ibeolle),粉蝶蟲 / 粉蝶虫(Fěndiéchóng)
664,665,Spewpa,Bug,,https://www.pokewiki.de/Puponcho,['Bug'],Puponcho,Käfer,,['Käfer'],Pérégrain,コフーライ(Kofuurai),분떠도리(Bun'ddeodori),粉蝶蛹 / 粉蝶蛹(Fěndiéyǒng)
665,666,Vivillon,Bug,Flying,https://www.pokewiki.de/Vivillon,"['Bug', 'Flying']",Vivillon,Käfer,Flug,"['Käfer', 'Flug']",Prismillon,ビビヨン(Viviyon),비비용(Bibiyong),彩粉蝶 / 彩粉蝶(Cǎifěndié)
666,667,Litleo,Fire,Normal,https://www.pokewiki.de/Leufeo,"['Fire', 'Normal']",Leufeo,Feuer,Normal,"['Feuer', 'Normal']",Hélionceau,シシコ(Shishiko),레오꼬(Re'okko),小獅獅 / 小狮狮(Xiǎoshīshī)
667,668,Pyroar,Fire,Normal,https://www.pokewiki.de/Pyroleo,"['Fire', 'Normal']",Pyroleo,Feuer,Normal,"['Feuer', 'Normal']",Némélios,カエンジシ(Kaenjishi),화염레오(Hwayeomre'o),火炎獅 / 火炎狮(Huǒyánshī)
668,669,Flabébé,Fairy,,https://www.pokewiki.de/Flab%C3%A9b%C3%A9,['Fairy'],Flabébé,Fee,,['Fee'],Flabébé,フラベベ(Flabebe),플라베베(Peullabebe),花蓓蓓 / 花蓓蓓(Huābèibèi)
669,670,Floette,Fairy,,https://www.pokewiki.de/Floette,['Fairy'],Floette,Fee,,['Fee'],Floette,フラエッテ(Floette),플라엣테(Peullaette),花葉蒂 / 花叶蒂(Huāyèdì)
670,671,Florges,Fairy,,https://www.pokewiki.de/Florges,['Fairy'],Florges,Fee,,['Fee'],Florges,フラージェス(Florges),플라제스(Peullajeseu),花潔夫人 / 花洁夫人(Huājiéfūrén)
671,672,Skiddo,Grass,,https://www.pokewiki.de/M%C3%A4hikel,['Grass'],Mähikel,Pflanze,,['Pflanze'],Cabriolaine,メェークル(Meecle),메이클(Meikeul),坐騎小羊 / 坐骑小羊(Zuòqíxiǎoyáng)
672,673,Gogoat,Grass,,https://www.pokewiki.de/Chevrumm,['Grass'],Chevrumm,Pflanze,,['Pflanze'],Chevroum,ゴーゴート(Gogoat),고고트(Gogoteu),坐騎山羊 / 坐骑山羊(Zuòqíshānyáng)
673,674,Pancham,Fight,,https://www.pokewiki.de/Pam-Pam,['Fight'],Pam-Pam,Kampf,,['Kampf'],Pandespiègle,ヤンチャム(Yancham),판짱(Panjjang),頑皮熊貓 / 顽皮熊猫(Wánpíxióngmāo)
674,675,Pangoro,Fight,Dark,https://www.pokewiki.de/Pandagro,"['Fight', 'Dark']",Pandagro,Kampf,Unlicht,"['Kampf', 'Unlicht']",Pandarbare,ゴロンダ(Goronda),부란다(Buranda),流氓熊貓 / 霸道熊猫(Liúmángxióngmāo / Bàdàoxióngmāo)
675,676,Furfrou,Normal,,https://www.pokewiki.de/Coiffwaff,['Normal'],Coiffwaff,Normal,,['Normal'],Couafarel,トリミアン(Trimmien),트리미앙(Teurimiang),多麗米亞 / 多丽米亚(Duōlìmǐyà)
676,677,Espurr,Psychic,,https://www.pokewiki.de/Psiau,['Psychic'],Psiau,Psycho,,['Psycho'],Psystigri,ニャスパー(Nyasper),냐스퍼(Nyaseupeo),妙喵 / 妙喵(Miàomiāo)
677,678,Meowstic,Psychic,,https://www.pokewiki.de/Psiaugon,['Psychic'],Psiaugon,Psycho,,['Psycho'],Mistigrix,ニャオニクス(Nyaonix),냐오닉스(Nyaonikseu),超能妙喵 / 超能妙喵(Chāonéngmiàomiāo)
678,679,Honedge,Steel,Ghost,https://www.pokewiki.de/Gramokles,"['Steel', 'Ghost']",Gramokles,Stahl,Geist,"['Stahl', 'Geist']",Monorpale,ヒトツキ(Hitotsuki),단칼빙(Dankalbing),獨劍鞘 / 独剑鞘(Dújiànqiào)
679,680,Doublade,Steel,Ghost,https://www.pokewiki.de/Duokles,"['Steel', 'Ghost']",Duokles,Stahl,Geist,"['Stahl', 'Geist']",Dimoclès,ニダンギル(Nidangill),쌍검킬(Ssanggeomkil),雙劍鞘 / 双剑鞘(Shuāngjiànqiào)
680,681,Aegislash,Steel,Ghost,https://www.pokewiki.de/Durengard,"['Steel', 'Ghost']",Durengard,Stahl,Geist,"['Stahl', 'Geist']",Exagide,ギルガルド(Gillgard),킬가르도(Kilgareudo),堅盾劍怪 / 坚盾剑怪(Jiāndùnjiànguài)
