Weather,Temperature,Attendance
Snowy,3.126998935334125,Absent
Rainy,28.12186291289753,Absent
Snowy,3.727704508089399,Present
Snowy,27.626906483333634,Absent
Rainy,21.41413269314851,Present
Rainy,10.089223489709509,Absent
Rainy,28.963002826056968,Present
Snowy,34.895867698486924,Absent
Sunny,12.480749762645654,Absent
Cloudy,18.859793017881223,Present
Rainy,17.602618854059372,Absent
Snowy,38.31758864824489,Absent
Rainy,29.71061940303779,Absent
Snowy,-1.3895560141998118,Absent
Sunny,8.618628632766988,Present
Cloudy,12.465574445268071,Absent
Sunny,7.650028239684524,Present
Rainy,10.16126053763939,Absent
Snowy,27.86929028777058,Absent
Rainy,27.39356181566398,Absent
Cloudy,10.98918477021524,Absent
Sunny,18.81611679713059,Present
Cloudy,4.806204341284811,Present
Rainy,30.23406285724473,Absent
Sunny,24.929726801967544,Present
Snowy,14.016773458544693,Absent
Rainy,11.45337825185724,Absent
Snowy,10.071512880307218,Absent
Cloudy,28.580879329236822,Absent
Rainy,28.56649615137006,Present
Snowy,23.198273618112008,Absent
Sunny,17.56915717947892,Present
Snowy,22.52921327876425,Present
Snowy,15.20783810090914,Absent
Snowy,5.135050049570829,Present
Rainy,34.55532251640982,Absent
Cloudy,33.30630306299463,Present
Snowy,32.00023959735597,Absent
Rainy,7.44351747006262,Present
Rainy,24.722168475368616,Present
Cloudy,27.385763859920313,Present
Cloudy,16.21106461421997,Present
Snowy,15.262460521873965,Absent
Snowy,29.722071523150618,Absent
Rainy,10.810495236132596,Absent
Cloudy,26.632404961116563,Present
Sunny,18.66508600353551,Present
Rainy,4.33629663707908,Present
Snowy,2.513485571919368,Absent
Cloudy,8.774080626016028,Present
Rainy,27.98550810998684,Absent
Sunny,19.119068650405513,Present
Sunny,17.821737516524696,Present
Cloudy,23.675931736653034,Absent
Rainy,-1.6367797599279257,Present
Sunny,35.768372104443856,Present
Sunny,20.332911501070363,Present
Rainy,13.848847060144259,Absent
Snowy,27.40402777100938,Absent
Sunny,27.260823791464865,Present
Sunny,11.685533130716681,Present
Sunny,26.55855561067792,Absent
Sunny,16.97223844797954,Absent
Sunny,6.144744214672521,Absent
Cloudy,20.839681303736246,Absent
Snowy,11.08572191834001,Present
Sunny,4.3197135033366365,Present
Sunny,13.671888011416925,Present
Rainy,18.806748718031724,Absent
Rainy,22.832503254201388,Absent
Cloudy,22.091138911996733,Absent
Cloudy,20.76504026492773,Absent
Snowy,30.707458813766756,Present
Snowy,31.313108651694716,Absent
Sunny,26.235074633170804,Present
Rainy,31.78459423043174,Absent
Snowy,5.636668769161073,Absent
Sunny,15.09479466711546,Present
Rainy,21.24826853843549,Present
Cloudy,23.911684305251008,Absent
Sunny,22.09947789113337,Present
Sunny,5.009108354934584,Present
Cloudy,25.412989245746743,Absent
Rainy,8.28922175553272,Absent
Cloudy,32.18729669363644,Present
Sunny,26.99115988997076,Present
Snowy,32.68679152798425,Absent
Rainy,20.98425750442268,Absent
Sunny,21.025270326350775,Present
Cloudy,36.023763146637364,Absent
Rainy,23.297880813555395,Present
Sunny,10.682746022438346,Present
Rainy,7.222740863663219,Present
Snowy,35.729357207285524,Present
Snowy,27.261554916431955,Absent
Snowy,-7.456654048550281,Absent
Rainy,42.69012824701639,Absent
Snowy,15.949852519193273,Present
Rainy,37.8086881009362,Absent
Rainy,39.016879521922576,Absent
Cloudy,16.78142994522703,Absent
Sunny,17.9563199069663,Present
Snowy,21.489765617797836,Absent
Sunny,5.406167292306845,Present
Sunny,4.982594140183725,Absent
Cloudy,11.329642894712892,Absent
Snowy,22.126237609917695,Absent
Sunny,33.35105852741241,Present
Rainy,36.31275886334883,Absent
Sunny,36.3044451426633,Absent
Rainy,15.619057483875544,Absent
Rainy,6.3490864850370095,Absent
Rainy,5.488229054652091,Absent
Cloudy,30.316030694532913,Absent
Snowy,28.14289896447522,Present
Sunny,3.9048281603512365,Present
Cloudy,27.330581030585158,Present
Snowy,16.187979741432223,Present
Rainy,25.77218712908935,Absent
Snowy,9.576085928623312,Absent
Sunny,2.7267808738522454,Present
Cloudy,19.431444670488304,Absent
Cloudy,32.25661018063485,Absent
Rainy,36.00826893608078,Absent
Rainy,24.20652020146219,Absent
Rainy,14.275262783797984,Present
Sunny,17.346558321173944,Present
Snowy,25.70443698344357,Absent
Cloudy,17.371473412757908,Absent
Rainy,12.281536343989336,Absent
Cloudy,18.722548434713875,Present
Rainy,31.82043031080481,Absent
Snowy,24.72480087364998,Absent
Cloudy,34.60669280023431,Present
Snowy,20.49150292283774,Absent
Rainy,24.09594119446969,Absent
Cloudy,14.695057968735178,Absent
Sunny,33.00716912148351,Present
Sunny,3.047187512374677,Present
Sunny,16.2433095736856,Present
Snowy,23.484024563859258,Absent
Snowy,3.814998378226843,Absent
Rainy,18.078990285982705,Absent
Rainy,20.708475965160844,Present
Cloudy,44.357285052099414,Present
Cloudy,29.716811975751057,Absent
Snowy,10.670377920073008,Absent
Sunny,48.652035405143536,Present
Rainy,2.0795200665111118,Present
Rainy,25.449343866619166,Absent
Snowy,44.49449167791093,Absent
Snowy,20.170834792681074,Present
Rainy,6.0391191726333595,Absent
Snowy,25.912993638749306,Present
Rainy,27.908233899916134,Absent
Sunny,17.898804740540783,Present
Rainy,30.908360564333194,Absent
Rainy,29.109295775117168,Absent
Sunny,21.05351826984805,Present
Sunny,29.273505370304072,Present
Cloudy,28.930205209727145,Absent
Sunny,25.37803804730489,Present
Snowy,13.096390435712236,Absent
Cloudy,8.121469917997509,Present
Sunny,15.05812753661237,Present
Sunny,31.77065751589157,Present
Rainy,30.582617810751135,Absent
Rainy,25.110420529437093,Absent
Snowy,25.188018148787894,Absent
Sunny,33.61553341550791,Present
Rainy,17.861761769292567,Absent
Snowy,24.488541288649202,Absent
Cloudy,34.64705654475127,Absent
Sunny,16.164484753621284,Present
Cloudy,27.276459819993626,Present
Sunny,31.939560086748436,Present
Sunny,22.122646531948558,Absent
Sunny,9.870934132051401,Present
Sunny,14.346841559060302,Present
Sunny,21.305658932279275,Present
Snowy,22.739067760032025,Absent
Rainy,27.41299815682408,Absent
Cloudy,20.61566832073999,Absent
Sunny,15.33124691647147,Present
Rainy,45.4911234198061,Absent
Sunny,30.991567309398476,Absent
Sunny,26.903137134921035,Present
Cloudy,26.74799317724262,Present
Sunny,15.060410836732913,Present
Snowy,1.9984672542887552,Absent
Cloudy,17.956973320184105,Present
Snowy,20.035368698423905,Absent
Sunny,19.94266679929752,Present
Rainy,30.61263823428422,Present
Snowy,5.3735573713944955,Present
Sunny,24.315978863281266,Present
Snowy,13.771989751029514,Present
Rainy,32.40477055405648,Absent
Rainy,21.70446285379356,Absent
Rainy,39.868982579637375,Absent
Rainy,21.113011660976714,Absent
Sunny,32.096550333773706,Present
Sunny,15.426702315624418,Present
Rainy,29.23183493451605,Present
Snowy,33.255188151792126,Absent
Rainy,10.468336346992603,Absent
Cloudy,13.218702036884142,Absent
Sunny,23.340995988860808,Present
Cloudy,12.450717584242147,Present
Snowy,16.116174834677043,Absent
Rainy,13.734243468815897,Absent
Cloudy,6.935788352976699,Present
Cloudy,19.615041484284003,Present
Rainy,21.43567387422343,Absent
Cloudy,12.10926350532143,Present
Cloudy,19.014962991875223,Present
Sunny,5.471335875969823,Present
Rainy,10.521340355725174,Absent
Sunny,11.30421307259534,Absent
Sunny,16.94482724901304,Present
Rainy,13.948526470462028,Absent
Cloudy,22.248205377299254,Present
Rainy,9.615275729037547,Absent
Rainy,27.71819168698336,Absent
Rainy,15.199907055183441,Absent
Rainy,38.347450987441334,Absent
Cloudy,18.91234574784636,Absent
Sunny,24.54474990789267,Present
Cloudy,20.987093494636664,Absent
Snowy,15.416945543153687,Absent
Sunny,11.429559723985472,Present
Rainy,12.255970524480013,Absent
Cloudy,27.087873279659437,Present
Rainy,20.184736020302378,Absent
Rainy,18.959194227475535,Present
Rainy,17.65142261966044,Present
Cloudy,17.490936487720283,Absent
Snowy,10.372497504898291,Absent
Rainy,24.934051538141535,Absent
Sunny,41.330500491853,Present
Snowy,29.838882935892126,Absent
Rainy,1.9071831000024417,Absent
Cloudy,20.423588141736058,Present
Snowy,25.16872178913114,Absent
Cloudy,19.67079306949386,Absent
Rainy,32.98111432030515,Present
Sunny,17.978829728643376,Present
Rainy,11.667689993265206,Absent
Cloudy,37.336002474410016,Absent
Rainy,21.90649004077209,Absent
Rainy,18.221896063514038,Absent
Snowy,9.14974880984081,Absent
Cloudy,29.72262332841247,Present
Snowy,34.31471684044993,Present
Cloudy,17.549269567408068,Absent
Cloudy,13.767461898879626,Absent
Cloudy,16.040011339943625,Present
Snowy,6.414775977182501,Absent
Snowy,33.22602527666969,Present
Snowy,20.034439384342186,Absent
Sunny,19.998032298914495,Present
Rainy,35.33703955410446,Absent
Cloudy,12.269177521757289,Absent
Cloudy,15.987450628289162,Present
Rainy,18.84643235627341,Absent
Sunny,30.11555448987993,Present
Cloudy,35.132355220559774,Present
Cloudy,29.170686211979238,Absent
Snowy,27.28893071787855,Absent
Sunny,25.520321430104637,Present
Snowy,-8.032340846449873,Present
Sunny,16.03946821829873,Present
Cloudy,12.868563779161306,Present
Snowy,33.00833668701239,Present
Cloudy,14.471342071807559,Present
Cloudy,40.70897409904509,Present
Snowy,16.34091669906596,Absent
Rainy,11.02369958343926,Absent
Cloudy,34.44936481020957,Present
Sunny,21.729418541647085,Present
Sunny,22.826884962836875,Present
Sunny,30.908695632652105,Absent
Cloudy,17.986518383564494,Present
Cloudy,13.193142449306816,Absent
Snowy,28.03275023733371,Absent
Sunny,16.57836170029461,Present
Rainy,15.275111578009517,Absent
Snowy,13.077431018411533,Absent
Cloudy,19.533287362813308,Absent
Snowy,13.804199117506652,Present
Sunny,28.69526007527249,Present
Rainy,18.531171472340308,Present
Sunny,23.280917630679635,Present
Cloudy,6.369565004570958,Absent
Rainy,28.078343030528043,Absent
Rainy,26.606640291019936,Present
Cloudy,27.788500451366794,Present
Snowy,35.073202527585416,Absent
Cloudy,23.795762056844442,Absent
Cloudy,26.519295489168464,Present
Snowy,23.520001583555274,Absent
Rainy,15.162611140273583,Present
Sunny,18.64257130131419,Present
Sunny,18.65028570673703,Absent
Sunny,30.05336215715737,Present
Cloudy,11.456745105609873,Absent
Cloudy,2.052345586611306,Present
Sunny,29.829106565380968,Present
Cloudy,28.02774960144595,Absent
Snowy,15.326036436052174,Present
Cloudy,5.857670683401102,Absent
Sunny,8.800065505936212,Present
Sunny,28.87196671831431,Present
Cloudy,20.76282050858151,Present
Rainy,32.231287811336955,Absent
Cloudy,13.34363681006224,Present
Rainy,16.587262561472635,Absent
Snowy,14.953440136630057,Present
Snowy,23.27573353509654,Present
Rainy,31.423867915029533,Absent
Rainy,27.46531449005692,Absent
Rainy,37.910561356632876,Absent
Rainy,19.274628902060357,Present
Snowy,32.47681944733755,Absent
Snowy,20.71142978389851,Present
Cloudy,1.522265133669162,Absent
Sunny,39.659148720832206,Present
Rainy,17.589261295610125,Absent
Rainy,18.421957114201945,Absent
Rainy,25.254575960517766,Absent
Cloudy,0.8832906455554159,Present
Sunny,29.348054125055214,Present
Rainy,28.45946216666919,Present
Rainy,21.18464665490002,Absent
Cloudy,25.029144671652595,Absent
Rainy,18.01722920191678,Absent
Sunny,27.655358277971175,Present
Sunny,29.073389563262154,Absent
Rainy,21.973911727060376,Absent
Cloudy,33.73848206430752,Absent
Sunny,10.106699516628707,Present
Cloudy,10.1089762029175,Absent
Sunny,-4.7698539640026105,Present
Snowy,27.702542746146644,Present
Sunny,19.138734194285725,Present
Rainy,11.423320454528023,Present
Sunny,26.39173598112329,Present
Rainy,17.5279965667139,Present
Sunny,22.333795684405757,Present
Sunny,28.708141179797153,Present
Sunny,26.738551738753372,Present
Rainy,36.27266980882297,Present
Snowy,27.516965184693888,Present
Sunny,12.11658848797206,Present
Snowy,11.917791952078659,Present
Sunny,6.263963210196405,Present
Cloudy,15.954007867010809,Present
Cloudy,30.28063040452162,Absent
Sunny,4.8121756797926025,Present
Rainy,15.161998400187125,Absent
Cloudy,26.150732041871905,Present
Rainy,28.21620459164484,Absent
Sunny,21.26658866469934,Present
Cloudy,25.752500417317627,Present
Snowy,41.06237753525542,Absent
Rainy,28.944895891475888,Present
Rainy,12.128491164609585,Absent
Cloudy,6.0278043960837575,Present
Sunny,23.273196269564,Present
Sunny,27.946544404326524,Absent
Snowy,15.839800940659417,Absent
Cloudy,27.112743815332742,Absent
Rainy,19.594619989887896,Present
Cloudy,2.9554436586871375,Absent
Snowy,25.83753485360579,Absent
Cloudy,9.92412165352863,Absent
Cloudy,27.251851096847165,Absent
Snowy,29.467189336983026,Absent
Sunny,25.067328894177603,Present
Sunny,36.44949239412006,Present
Rainy,25.131101299443802,Present
Cloudy,23.260095229121063,Present
Snowy,25.16518783272506,Absent
Snowy,21.619718545312807,Present
Cloudy,39.142762170215875,Present
Cloudy,26.852089779339632,Present
Snowy,46.71463607339923,Absent
Snowy,7.3841683328343795,Absent
Cloudy,20.63375523236998,Present
Sunny,13.877491124534654,Present
Sunny,27.064355986514393,Present
Rainy,18.50932493030047,Present
Rainy,23.214509074326845,Absent
Snowy,16.573296257584953,Present
Cloudy,23.457258554977248,Absent
Rainy,15.317197228001367,Absent
Cloudy,22.91891616153862,Present
Sunny,24.650507698531623,Absent
Sunny,21.249749445699354,Present
Sunny,25.599335473853763,Present
Rainy,26.78623614163572,Absent
Cloudy,15.954453744348204,Absent
Rainy,26.692442547119917,Absent
Snowy,24.93822496944855,Present
Cloudy,32.20939649964217,Present
Snowy,21.036879376245967,Absent
Rainy,26.975646496174544,Present
Sunny,13.304088534308592,Present
Rainy,7.090891061072565,Absent
Sunny,21.948612951330833,Present
Cloudy,21.94225206309927,Absent
Sunny,13.251730902954865,Present
Rainy,0.029665570670385222,Absent
Cloudy,44.057706086921165,Absent
Rainy,26.20078462947971,Absent
Snowy,23.77298163285299,Present
Rainy,35.5250319505473,Absent
Rainy,5.344728795665876,Present
Sunny,23.644940410699924,Present
Cloudy,19.84477394041483,Present
Rainy,31.9856239254142,Absent
Snowy,15.821864465755816,Absent
Sunny,3.0483748759387694,Present
Rainy,28.21074356737,Absent
Cloudy,2.263272271871834,Present
Sunny,9.40549633981696,Present
Rainy,27.28453164842704,Absent
Rainy,31.591846484149787,Absent
Sunny,22.815538630859727,Present
Cloudy,16.054855875981467,Present
Snowy,0.14649872934506192,Absent
Cloudy,15.576577714725206,Present
Snowy,10.604119046932189,Absent
Cloudy,16.796823253623153,Present
Sunny,10.77683403708477,Present
Snowy,14.702380348492252,Absent
Sunny,36.63475742936379,Present
Rainy,-5.264669872173361,Absent
Sunny,-2.69043326893836,Present
Snowy,25.21688339423346,Present
Rainy,16.202892583417935,Absent
Snowy,9.272886656400344,Absent
Snowy,7.009135744037241,Absent
Sunny,21.797483215412278,Present
Cloudy,22.679230219937196,Present
Cloudy,27.701866969136177,Present
Sunny,33.19512390449166,Present
Sunny,15.74146870104958,Present
Cloudy,20.932302887271987,Absent
Cloudy,18.991336793559068,Present
Sunny,19.47204048027193,Present
Cloudy,17.579112889210812,Present
Sunny,7.641229226334083,Present
Sunny,22.18813125875497,Present
Sunny,22.474349816517424,Present
Sunny,20.911240936567328,Present
Sunny,29.356385455296767,Present
Sunny,26.64236396308401,Present
Rainy,2.0115606045479737,Absent
Sunny,10.224650916110354,Present
Sunny,30.068738854114493,Absent
Rainy,15.587361818421243,Absent
Cloudy,22.630724399882343,Absent
Sunny,17.061729919599333,Present
Sunny,32.39854602579189,Present
Rainy,21.530414119923567,Absent
Cloudy,20.919402523851897,Present
Sunny,5.0539700112999935,Present
Sunny,3.5758294767459944,Present
Snowy,16.075179089562795,Absent
Rainy,29.380593941111684,Absent
Cloudy,12.244804254062762,Present
Cloudy,34.306208883272305,Absent
Cloudy,14.026906624561963,Present
Snowy,24.153765164918205,Absent
Cloudy,15.03301203579862,Present
Rainy,24.55167391851047,Absent
Rainy,33.9694494939978,Present
Sunny,29.603327718863653,Present
Sunny,36.69487886240415,Present
Rainy,12.74946783460395,Present
Cloudy,8.643152848012365,Absent
Sunny,7.6689117328444425,Present
Sunny,17.728814244920713,Present
Cloudy,7.145074565282348,Absent
Sunny,10.68194072710723,Present
Rainy,12.393230485206768,Absent
Snowy,52.205017890411256,Absent
Snowy,22.209428827826788,Absent
Rainy,19.370877376745373,Absent
Sunny,13.701129872241673,Present
Rainy,9.267906391591538,Present
Sunny,20.010558149720357,Present
Sunny,9.822786435114763,Present
Rainy,4.256723431802785,Absent
Rainy,3.6456799078976196,Absent
Rainy,37.043139883134714,Absent
Snowy,13.382301861329559,Absent
Snowy,3.4008304854108538,Present
Sunny,16.666091138360855,Present
Rainy,26.77761374775711,Absent
Cloudy,19.89532475514413,Present
Sunny,8.67678383494394,Present
Sunny,19.09559537179233,Present
Snowy,14.120894073798294,Absent
Cloudy,30.276099944744985,Present
Cloudy,34.621688449214005,Present
Snowy,22.452373450846046,Absent
Sunny,1.431062316307571,Present
Snowy,17.924724661271974,Absent
Cloudy,20.92454212326702,Present
Snowy,14.56555686929427,Absent
Rainy,14.984001179399211,Absent
Rainy,23.858227221105203,Absent
Sunny,25.888552370569027,Present
Sunny,31.586396992561724,Present
Snowy,12.524829400485569,Absent
Rainy,17.565373651898227,Absent
Sunny,18.68936676516861,Absent
Rainy,22.667567877999524,Absent
Snowy,25.259755237021785,Absent
Cloudy,21.121224080942014,Present
Cloudy,14.667203804059142,Present
Cloudy,28.407949521701983,Present
Sunny,30.488711894551887,Present
Cloudy,36.14970938991139,Present
Rainy,29.318397176252088,Absent
Snowy,-2.7124324626147853,Present
Rainy,12.617750135412782,Absent
Rainy,20.473290791950227,Absent
Snowy,21.856919312372543,Absent
Snowy,6.941827895742934,Present
Rainy,12.935766674756364,Absent
Rainy,18.208120651682698,Absent
Snowy,25.038547103611055,Absent
Cloudy,13.736953682836896,Present
Rainy,19.717178667500388,Absent
Snowy,12.845008371607193,Absent
Cloudy,24.87841219778148,Absent
Snowy,19.156592079501017,Absent
Rainy,37.737894918858274,Present
Sunny,15.566050640289424,Present
Cloudy,9.179274866121158,Present
Sunny,14.872913443423506,Present
Cloudy,15.539762547775897,Present
Cloudy,38.90014123419694,Absent
Sunny,33.373774213629346,Present
Rainy,23.039647546785467,Absent
Rainy,18.871210724140845,Absent
Rainy,-2.114961433016134,Absent
Snowy,12.340194894834017,Absent
Rainy,20.121604323830947,Absent
Snowy,14.446393271352992,Absent
Cloudy,38.55542400685711,Absent
Rainy,29.179546060506325,Absent
Cloudy,22.352409872088042,Present
Cloudy,28.584582505947637,Absent
Snowy,8.248210143705478,Absent
Cloudy,36.24208460712326,Absent
Sunny,42.77077350441134,Present
