id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
7954,4177,128.9051456,41.47506874,0.946825087,4269,72.92682345,0.5803000834,283.064,0.6550961701,3.108015236,1
7955,5826,152.9741968,49.21770382,0.9468285344,5959,86.12719424,0.6278017241,336.14,0.6479477004,3.108113237,1
7956,9758,157.8548617,79.0753687,0.8654836482,10043,111.4642161,0.777220231,415.239,0.7111715995,1.996258308,0
7957,6069,156.5346765,50.36263032,0.9468298744,6199,87.90501008,0.468287037,346.641,0.6346980203,3.108151332,1
7958,6845,166.0086091,53.40861994,0.9468341785,7072,93.35590331,0.4835747086,369.729,0.6292399446,3.108273706,1
7959,5940,154.7154347,49.77476757,0.946835474,6145,86.96575703,0.4667609618,341.719,0.6392313344,3.108310541,1
7960,5445,147.8976356,47.58020379,0.9468381248,5562,83.26337323,0.4575630252,326.421,0.6421722968,3.108385921,1
7961,6956,133.7891868,67.01847877,0.8654901316,7059,94.10979903,0.7986222732,324.216,0.8315733267,1.996302948,0
7962,6740,165.05749,53.1002738,0.9468390166,6966,92.63711206,0.4727833895,364.8,0.6364438603,3.10841128,1
7963,6576,163.2061127,52.50266708,0.9468431891,6720,91.50313244,0.5624358536,362.341,0.6294144533,3.108529944,1
7964,5681,150.8761003,48.53449787,0.9468469274,5801,85.0486558,0.7782191781,331.02,0.6515176487,3.108636268,1
7965,6608,162.9621506,52.42129441,0.9468492166,6765,91.72549761,0.4865979381,359.772,0.6415421236,3.108701386,1
7966,6332,160.8424003,51.73601645,0.9468564011,6527,89.78949157,0.4774903853,358.597,0.6187817071,3.108905774,1
7967,6230,158.4898865,50.97914566,0.9468567639,6357,89.06336151,0.4842972637,347.135,0.649682402,3.108916097,1
7968,6208,158.1983765,50.88453531,0.9468585774,6367,88.90596771,0.685209713,347.818,0.6448481604,3.108967697,1
7969,6594,163.5574612,52.60693116,0.946861391,6756,91.62827925,0.4541322314,362.04,0.6321871942,3.109047754,1
7970,5489,149.4094486,48.05618219,0.9468617444,5643,83.599114,0.7944709799,329.193,0.6365051345,3.10905781,1
7971,5701,151.5227432,48.73524361,0.946863225,5801,85.19823146,0.8373971798,331.128,0.6533848992,3.109099945,1
7972,5786,152.4318892,49.02541648,0.9468682203,5946,85.83102007,0.506477591,336.78,0.6410556144,3.109242107,1
7973,6618,163.2088997,52.49135503,0.9468686008,6774,91.79487626,0.4761151079,362.081,0.634344465,3.109252936,1
7974,5865,153.9274768,49.50303899,0.946875703,6008,86.41498672,0.4518489985,340.009,0.6375247574,3.109455095,1
7975,5508,149.3650654,48.03488926,0.9468777025,5692,83.74367685,0.6060739437,333.329,0.6229563209,3.109512016,1
7976,5750,151.9933079,48.87991804,0.9468781447,5877,85.56358678,0.4704630993,335.841,0.6406344365,3.109524606,1
7977,5985,155.8134761,50.10783366,0.9468795006,6178,87.29455123,0.4889705882,343.834,0.6361746792,3.109563209,1
7978,6342,160.4962064,51.61352122,0.9468799768,6551,89.86036497,0.4534534535,355.019,0.6323141622,3.109576767,1
7979,6697,164.4808749,52.89465691,0.9468805603,6890,92.3411351,0.7292029617,368.204,0.6207448979,3.109593378,1
7980,6519,162.410224,52.22854034,0.9468810315,6716,91.10570011,0.4758394161,360.02,0.6320298499,3.109606795,1
7981,6860,166.5449786,53.55820777,0.9468810393,7088,93.45813649,0.7699214366,372.381,0.6216686286,3.109607016,1
7982,6233,159.3288305,51.23559069,0.9468853429,6429,89.08480276,0.6492708333,350.894,0.6361435183,3.109729553,1
7983,8924,151.3090227,75.78716806,0.8655186332,9155,106.5945106,0.6374285714,372.4,0.808630431,1.996499231,0
7984,8055,144.0394765,72.14565594,0.865520102,8219,101.2716374,0.598617717,352.777,0.8133451539,1.996509348,0
7985,7839,141.7511761,70.98913885,0.8655624189,7997,99.90457843,0.6379394531,350.227,0.8031030595,1.996800896,0
7986,6736,163.905879,52.70505599,0.9468902791,6904,92.60961923,0.6114742193,361.258,0.6486000772,3.109870124,1
7987,6782,165.2567068,53.13592494,0.946897469,6946,92.92529576,0.5513821138,362.796,0.6475043185,3.110074906,1
7988,7409,171.7622353,55.22307909,0.9469065731,7546,97.1258554,0.5980787859,381.107,0.6410259445,3.110334269,1
7989,6351,160.1933626,51.50065515,0.9469127809,6512,89.92410327,0.4646619842,357.625,0.6240167326,3.11051116,1
7990,6504,161.2962814,51.85435411,0.9469146312,6628,91.00082417,0.466838932,354.374,0.6508286987,3.110563889,1
7991,6207,158.2964814,50.88685183,0.9469213038,6376,88.89880682,0.4589618456,354.373,0.6211126279,3.11075407,1
7992,6216,159.5621542,51.29292164,0.9469230064,6397,88.96323404,0.8072727273,355.832,0.6169228646,3.110802603,1
7993,6757,165.2087018,53.10786333,0.9469234175,6882,92.75386571,0.4626497775,361.355,0.6502728865,3.110814321,1
7994,5790,122.7134855,61.45350984,0.8655696489,5935,85.86068346,0.784446552,301.141,0.8023219083,1.996850723,0
7995,6102,156.2781947,50.23611036,0.9469255006,6285,88.14367647,0.7483443709,342.847,0.6523510415,3.110873705,1
7996,5548,150.0192383,48.22193666,0.9469305076,5671,84.04720694,0.519183979,330.188,0.6394752569,3.111016452,1
7997,6399,160.3534101,51.54229,0.9469335682,6544,90.26328072,0.81,352.647,0.6466087645,3.111103719,1
7998,6372,128.0006315,64.10077152,0.865571821,6615,90.07265056,0.6707368421,320.156,0.7812001906,1.996865692,0
7999,4420,133.218779,42.82015499,0.9469342524,4531,75.01812306,0.5846560847,293.434,0.6450765665,3.111123231,1
8000,5952,154.6598978,49.71181722,0.94693447,6118,87.05355691,0.4921855619,342.37,0.6380891807,3.111129434,1
8001,5035,141.8379078,45.58977483,0.9469361757,5143,80.06722868,0.6495098039,313.63,0.6432416285,3.111178074,1
8002,6505,161.8279514,52.01314452,0.9469400836,6639,91.00781966,0.4907952316,356.521,0.6431124733,3.111289519,1
8003,6355,160.5762497,51.61021913,0.9469413851,6582,89.9524169,0.4570298454,362.461,0.6078589987,3.11132664,1
8004,5984,154.369817,49.61300384,0.946946725,6147,87.28725815,0.4621920136,342.811,0.6398702976,3.111478948,1
8005,6651,164.3481216,52.81967688,0.9469472619,6884,92.02345468,0.5114186851,364.236,0.6299862576,3.111494264,1
8006,6499,161.633049,51.9436569,0.9469544546,6649,90.96583865,0.6156104954,358.338,0.6360198501,3.111699458,1
8007,6272,158.6229606,50.97414681,0.9469590856,6436,89.36307081,0.5465318926,353.451,0.6308955792,3.111831596,1
8008,6441,161.188265,51.79771504,0.9469607761,6644,90.55901892,0.5726351351,358.198,0.6308365528,3.111879837,1
8009,6471,162.1217131,52.09741157,0.9469613334,6661,90.76967056,0.5497408886,356.701,0.6391055811,3.111895739,1
8010,5761,152.4966711,49.00330874,0.9469638243,5920,85.6453911,0.4780119482,338.336,0.6324283329,3.111966824,1
8011,4879,140.6501944,45.19629673,0.9469644587,5024,78.81710309,0.4323055113,312.75,0.6268246191,3.111984932,1
8012,6670,163.712782,52.60506917,0.9469688542,6811,92.15480326,0.5773891967,362.73,0.6370429974,3.112110384,1
8013,5494,149.9076077,48.16886095,0.9469694327,5666,83.63718108,0.6921138826,332.501,0.6244714784,3.112126895,1
8014,5484,149.7359107,48.11081906,0.9469759398,5640,83.56102957,0.4454191033,334.469,0.6160210699,3.112312648,1
8015,6288,127.8963914,64.02480835,0.8656792823,6511,89.47698172,0.6638513514,317.716,0.7827881176,1.997606782,0
8016,6238,158.8882902,51.05028646,0.9469785731,6406,89.1205267,0.523893508,349.689,0.6410490961,3.112387828,1
8017,6215,158.4697985,50.91215774,0.9469864275,6363,88.95607776,0.5113122172,349.135,0.6407140106,3.112612105,1
8018,5953,155.6245091,49.99698483,0.9469887309,6177,87.06086957,0.4640991658,357.547,0.5851665193,3.112677887,1
8019,5875,154.1791659,49.5322203,0.9469896633,6028,86.48862541,0.4533179012,339.389,0.6409471349,3.112704517,1
8020,6391,160.9856946,51.71834401,0.9469908627,6628,90.20683971,0.514987913,358.943,0.6233438873,3.112738772,1
8021,6757,165.6699877,53.2229887,0.9469913411,7013,92.75386571,0.6837684679,368.642,0.6248188968,3.112752436,1
8022,6567,163.4034233,52.49230821,0.9469965854,6765,91.44049481,0.5509228188,361.712,0.6307409769,3.112902231,1
8023,6217,127.1461248,63.63603835,0.8657392511,6443,88.97038974,0.7533018296,315.937,0.7826899394,1.998020746,0
8024,6921,167.1356341,53.68837887,0.947002427,7117,93.87273773,0.4477293311,369.551,0.6368394369,3.113069114,1
8025,6018,155.3577144,49.90453395,0.9470034447,6190,87.53488208,0.6014992504,345.999,0.6317021576,3.113098191,1
8026,5746,152.0023152,48.82593564,0.9470051531,5872,85.53382035,0.5299760192,334.496,0.6453474944,3.113147003,1
8027,7018,167.5575422,53.82189863,0.9470064925,7281,94.52827685,0.7074596774,389.136,0.5823987137,3.113185273,1
8028,6350,159.8575794,51.34824994,0.9470071494,6479,89.91702347,0.4561781609,353.102,0.6400048048,3.113204045,1
8029,6555,163.1165099,52.39367471,0.9470100281,6758,91.35691115,0.627152698,362.729,0.6260629494,3.113286304,1
8030,6460,162.1145117,52.06535086,0.9470235805,6632,90.69248844,0.4756995582,358.382,0.6320479171,3.113673662,1
8031,6349,160.4521029,51.53045634,0.94702567,6540,89.90994311,0.67585693,353.847,0.6372123073,3.113733398,1
8032,6757,165.2867965,53.08107359,0.947029943,6953,92.75386571,0.7494454303,366.012,0.6338305009,3.113855568,1
8033,5649,151.6832739,48.71121855,0.9470325095,5786,84.80878603,0.4474101061,337.686,0.6225228933,3.113928955,1
8034,8647,149.3716433,74.75532134,0.8657566074,9121,104.9271287,0.5874320652,391.92,0.7074251085,1.998140609,0
8035,6732,132.6825825,66.37586335,0.8658749156,6986,92.58211823,0.7071428571,331.875,0.7680772371,1.998958293,0
8036,5444,147.9108448,47.49598042,0.9470411496,5620,83.25572702,0.4652991453,330.323,0.626975185,3.114176051,1
8037,5626,150.2912488,48.25956633,0.947042934,5780,84.63595973,0.8033699843,330.144,0.6486385768,3.11422709,1
8038,5063,142.7859255,45.84949029,0.9470430872,5157,80.28954985,0.4724710713,313.6,0.6469425014,3.11423147,1
8039,6735,165.2469932,53.06186185,0.9470431354,6969,92.60274474,0.4671892342,365.124,0.6348435375,3.11423285,1
8040,6515,162.2526938,52.09921491,0.947045556,6722,91.077745,0.6802756604,361.787,0.6254871173,3.114302089,1
8041,9514,156.7972082,78.42811044,0.8659167299,9792,110.0618055,0.5983647799,429.919,0.6468442669,1.999247557,0
8042,9570,156.5700559,78.30798519,0.8659407327,9774,110.3852456,0.6164251208,390.282,0.7895229489,1.999413668,0
8043,8954,151.6427851,75.84258629,0.8659446977,9221,106.7735308,0.645519429,371.862,0.8136981949,1.999441112,0
8044,6294,160.0949162,51.40631797,0.9470456326,6451,89.51966094,0.4447427925,358.312,0.6160470701,3.114304282,1
8045,6145,158.8929895,51.01996753,0.9470465139,6374,88.45369977,0.4605065947,354.29,0.615196651,3.114329491,1
8046,5825,152.8011636,49.06363521,0.9470471106,5946,86.1198023,0.4623015873,334.393,0.6546232691,3.114346562,1
8047,5653,151.4702297,48.6359414,0.9470478673,5823,84.83880684,0.4985008818,334.1,0.6364083925,3.114368209,1
8048,6329,161.0065,51.69507479,0.9470539542,6640,89.76821864,0.7521093286,353.888,0.6350578474,3.114542355,1
8049,7920,144.0785443,72.05619025,0.8659575991,8133,100.4194065,0.7857142857,356.816,0.7817113269,1.999530419,0
8050,6294,159.4313605,51.18742592,0.9470580194,6436,89.51966094,0.775887574,351.887,0.6387488882,3.11465868,1
8051,5424,148.0576262,47.53509104,0.9470595209,5564,83.10265514,0.4631147541,325.958,0.6415141735,3.114701645,1
8052,5393,147.0342175,47.20589071,0.9470609659,5487,82.86483491,0.4793777778,321.664,0.6549910532,3.114742997,1
8053,5913,154.741323,49.67994279,0.9470617178,6084,86.76788247,0.4709677419,342.032,0.6351616427,3.114764516,1
8054,6248,159.3201615,51.14883502,0.9470641668,6447,89.19193167,0.5176899495,356.016,0.6194579802,3.114834609,1
8055,6870,166.1886084,53.35292788,0.9470661721,7031,93.52622986,0.4764216366,370.501,0.6289090324,3.114892003,1
8056,5748,152.2235398,48.86704052,0.9470718813,5887,85.54870486,0.4589587991,337.28,0.6349586517,3.115055428,1
8057,6266,159.1819102,51.10080075,0.9470719383,6418,89.32031677,0.5608664518,351.515,0.6372539414,3.115057061,1
8058,6948,168.2902404,54.02313518,0.9470752305,7177,94.05566627,0.5637779942,374.523,0.6224617749,3.115151312,1
8059,6607,163.3584587,52.43994281,0.9470752985,6753,91.71855686,0.4774878948,358.498,0.6460121654,3.115153259,1
8060,6381,160.8609007,51.63783199,0.9470760697,6599,90.13623874,0.44703657,361.57,0.6133577119,3.115175337,1
8061,5665,150.9760753,48.46443139,0.9470766995,5823,84.9288056,0.5582930916,336.67,0.6280597186,3.11519337,1
8062,6136,157.8084406,50.65756876,0.9470769189,6342,88.38890115,0.4924558587,350.459,0.6277992321,3.115199653,1
8063,6267,158.2124497,50.78656759,0.9470783988,6388,89.32744386,0.7266929499,347.28,0.6529952363,3.115242025,1
8064,6419,161.2734884,51.76656299,0.9470838739,6612,90.40422909,0.5556613573,358.372,0.6280715174,3.115398803,1
8065,6253,159.8126891,51.29728543,0.9470846822,6418,89.22761273,0.4701503759,351.602,0.6356171682,3.115421951,1
8066,5712,152.2191592,48.85718432,0.9470906958,5847,85.28038625,0.4703557312,335.93,0.6360635121,3.115594182,1
8067,6412,161.4401834,51.81659991,0.9470911582,6574,90.35492217,0.458,351.887,0.6507241613,3.115607425,1
8068,6379,160.4051686,51.47949851,0.9471015062,6515,90.12211191,0.5047475866,351.22,0.6498363323,3.11590387,1
8069,6476,161.5370506,51.84195719,0.9471031863,6595,90.80473166,0.7236562744,354.823,0.646387839,3.115952007,1
8070,6855,166.5843202,53.45881556,0.9471092028,7038,93.4240712,0.7698787062,364.242,0.6492878547,3.116124413,1
8071,6502,161.7473787,51.9064065,0.947109578,6707,90.98683157,0.5351440329,358.414,0.636043617,3.116135167,1
8072,5685,152.3199664,48.8808826,0.9471099558,5867,85.07859197,0.544853364,338.912,0.6219657076,3.116145992,1
8073,5656,151.7071792,48.68123905,0.9471166435,5802,84.86131548,0.465361198,332.352,0.643461655,3.116337672,1
8074,5512,148.6443649,47.69833912,0.9471168145,5633,83.77407935,0.5273631841,324.498,0.6578017493,3.116342573,1
8075,6323,159.4646305,51.1674844,0.9471231006,6509,89.72565765,0.6199019608,352.541,0.6393133622,3.116522775,1
8076,6867,166.5471255,53.43871287,0.9471258157,7036,93.50580706,0.4627358491,368.052,0.6370280375,3.116600617,1
8077,6314,160.380072,51.45763482,0.9471306789,6516,89.66177829,0.6100483092,355.137,0.6291042197,3.116740062,1
8078,6599,163.1286027,52.33838068,0.9471329941,6774,91.66301193,0.4722341491,362.609,0.6306825779,3.116806454,1
8079,6357,159.9833773,51.32871277,0.9471341585,6510,89.96657038,0.5969014085,355.469,0.6322059961,3.116839847,1
8080,8516,148.1889538,74.08158438,0.8660756277,8716,104.1292848,0.6408307623,372.738,0.7702614726,2.000348062,0
8081,7110,134.9379589,67.45292618,0.866094079,7223,95.14585205,0.6152647975,328.668,0.8271125692,2.000475985,0
8082,6537,130.7492239,65.35387712,0.8661169434,6809,91.2313921,0.7565972222,326.126,0.7723559586,2.00063454,0
8083,9371,155.4502252,77.69369962,0.8661420419,9571,109.2315329,0.6972989062,383.05,0.8025735976,2.000808637,0
8084,6680,164.3741637,52.73714344,0.9471347758,6807,92.22385895,0.4556927485,360.487,0.6459622092,3.11685755,1
8085,5371,147.6852683,47.3818347,0.947136865,5536,82.69564435,0.4865476945,326.798,0.6319842227,3.116917469,1
8086,6661,164.1946723,52.67739181,0.9471392409,6850,92.09260886,0.4478284254,364.96,0.6284326807,3.116985611,1
8087,5056,143.015443,45.87910738,0.9471475423,5175,80.23402731,0.5,314.905,0.6407045625,3.117223747,1
8088,6827,166.6098446,53.447898,0.9471480561,7017,93.23307553,0.664751704,371.975,0.62002937,3.117238486,1
8089,7120,169.1565492,54.26324368,0.9471513175,7356,95.21273843,0.4690382082,382.391,0.6118916594,3.11733206,1
8090,5830,153.0953827,49.11060383,0.9471522563,5979,86.15675566,0.4711111111,335.79,0.6497449337,3.117358998,1
8091,6284,158.9870711,50.9990431,0.9471554989,6421,89.44851759,0.4533910534,349.298,0.6472228514,3.117452042,1
8092,6733,164.3812956,52.72846469,0.9471573729,6923,92.58899424,0.5316225819,368.032,0.624665204,3.117505821,1
8093,6032,155.8586317,49.99365755,0.9471595429,6164,87.6366415,0.5516736784,343.146,0.6437441796,3.117568095,1
8094,5992,156.1827263,50.09735831,0.9471600996,6144,87.34558576,0.7832679739,342.26,0.6427903921,3.117584072,1
8095,7533,139.7733714,69.82872248,0.8662646954,7654,97.93525152,0.6923713235,341.931,0.809656634,2.001660155,0
8096,6082,156.8359469,50.3047465,0.9471647196,6263,87.99910744,0.6435978836,346.081,0.6381176628,3.117716674,1
8097,6439,161.1077076,51.67475594,0.9471650293,6654,90.54495805,0.602057036,356.403,0.6370090275,3.117725563,1
8098,5849,153.5832697,49.26107738,0.9471655593,5962,86.29703412,0.8069812362,335.181,0.654233383,3.117740778,1
8099,6242,158.0016443,50.67764531,0.9471668538,6402,89.14909555,0.6210945274,350.383,0.6389216063,3.117777935,1
8100,6613,163.5299676,52.44922578,0.9471701273,6770,91.76019349,0.5882405266,362.382,0.6328126492,3.117871907,1
8101,6054,156.0819637,50.05989638,0.9471712539,6174,87.79631088,0.4646557679,343.921,0.6431834944,3.117904249,1
8102,8239,145.3904701,72.62512826,0.8663036212,8366,102.421778,0.6323585847,352.453,0.8334545922,2.001930648,0
8103,6785,166.0959419,53.26769293,0.9471793456,6996,92.94584612,0.5082397004,372.357,0.6149512247,3.118136581,1
8104,5620,150.7418178,48.34136169,0.9471842796,5797,84.59081653,0.4803418803,329.727,0.6495867491,3.118278273,1
8105,6033,155.9072346,49.9955657,0.9471892577,6171,87.64390551,0.5377963986,342.733,0.645403542,3.118421253,1
8106,6121,158.0354778,50.677623,0.9471901516,6281,88.28079776,0.7797452229,352.449,0.6192124477,3.118446929,1
8107,7106,169.3838119,54.31523488,0.947193122,7337,95.11908434,0.6625641026,375.647,0.6328127452,3.118532255,1
8108,5730,151.6457672,48.62321992,0.9472022041,5857,85.41465092,0.5030728709,333.034,0.649213196,3.118793192,1
8109,6341,160.885671,51.58377014,0.9472066295,6500,89.85328015,0.6475694444,354.756,0.6331521972,3.118920361,1
8110,5808,153.1333114,49.09767233,0.9472077504,5929,85.99404209,0.4683870968,333.93,0.6545240316,3.118952572,1
8111,6309,128.2302566,64.04333061,0.866348428,6463,89.62627008,0.7827543424,314.589,0.8010937171,2.00224216,0
8112,5419,147.7893992,47.38206649,0.9472128767,5581,83.06434309,0.5119025128,325.499,0.6427316668,3.119099907,1
8113,6580,162.5276259,52.10633181,0.9472147269,6725,91.53095763,0.5771929825,357.57,0.6467160044,3.11915309,1
8114,4270,130.9449532,41.9798717,0.947217467,4414,73.73420411,0.7042718126,289.233,0.6414193459,3.119231859,1
8115,6488,161.843527,51.88563596,0.9472176,6650,90.88882311,0.4793144208,356.076,0.6430360187,3.11923568,1
8116,6568,162.9754432,52.24801152,0.9472186529,6708,91.44745666,0.8099642373,357.08,0.6473094629,3.119265949,1
8117,9404,155.8016268,77.8021292,0.8663907867,9557,109.4236934,0.6069446237,380.111,0.8179026379,2.002536799,0
8118,7963,143.0073552,71.40959583,0.8664048983,8060,100.6916406,0.6216237315,344.35,0.843891097,2.00263499,0
8119,6216,158.6614842,50.86308102,0.9472227612,6376,88.96323404,0.4546185914,351.917,0.6307254806,3.119384061,1
8120,5795,153.6756908,49.26322918,0.9472261209,5970,85.89774829,0.6315387969,343.195,0.6182745931,3.119480663,1
8121,4075,128.3872736,41.15421618,0.9472324515,4233,72.0309041,0.5765421619,287.24,0.6206512594,3.11966271,1
8122,6133,158.1428198,50.6902483,0.9472368019,6359,88.36729105,0.642333473,355.294,0.6105301024,3.119787832,1
8123,6437,162.4371057,52.0665609,0.9472371241,6665,90.530895,0.7638542779,359.329,0.6264823436,3.119797099,1
8124,5102,143.4463675,45.97799119,0.9472404238,5250,80.59818954,0.5208248265,313.721,0.651423073,3.119892014,1
8125,5960,155.8201219,49.94291105,0.9472429522,6135,87.112041,0.4577572965,343.829,0.6335357334,3.119964748,1
