Company Name,Job Title,Salaries Reported,Location,Salary
Anonymous Content,Data Analyst,3,New Delhi,"₹6,75,000/yr"
Ford Motor Company,Data Analyst,3,New Delhi,"₹12,00,000/yr"
Professional,Data Analyst,3,New Delhi,"₹25,685/mo"
NextGen Invent,Data Analyst,3,New Delhi,"₹40,552/mo"
OYO,Data Analyst,3,New Delhi,"₹33,879/mo"
Verificient Technologies,Data Analyst,3,New Delhi,"₹12,515/mo"
Samsung Electronics,Data Analyst,3,New Delhi,"₹10,41,195/yr"
Quess,Data Analyst,3,New Delhi,"₹2,99,998/yr"
Upwork,Data Analyst,3,New Delhi,"₹28,233/mo"
SunTec Web Services,Data Analyst,3,New Delhi,"₹20,737/mo"
Moody's Corporation,Data Analyst,3,New Delhi,"₹5,44,512/yr"
SIQES,Data Analyst,3,New Delhi,"₹4,06,845/yr"
Honeywell,Data Analyst,3,New Delhi,"₹8,11,344/yr"
First Student,Data Analyst,3,New Delhi,"₹34,532/mo"
Risk Management Solutions,Data Analyst,3,New Delhi,"₹5,59,952/yr"
First Student,Data Analyst,3,New Delhi,₹178/hr
iTech Mission,Data Analyst,3,New Delhi,"₹33,879/mo"
Microsoft,Data Analyst,2,New Delhi,"₹7,44,945/yr"
Adobe,Data Analyst,2,New Delhi,"₹7,84,769/yr"
McKinney and Company,Data Analyst,2,New Delhi,"₹12,39,375/yr"
Freelancer,Data Analyst,2,New Delhi,"₹57,107/mo"
Snapdeal,Data Analyst,2,New Delhi,"₹25,417/mo"
ATS Services (India),Data Analyst,2,New Delhi,"₹34,370/mo"
Optum Global Solutions India,Data Analyst,2,New Delhi,"₹81,910/mo"
Adda 247,Data Analyst,2,New Delhi,"₹10,653/mo"
Google,Data Analyst,2,New Delhi,"₹6,19,354/yr"
ShipRocket,Data Analyst,2,New Delhi,"₹27,035/mo"
Grail Insights,Data Analyst,2,New Delhi,"₹7,05,817/yr"
Wunderman Thompson,Data Analyst,2,New Delhi,"₹5,51,148/yr"
Mastercard,Data Analyst,2,New Delhi,"₹14,71,807/yr"
SupplyCopia,Data Analyst,2,New Delhi,"₹16,123/mo"
Niscom Tele Infra,Data Analyst,2,New Delhi,"₹2,82,369/yr"
Annalect,Data Analyst,2,New Delhi,"₹5,63,136/yr"
GroupM,Data Analyst,2,New Delhi,"₹22,274/mo"
StepOut Solutions,Data Analyst,2,New Delhi,"₹59,604/mo"
Zomato,Data Analyst,2,New Delhi,"₹69,495/mo"
Tata Consultancy Services,Data Analyst,2,New Delhi,"₹33,957/mo"
Polaris FT,Data Analyst,2,New Delhi,"₹3,14,698/yr"
Research & Ranking,Data Analyst,2,New Delhi,"₹18,335/mo"
Microtek International (India),Data Analyst,2,New Delhi,"₹20,811/mo"
Unyscape Infocom,Data Analyst,2,New Delhi,"₹30,846/mo"
Cians Analytics,Data Analyst,2,New Delhi,"₹5,91,053/yr"
AON,Data Analyst,2,New Delhi,"₹1,98,811/mo"
United Airlines,Data Analyst,2,New Delhi,"₹26,158/mo"
Xceedance,Data Analyst,2,New Delhi,"₹27,805/mo"
CBRE,Data Analyst,2,New Delhi,"₹6,01,343/yr"
Promien Services,Data Analyst,2,New Delhi,"₹33,111/mo"
Kantar,Data Analyst,2,New Delhi,"₹4,19,449/yr"
FN MathLogic Consulting Services,Data Analyst,2,New Delhi,"₹6,68,202/yr"
Maruti Suzuki,Data Analyst,2,New Delhi,"₹9,82,427/yr"
Loginworks,Data Analyst,2,New Delhi,"₹21,088/mo"
Acuity Knowledge Partners,Data Analyst,2,New Delhi,"₹5,08,899/yr"
PwC,Data Analyst,2,New Delhi,"₹7,01,723/yr"
Score Me,Data Analyst,2,New Delhi,"₹22,537/mo"
FIA Technology Services,Data Analyst,2,New Delhi,"₹6,46,107/yr"
Zenatix,Data Analyst,2,New Delhi,"₹6,49,352/yr"
Blackcoffer,Data Analyst,2,New Delhi,"₹3,084/mo"
Info Edge,Data Analyst,2,New Delhi,"₹6,08,075/yr"
HH Global,Data Analyst,2,New Delhi,"₹7,04,851/yr"
NetProphets Cyberworks,Data Analyst,2,New Delhi,"₹3,82,929/yr"
Cognizant Consulting,Data Analyst,2,New Delhi,"₹3,83,619/yr"
Willis Towers Watson,Data Analyst,2,New Delhi,"₹49,857/mo"
LIN SCAN,Data Analyst,2,New Delhi,"₹5,85,819/yr"
Tata Consultancy Services,Data Analyst,36,Mumbai,"₹4,79,071/yr"
eClerx,Data Analyst,26,Mumbai,"₹2,26,724/yr"
Accenture,Data Analyst,23,Mumbai,"₹4,46,076/yr"
Morningstar,Data Analyst,22,Mumbai,"₹3,64,638/yr"
Cognizant Technology Solutions,Data Analyst,17,Mumbai,"₹5,74,259/yr"
Capgemini,Data Analyst,15,Mumbai,"₹5,09,801/yr"
Fresher,Data Analyst,11,Mumbai,"₹33,496/mo"
HERE Technologies,Data Analyst,11,Mumbai,"₹2,37,907/yr"
J.P. Morgan,Data Analyst,10,Mumbai,"₹7,44,516/yr"
Ugam,Data Analyst,10,Mumbai,"₹3,01,786/yr"
Cartesian Consulting,Data Analyst,10,Mumbai,"₹5,30,781/yr"
Experian,Data Analyst,9,Mumbai,"₹7,16,327/yr"
Cogencis Information Services,Data Analyst,9,Mumbai,"₹1,47,159/yr"
Media.net,Data Analyst,9,Mumbai,"₹5,28,453/yr"
Fractal,Data Analyst,8,Mumbai,"₹7,28,811/yr"
MSCI,Data Analyst,8,Mumbai,"₹7,87,161/yr"
Hansa Cequity,Data Analyst,8,Mumbai,"₹4,83,379/yr"
vPhrase,Data Analyst,8,Mumbai,"₹4,65,742/yr"
ABC,Data Analyst,7,Mumbai,"₹4,96,022/yr"
Course5 Intelligence,Data Analyst,7,Mumbai,"₹3,22,465/yr"
CRG Solutions,Data Analyst,7,Mumbai,"₹5,21,474/yr"
Citi,Data Analyst,6,Mumbai,"₹13,22,737/yr"
Kantar,Data Analyst,6,Mumbai,"₹4,12,152/yr"
Magic9 Media Analytics,Data Analyst,6,Mumbai,"₹4,96,241/yr"
Travelex,Data Analyst,6,Mumbai,"₹6,61,760/yr"
Propellum Infotech,Data Analyst,6,Mumbai,"₹4,48,170/yr"
Deloitte,Data Analyst,5,Mumbai,"₹7,44,033/yr"
TCS,Data Analyst,5,Mumbai,"₹42,995/mo"
KPMG,Data Analyst,5,Mumbai,"₹4,19,651/yr"
Development Credit Bank Limited,Data Analyst,5,Mumbai,"₹5,24,564/yr"
Google,Data Analyst,5,Mumbai,"₹2,54,901/yr"
Nailbiter,Data Analyst,5,Mumbai,"₹3,20,543/yr"
First Student,Data Analyst,5,Mumbai,"₹3,66,885/yr"
Jio,Data Analyst,5,Mumbai,"₹6,82,909/yr"
GEP,Data Analyst,4,Mumbai,"₹4,44,728/yr"
Decimal Point Analytics,Data Analyst,4,Mumbai,"₹16,537/mo"
Cogencis Information Services,Data Analyst,4,Mumbai,"₹1,39,396/yr"
Atos-Syntel,Data Analyst,4,Mumbai,"₹3,17,183/yr"
ICICI Bank,Data Analyst,4,Mumbai,"₹39,791/mo"
General Mills,Data Analyst,4,Mumbai,"₹6,80,000/yr"
Hudl,Data Analyst,4,Mumbai,"₹26,309/mo"
Axis Bank,Data Analyst,4,Mumbai,"₹9,65,889/yr"
First Student,Data Analyst,4,Mumbai,"₹25,618/mo"
DONE by NONE,Data Analyst,4,Mumbai,"₹25,515/mo"
AXIS MY INDIA,Data Analyst,3,Mumbai,"₹3,74,059/yr"
Piramal Enterprises,Data Analyst,3,Mumbai,"₹14,16,324/yr"
HDFC Bank,Data Analyst,3,Mumbai,"₹8,28,777/yr"
Tata Communications,Data Analyst,3,Mumbai,"₹31,236/mo"
Barclays,Data Analyst,3,Mumbai,"₹10,40,054/yr"
Quantafic Business Solutions,Data Analyst,3,Mumbai,"₹5,16,690/yr"
EY,Data Analyst,3,Mumbai,"₹4,54,039/yr"
IDFC First Bank,Data Analyst,3,Mumbai,"₹13,56,593/yr"
Prudential plc,Data Analyst,3,Mumbai,"₹12,26,327/yr"
FieldGlobal Market Research,Data Analyst,3,Mumbai,"₹38,510/mo"
Anonymous Content,Data Analyst,3,Mumbai,"₹5,20,597/yr"
LTI,Data Analyst,3,Mumbai,"₹3,69,531/yr"
Larsen & Toubro,Data Analyst,3,Mumbai,"₹7,52,418/yr"
TripStack,Data Analyst,3,Mumbai,"₹4,53,300/yr"
LogisticsNow,Data Analyst,3,Mumbai,"₹18,651/mo"
Quantiphi,Data Analyst,3,Mumbai,"₹6,54,767/yr"
LogisticsNow,Data Analyst,3,Mumbai,"₹5,13,690/yr"
Think Analytics,Data Analyst,3,Mumbai,"₹35,768/mo"
cross-tab marketing services pvt.,Data Analyst,3,Mumbai,"₹25,766/mo"
Microsoft,Data Analyst,2,Mumbai,"₹8,75,445/yr"
FedEx,Data Analyst,2,Mumbai,"₹4,48,911/yr"
WhiteHat Jr,Data Analyst,2,Mumbai,"₹8,82,573/yr"
eSense Learning Pvt,Data Analyst,2,Mumbai,"₹4,30,649/yr"
iAastha,Data Analyst,2,Mumbai,"₹3,278/mo"
Bahar Infotech,Data Analyst,2,Mumbai,"₹15,189/mo"
LTI,Data Analyst,2,Mumbai,"₹21,942/mo"
Bookmyshow,Data Analyst,2,Mumbai,"₹5,56,567/yr"
The Sparks Foundation,Data Analyst,2,Mumbai,"₹25,415/mo"
SAP,Data Analyst,2,Mumbai,"₹37,752/mo"
Viacom 18,Data Analyst,2,Mumbai,"₹26,912/mo"
Fresher,Data Analyst,2,Mumbai,"₹22,894/mo"
CRISIL,Data Analyst,2,Mumbai,"₹15,083/mo"
Rein Labs,Data Analyst,2,Mumbai,"₹14,471/mo"
Doxper,Data Analyst,2,Mumbai,"₹5,81,246/yr"
CMC,Data Analyst,2,Mumbai,"₹15,124/mo"
GreenPoint Global,Data Analyst,2,Mumbai,"₹15,449/mo"
Experian,Data Analyst,2,Mumbai,"₹2,32,692/yr"
iKen Solutions,Data Analyst,2,Mumbai,"₹10,61,000/yr"
Motilal Oswal Financial Services,Data Analyst,2,Mumbai,"₹15,624/mo"
EMPLOYERS,Data Analyst,2,Mumbai,"₹4,29,071/yr"
Hotstar,Data Analyst,2,Mumbai,"₹18,14,306/yr"
TWGE Solutions,Data Analyst,2,Mumbai,"₹25,614/mo"
PwC,Data Analyst,2,Mumbai,"₹52,886/mo"
InSync Analytics,Data Analyst,2,Mumbai,"₹17,336/mo"
JustDial,Data Analyst,2,Mumbai,"₹26,842/mo"
Angel One,Data Analyst,2,Mumbai,"₹47,897/mo"
Mphasis,Data Analyst,2,Mumbai,"₹3,86,026/yr"
72 Dragons,Data Analyst,2,Mumbai,"₹23,043/mo"
Fresherworld.com,Data Analyst,2,Mumbai,"₹18,086/mo"
Jeet Techno Solutions,Data Analyst,2,Mumbai,"₹36,279/mo"
FedEx,Data Analyst,2,Mumbai,"₹56,352/mo"
CitiusTech,Data Analyst,2,Mumbai,"₹5,84,620/yr"
Mintifi,Data Analyst,2,Mumbai,"₹16,940/mo"
TransUnion,Data Analyst,2,Mumbai,"₹24,818/mo"
DXC Technology,Data Analyst,2,Mumbai,"₹7,31,418/yr"
PharmEasy,Data Analyst,2,Mumbai,"₹73,962/mo"
SMARTe,Data Analyst,2,Mumbai,"₹2,71,325/yr"
RedQuanta,Data Analyst,2,Mumbai,"₹41,851/mo"
Raam Group,Data Analyst,2,Mumbai,"₹6,26,664/yr"
CloudFronts Technologies,Data Analyst,2,Mumbai,"₹74,078/mo"
Piramal Enterprises,Data Analyst,2,Mumbai,"₹1,06,201/mo"
Amazon,Data Analyst,2,Mumbai,"₹10,02,198/yr"
Aditya Birla Group,Data Analyst,2,Mumbai,"₹63,765/mo"
IIFL,Data Analyst,2,Mumbai,"₹2,76,376/yr"
Brandscapes Worldwide,Data Analyst,2,Mumbai,"₹2,45,202/yr"
Candere.com,Data Analyst,2,Mumbai,"₹5,04,107/yr"
Virtusa,Data Analyst,2,Mumbai,"₹21,273/mo"
OYO,Data Analyst,2,Mumbai,"₹4,47,676/yr"
Nielsen,Data Analyst,2,Mumbai,"₹6,09,381/yr"
peel-works,Data Analyst,2,Mumbai,"₹4,51,723/yr"
QuantumLink,Data Analyst,2,Mumbai,"₹28,402/mo"
Alpha Alternatives,Data Analyst,2,Mumbai,"₹15,617/mo"
AIG,Data Analyst,2,Mumbai,"₹11,87,386/yr"
Pragmatix,Data Analyst,2,Mumbai,"₹6,87,251/yr"
Vasta Global,Data Analyst,2,Mumbai,"₹29,580/mo"
Acuris Global,Data Analyst,2,Mumbai,"₹12,060/mo"
Quess,Data Analyst,2,Mumbai,"₹36,728/mo"
Credit Suisse,Data Analyst,2,Mumbai,"₹1,05,868/mo"
Satori Group (India),Data Analyst,2,Mumbai,"₹20,887/mo"
IBM,Data Analyst,2,Mumbai,"₹9,98,289/yr"
Sapio Analytics,Data Analyst,2,Mumbai,"₹8,062/mo"
First Student,Data Analyst,2,Mumbai,"₹12,555/mo"
Bloomberg L.P.,Data Analyst,2,Mumbai,"₹1,39,072/mo"
Oceanic Pharmachem,Data Analyst,2,Mumbai,"₹4,79,956/yr"
SMEcorner,Data Analyst,2,Mumbai,"₹5,11,779/yr"
Reliance Industries,Data Analyst,2,Mumbai,"₹35,342/mo"
FSN Ecommerce Ventures,Data Analyst,2,Mumbai,"₹12,42,641/yr"
Unilever,Data Analyst,1,Mumbai,"₹53,744/yr"
Microworld Technologies,Data Analyst,1,Mumbai,"₹2,00,977/yr"
Xerago,Data Analyst,1,Mumbai,"₹11,472/mo"
AGS Transact Technologies,Data Analyst,1,Mumbai,"₹35,257/mo"
Peacock Solar,Data Analyst,1,Mumbai,"₹26,872/mo"
Cimpress,Data Analyst,1,Mumbai,"₹7,90,515/yr"
Ingenero,Data Analyst,1,Mumbai,"₹15,55,257/yr"
DONE by NONE,Data Analyst,1,Mumbai,"₹2,01,795/yr"
Ajay bharti,Data Analyst,1,Mumbai,"₹4,01,953/yr"
Leadge Business Services,Data Analyst,1,Mumbai,"₹30,000/mo"
LatentView Analytics,Data Analyst,1,Mumbai,"₹8,76,909/yr"
Saavn,Data Analyst,1,Mumbai,"₹9,50,000/yr"
Directi,Data Analyst,1,Mumbai,"₹7,72,984/yr"
Tiger Analytics,Data Analyst,1,Mumbai,"₹7,50,000/yr"
deepak Lalwani,Data Analyst,1,Mumbai,"₹50,367/mo"
Airpay,Data Analyst,1,Mumbai,"₹8,92,152/yr"
Rajendra Finance,Data Analyst,1,Mumbai,"₹5,02,442/yr"
Dynatrace,Data Analyst,1,Mumbai,"₹5,37,441/yr"
Quantum Phinance,Data Analyst,1,Mumbai,"₹5,08,188/yr"
White Crow Research,Data Analyst,1,Mumbai,"₹6,21,583/yr"
Generico,Data Analyst,1,Mumbai,"₹32,246/mo"
Rajuri Steels,Data Analyst,1,Mumbai,"₹3,51,709/yr"
Mahindra,Data Analyst,1,Mumbai,"₹10,00,000/yr"
ANSHULTECH,Data Analyst,1,Mumbai,"₹1,03,166/yr"
Data Axle,Data Analyst,1,Mumbai,"₹10,00,000/yr"
Propellum Infotech,Data Analyst,1,Mumbai,"₹15,449/mo"
Stellar Organisation,Data Analyst,1,Mumbai,"₹3,38,792/yr"
RatePing Technologies,Data Analyst,1,Mumbai,"₹16,940/mo"
L&T Technology Services,Data Analyst,1,Mumbai,"₹6,77,584/yr"
Anonymous,Data Analyst,1,Mumbai,"₹40,000/mo"
Godrej Infotech,Data Analyst,1,Mumbai,"₹4,00,000/yr"
Dun & Bradstreet,Data Analyst,1,Mumbai,"₹7,567/mo"
Sparks,Data Analyst,1,Mumbai,"₹12,432/mo"
Novartis,Data Analyst,1,Mumbai,"₹52,060/mo"
Navo Systems,Data Analyst,1,Mumbai,"₹10,00,000/yr"
Gartner,Data Analyst,1,Mumbai,"₹6,37,252/yr"
DT-Trak Consulting,Data Analyst,1,Mumbai,"₹6,00,000/yr"
Agape Marketing Agency,Data Analyst,1,Mumbai,"₹5,64,654/yr"
NABARD Consultancy Services,Data Analyst,1,Mumbai,"₹6,00,000/yr"
niranjan shah,Data Analyst,1,Mumbai,"₹3,09,497/yr"
Wellthy Therapeutics,Data Analyst,1,Mumbai,"₹4,35,472/yr"
Max Fashions,Data Analyst,1,Mumbai,"₹23,715/mo"
Schneider Electric,Data Analyst,1,Mumbai,"₹30,269/mo"
20K Group,Data Analyst,1,Mumbai,"₹42,892/yr"
Xtel Communications,Data Analyst,1,Mumbai,"₹1,22,633/mo"
IRIS Business Services,Data Analyst,1,Mumbai,"₹1,56,442/yr"
AxionConnect Infosolutions,Data Analyst,1,Mumbai,"₹5,024/mo"
Newfold Digital,Data Analyst,1,Mumbai,"₹42,995/mo"
NEC Software Solutions UK,Data Analyst,1,Mumbai,"₹17,19,812/yr"
Collinson,Data Analyst,1,Mumbai,"₹6,18,995/yr"
Blue Dart Express,Data Analyst,1,Mumbai,"₹12,96,967/yr"
Nones,Data Analyst,1,Mumbai,"₹10,000/mo"
Moneytor,Data Analyst,1,Mumbai,"₹30,821/mo"
Fields Data,Data Analyst,1,Mumbai,₹151/hr
Mira Knitting Works,Data Analyst,1,Mumbai,"₹20,147/mo"
Mosaik Analytics Solutions,Data Analyst,1,Mumbai,"₹16,940/mo"
Vamstar,Data Analyst,1,Mumbai,"₹3,12,358/yr"
HDFC Securities,Data Analyst,1,Mumbai,"₹13,36,653/yr"
Greenlight Planet,Data Analyst,1,Mumbai,"₹9,59,911/yr"
Blue Ocean,Data Analyst,1,Mumbai,"₹12,422/mo"
Edelweiss Tokio Life Insurance,Data Analyst,1,Mumbai,"₹32,941/mo"
Capital One,Data Analyst,1,Mumbai,"₹33,794/mo"
Nine A Business Connect,Data Analyst,1,Mumbai,"₹34,931/mo"
Hans Infotech,Data Analyst,1,Mumbai,"₹5,374/mo"
Tata Consultancy Services,Data Analyst,1,Mumbai,"₹22,074/mo"
IBM,Data Engineer,46,Bangalore,"₹8,16,692/yr"
Tata Consultancy Services,Data Engineer,40,Bangalore,"₹5,10,646/yr"
LTI,Data Engineer,32,Bangalore,"₹4,37,609/yr"
Accenture,Data Engineer,31,Bangalore,"₹6,54,767/yr"
DXC Technology,Data Engineer,22,Bangalore,"₹6,26,072/yr"
Amazon,Data Engineer,20,Bangalore,"₹14,30,729/yr"
GE,Data Engineer,17,Bangalore,"₹11,29,307/yr"
Fractal,Data Engineer,16,Bangalore,"₹10,97,825/yr"
Quantiphi,Data Engineer,15,Bangalore,"₹7,95,550/yr"
DataWeave,Data Engineer,15,Bangalore,"₹7,33,769/yr"
Capgemini,Data Engineer,14,Bangalore,"₹6,77,369/yr"
Infosys,Data Engineer,14,Bangalore,"₹5,98,946/yr"
Target,Data Engineer,14,Bangalore,"₹11,98,603/yr"
Mindtree,Data Engineer,13,Bangalore,"₹4,52,198/yr"
Shell,Data Engineer,12,Bangalore,"₹15,41,682/yr"
Hewlett Packard Enterprise | HPE,Data Engineer,11,Bangalore,"₹5,68,656/yr"
Wipro,Data Engineer,11,Bangalore,"₹5,29,773/yr"
MAERSK,Data Engineer,11,Bangalore,"₹10,74,883/yr"
GE Digital,Data Engineer,11,Bangalore,"₹12,74,504/yr"
Cisco Systems,Data Engineer,10,Bangalore,"₹14,37,808/yr"
BRIDGEi2i,Data Engineer,10,Bangalore,"₹5,90,352/yr"
Enquero,Data Engineer,9,Bangalore,"₹6,28,945/yr"
Cognizant Technology Solutions,Data Engineer,8,Bangalore,"₹5,67,458/yr"
Cargill,Data Engineer,7,Bangalore,"₹13,00,000/yr"
Fragma Data Systems,Data Engineer,7,Bangalore,"₹4,58,749/yr"
Lowe's Home Improvement,Data Engineer,7,Bangalore,"₹10,08,975/yr"
Altimetrik,Data Engineer,7,Bangalore,"₹5,34,757/yr"
Affine,Data Engineer,7,Bangalore,"₹6,77,584/yr"
FOKAL,Data Engineer,6,Bangalore,"₹7,30,063/yr"
Lumen,Data Engineer,6,Bangalore,"₹6,94,460/yr"
Visa Inc.,Data Engineer,6,Bangalore,"₹13,25,345/yr"
Blackbuck Insights,Data Engineer,6,Bangalore,"₹6,04,706/yr"
Brillio,Data Engineer,6,Bangalore,"₹5,14,393/yr"
phData,Data Engineer,6,Bangalore,"₹7,91,256/yr"
Tech Mahindra,Data Engineer,6,Bangalore,"₹5,44,680/yr"
Hewlett-Packard,Data Engineer,6,Bangalore,"₹5,86,830/yr"
Capital One,Data Engineer,6,Bangalore,"₹16,48,787/yr"
Datagrokr,Data Engineer,5,Bangalore,"₹6,10,857/yr"
Mu Sigma,Data Engineer,5,Bangalore,"₹7,86,846/yr"
Honeywell,Data Engineer,5,Bangalore,"₹8,54,490/yr"
Walmart Global Tech,Data Engineer,5,Bangalore,"₹15,13,463/yr"
Tavant,Data Engineer,5,Bangalore,"₹6,10,857/yr"
Futurense Technologies,Data Engineer,5,Bangalore,"₹6,60,000/yr"
The Data Team,Data Engineer,5,Bangalore,"₹9,03,446/yr"
VMware,Data Engineer,5,Bangalore,"₹23,00,000/yr"
Neustar,Data Engineer,5,Bangalore,"₹9,62,755/yr"
Mercedes-Benz Research and Development India,Data Engineer,4,Bangalore,"₹11,59,497/yr"
Société Générale,Data Engineer,4,Bangalore,"₹8,60,820/yr"
ABC,Data Engineer,4,Bangalore,"₹10,68,485/yr"
Wipro Technologies,Data Engineer,4,Bangalore,"₹4,16,478/yr"
Intuit,Data Engineer,4,Bangalore,"₹20,25,552/yr"
Walmart,Data Engineer,4,Bangalore,"₹20,11,380/yr"
ITTStar Consulting,Data Engineer,4,Bangalore,"₹5,84,254/yr"
Fidelity Investments,Data Engineer,4,Bangalore,"₹10,06,527/yr"
Tribes.AI,Data Engineer,4,Bangalore,"₹21,083/mo"
DONE by NONE,Data Engineer,4,Bangalore,"₹25,685/mo"
Dell Technologies,Data Engineer,4,Bangalore,"₹8,60,699/yr"
Embibe,Data Engineer,4,Bangalore,"₹12,25,041/yr"
Sigmoid,Data Engineer,4,Bangalore,"₹11,78,751/yr"
ANZ Bank,Data Engineer,3,Bangalore,"₹12,89,859/yr"
Quotient,Data Engineer,3,Bangalore,"₹6,02,930/yr"
PwC,Data Engineer,3,Bangalore,"₹7,50,000/yr"
Zeotap,Data Engineer,3,Bangalore,"₹21,66,482/yr"
Deloitte,Data Engineer,3,Bangalore,"₹42,995/mo"
NTT DATA,Data Engineer,3,Bangalore,"₹4,53,157/yr"
GE Aviation,Data Engineer,3,Bangalore,"₹10,31,658/yr"
TheMathCompany,Data Engineer,3,Bangalore,"₹6,00,000/yr"
Danske IT and Support Services,Data Engineer,3,Bangalore,"₹4,71,709/yr"
IBM,Data Engineer,3,Bangalore,"₹10,00,000/yr"
KPMG,Data Engineer,3,Bangalore,"₹11,70,809/yr"
Indegene,Data Engineer,3,Bangalore,"₹8,65,380/yr"
Pluto7,Data Engineer,3,Bangalore,"₹8,60,576/yr"
ExxonMobil,Data Engineer,3,Bangalore,"₹11,58,850/yr"
Autodesk,Data Engineer,3,Bangalore,"₹19,17,053/yr"
NatWest Group,Data Engineer,3,Bangalore,"₹18,63,568/yr"
Flipkart,Data Engineer,3,Bangalore,"₹9,66,230/yr"
Tredence,Data Engineer,3,Bangalore,"₹8,65,117/yr"
HP Inc.,Data Engineer,3,Bangalore,"₹8,70,216/yr"
EC-Mobility,Data Engineer,3,Bangalore,"₹3,98,975/yr"
ITC Infotech,Data Engineer,3,Bangalore,"₹11,30,119/yr"
Landmark Group,Data Engineer,3,Bangalore,"₹11,29,307/yr"
Tiger Analytics,Data Engineer,3,Bangalore,"₹12,08,801/yr"
Jio,Data Engineer,3,Bangalore,"₹9,16,251/yr"
Accenture,Data Engineer,3,Bangalore,"₹50,367/mo"
Inference Labs,Data Engineer,2,Bangalore,"₹7,07,877/yr"
GlaxoSmithKline,Data Engineer,2,Bangalore,"₹8,20,984/yr"
Nones,Data Engineer,2,Bangalore,"₹6,28,661/yr"
Novotech,Data Engineer,2,Bangalore,"₹97,061/mo"
Legato Health Technologies,Data Engineer,2,Bangalore,"₹7,21,501/yr"
SAP,Data Engineer,2,Bangalore,"₹17,64,290/yr"
NIKE,Data Engineer,2,Bangalore,"₹19,67,502/yr"
AffinityAnswers,Data Engineer,2,Bangalore,"₹7,35,014/yr"
Ericsson IT Solutions & Services,Data Engineer,2,Bangalore,"₹59,018/mo"
Wells Fargo,Data Engineer,2,Bangalore,"₹23,36,080/yr"
Luxoft,Data Engineer,2,Bangalore,"₹13,68,953/yr"
LendingKart,Data Engineer,2,Bangalore,"₹9,73,293/yr"
Oracle,Data Engineer,2,Bangalore,"₹11,63,867/yr"
Quaero,Data Engineer,2,Bangalore,"₹5,41,849/yr"
Aptus Data Labs,Data Engineer,2,Bangalore,"₹6,25,837/yr"
Virtusa,Data Engineer,2,Bangalore,"₹6,74,480/yr"
Baker Hughes,Data Engineer,2,Bangalore,"₹13,03,425/yr"
nference,Data Engineer,2,Bangalore,"₹8,90,822/yr"
Brillo Technologies,Data Engineer,2,Bangalore,"₹7,33,602/yr"
Anonymous Content,Data Engineer,2,Bangalore,"₹15,38,205/yr"
GE Healthcare,Data Engineer,2,Bangalore,"₹5,49,960/yr"
Ecolab Digital Center,Data Engineer,2,Bangalore,"₹5,12,250/yr"
Goibibo,Data Engineer,2,Bangalore,"₹2,07,541/mo"
Data Semantics,Data Engineer,2,Bangalore,"₹6,24,665/yr"
DataWeave,Data Engineer,2,Bangalore,"₹24,410/mo"
HashedIn by Deloitte,Data Engineer,2,Bangalore,"₹10,25,000/yr"
Commonwealth Bank of Australia,Data Engineer,2,Bangalore,"₹22,50,000/yr"
Razorthink,Data Engineer,2,Bangalore,"₹9,74,234/yr"
Servian,Data Engineer,2,Bangalore,"₹9,54,869/yr"
Siemens Healthineers,Data Engineer,2,Bangalore,"₹16,21,262/yr"
Senvion,Data Engineer,2,Bangalore,"₹9,38,141/yr"
Quantiphi,Data Engineer,2,Bangalore,"₹40,610/mo"
MAERSK,Data Engineer,2,Bangalore,"₹40,147/mo"
Searce,Data Engineer,2,Bangalore,"₹8,93,330/yr"
Happiest Minds Technologies,Data Engineer,2,Bangalore,"₹12,76,978/yr"
Nineleaps Technology Solutions,Data Engineer,2,Bangalore,"₹6,66,571/yr"
Zylotech,Data Engineer,2,Bangalore,"₹61,316/mo"
EY,Data Engineer,2,Bangalore,"₹6,09,565/yr"
Koch Industries,Data Engineer,2,Bangalore,"₹1,09,215/mo"
Kmart,Data Engineer,2,Bangalore,"₹10,58,039/yr"
Moody's Analytics,Data Engineer,2,Bangalore,"₹11,47,975/yr"
Rakuten,Data Engineer,2,Bangalore,"₹8,52,482/yr"
Wissen Infotech,Data Engineer,2,Bangalore,"₹3,40,078/yr"
Fabulyst,Data Engineer,2,Bangalore,"₹1,12,931/yr"
Publicis Sapient,Data Engineer,2,Bangalore,"₹16,54,767/yr"
Cimpress,Data Engineer,2,Bangalore,"₹15,32,784/yr"
Nabler Web Solutions,Data Engineer,2,Bangalore,"₹6,20,504/yr"
KreditBee,Data Engineer,2,Bangalore,"₹11,62,739/yr"
BT,Data Engineer,2,Bangalore,"₹12,34,705/yr"
EXL Service,Data Engineer,2,Bangalore,"₹5,07,137/yr"
Gojek,Data Engineer,2,Bangalore,"₹1,64,574/mo"
ConcertAI,Data Engineer,2,Bangalore,"₹26,47,046/yr"
Google,Data Engineer,2,Bangalore,"₹10,44,365/yr"
CrowdANALYTIX,Data Engineer,2,Bangalore,"₹40,738/mo"
Sigmoid,Data Engineer,2,Bangalore,"₹56,373/mo"
Optum,Data Engineer,2,Bangalore,"₹12,79,052/yr"
GE,Data Engineer,1,Bangalore,"₹32,246/mo"
Fractal,Data Engineer,1,Bangalore,"₹5,34,000/yr"
Daimler,Data Engineer,1,Bangalore,"₹33,87,921/yr"
GainInsights Solutions,Data Engineer,1,Bangalore,"₹10,00,000/yr"
