States,Regions,latitude,longitude,Dates,Usage
Manipur,NER,24.79997072,93.95001705,06/09/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,06/09/2019 00:00:00,5.4
Mizoram,NER,23.71039899,92.72001461,06/09/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,06/09/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,06/09/2019 00:00:00,3.8
Punjab,NR,31.51997398,75.98000281,08/09/2019 00:00:00,102.4
Haryana,NR,28.45000633,77.01999101,08/09/2019 00:00:00,115.1
Rajasthan,NR,26.44999921,74.63998124,08/09/2019 00:00:00,215.2
Delhi,NR,28.6699929,77.23000403,08/09/2019 00:00:00,60.7
UP,NR,27.59998069,78.05000565,08/09/2019 00:00:00,249.9
Uttarakhand,NR,30.32040895,78.05000565,08/09/2019 00:00:00,34.0
HP,NR,31.10002545,77.16659704,08/09/2019 00:00:00,24.7
J&K,NR,33.45,76.24,08/09/2019 00:00:00,46.0
Chandigarh,NR,30.71999697,76.78000565,08/09/2019 00:00:00,3.2
Chhattisgarh,WR,22.09042035,82.15998734,08/09/2019 00:00:00,89.1
Gujarat,WR,22.2587,71.1924,08/09/2019 00:00:00,355.9
MP,WR,21.30039105,76.13001949,08/09/2019 00:00:00,203.4
Maharashtra,WR,19.25023195,73.16017493,08/09/2019 00:00:00,479.6
Goa,WR,15.491997,73.81800065,08/09/2019 00:00:00,10.9
DNH,WR,20.26657819,73.0166178,08/09/2019 00:00:00,19.0
Andhra Pradesh,SR,14.7504291,78.57002559,08/09/2019 00:00:00,204.3
Telangana,SR,18.1124,79.0193,08/09/2019 00:00:00,256.2
Karnataka,SR,12.57038129,76.91999711,08/09/2019 00:00:00,256.0
Kerala,SR,8.900372741,76.56999263,08/09/2019 00:00:00,84.7
Tamil Nadu,SR,12.92038576,79.15004187,08/09/2019 00:00:00,347.2
Pondy,SR,11.93499371,79.83000037,08/09/2019 00:00:00,8.3
Bihar,ER,25.78541445,87.4799727,08/09/2019 00:00:00,73.4
Jharkhand,ER,23.80039349,86.41998572,08/09/2019 00:00:00,24.4
Odisha,ER,19.82042971,85.90001746,08/09/2019 00:00:00,80.3
West Bengal,ER,22.58039044,88.32994665,08/09/2019 00:00:00,142.2
Sikkim,ER,27.3333303,88.6166475,08/09/2019 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,08/09/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,08/09/2019 00:00:00,23.7
Manipur,NER,24.79997072,93.95001705,08/09/2019 00:00:00,2.9
Meghalaya,NER,25.57049217,91.8800142,08/09/2019 00:00:00,5.4
Mizoram,NER,23.71039899,92.72001461,08/09/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,08/09/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,08/09/2019 00:00:00,3.8
Punjab,NR,31.51997398,75.98000281,09/09/2019 00:00:00,103.9
Haryana,NR,28.45000633,77.01999101,09/09/2019 00:00:00,116.2
Rajasthan,NR,26.44999921,74.63998124,09/09/2019 00:00:00,216.8
Delhi,NR,28.6699929,77.23000403,09/09/2019 00:00:00,60.6
UP,NR,27.59998069,78.05000565,09/09/2019 00:00:00,256.7
Uttarakhand,NR,30.32040895,78.05000565,09/09/2019 00:00:00,33.7
HP,NR,31.10002545,77.16659704,09/09/2019 00:00:00,24.7
J&K,NR,33.45,76.24,09/09/2019 00:00:00,44.8
Chandigarh,NR,30.71999697,76.78000565,09/09/2019 00:00:00,3.1
Chhattisgarh,WR,22.09042035,82.15998734,09/09/2019 00:00:00,83.7
Gujarat,WR,22.2587,71.1924,09/09/2019 00:00:00,364.5
MP,WR,21.30039105,76.13001949,09/09/2019 00:00:00,200.5
Maharashtra,WR,19.25023195,73.16017493,09/09/2019 00:00:00,479.0
Goa,WR,15.491997,73.81800065,09/09/2019 00:00:00,10.6
DNH,WR,20.26657819,73.0166178,09/09/2019 00:00:00,19.1
Andhra Pradesh,SR,14.7504291,78.57002559,09/09/2019 00:00:00,201.3
Telangana,SR,18.1124,79.0193,09/09/2019 00:00:00,247.4
Karnataka,SR,12.57038129,76.91999711,09/09/2019 00:00:00,258.6
Kerala,SR,8.900372741,76.56999263,09/09/2019 00:00:00,85.3
Tamil Nadu,SR,12.92038576,79.15004187,09/09/2019 00:00:00,345.6
Pondy,SR,11.93499371,79.83000037,09/09/2019 00:00:00,8.3
Bihar,ER,25.78541445,87.4799727,09/09/2019 00:00:00,74.1
Jharkhand,ER,23.80039349,86.41998572,09/09/2019 00:00:00,23.9
Odisha,ER,19.82042971,85.90001746,09/09/2019 00:00:00,69.3
West Bengal,ER,22.58039044,88.32994665,09/09/2019 00:00:00,141.3
Sikkim,ER,27.3333303,88.6166475,09/09/2019 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,09/09/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,09/09/2019 00:00:00,24.2
Manipur,NER,24.79997072,93.95001705,09/09/2019 00:00:00,2.9
Meghalaya,NER,25.57049217,91.8800142,09/09/2019 00:00:00,5.2
Mizoram,NER,23.71039899,92.72001461,09/09/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,09/09/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,09/09/2019 00:00:00,3.8
Punjab,NR,31.51997398,75.98000281,10/09/2019 00:00:00,105.6
Haryana,NR,28.45000633,77.01999101,10/09/2019 00:00:00,117.4
Rajasthan,NR,26.44999921,74.63998124,10/09/2019 00:00:00,210.3
Delhi,NR,28.6699929,77.23000403,10/09/2019 00:00:00,63.4
UP,NR,27.59998069,78.05000565,10/09/2019 00:00:00,263.0
Uttarakhand,NR,30.32040895,78.05000565,10/09/2019 00:00:00,34.4
HP,NR,31.10002545,77.16659704,10/09/2019 00:00:00,21.5
J&K,NR,33.45,76.24,10/09/2019 00:00:00,47.3
Chandigarh,NR,30.71999697,76.78000565,10/09/2019 00:00:00,3.1
Chhattisgarh,WR,22.09042035,82.15998734,10/09/2019 00:00:00,83.6
Gujarat,WR,22.2587,71.1924,10/09/2019 00:00:00,362.3
MP,WR,21.30039105,76.13001949,10/09/2019 00:00:00,195.1
Maharashtra,WR,19.25023195,73.16017493,10/09/2019 00:00:00,478.2
Goa,WR,15.491997,73.81800065,10/09/2019 00:00:00,10.5
DNH,WR,20.26657819,73.0166178,10/09/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,10/09/2019 00:00:00,198.5
Telangana,SR,18.1124,79.0193,10/09/2019 00:00:00,236.7
Karnataka,SR,12.57038129,76.91999711,10/09/2019 00:00:00,251.1
Kerala,SR,8.900372741,76.56999263,10/09/2019 00:00:00,84.5
Tamil Nadu,SR,12.92038576,79.15004187,10/09/2019 00:00:00,348.3
Pondy,SR,11.93499371,79.83000037,10/09/2019 00:00:00,8.5
Bihar,ER,25.78541445,87.4799727,10/09/2019 00:00:00,75.2
Jharkhand,ER,23.80039349,86.41998572,10/09/2019 00:00:00,22.9
Odisha,ER,19.82042971,85.90001746,10/09/2019 00:00:00,64.8
West Bengal,ER,22.58039044,88.32994665,10/09/2019 00:00:00,140.2
Sikkim,ER,27.3333303,88.6166475,10/09/2019 00:00:00,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,10/09/2019 00:00:00,2.3
Assam,NER,26.7499809,94.21666744,10/09/2019 00:00:00,24.2
Manipur,NER,24.79997072,93.95001705,10/09/2019 00:00:00,2.9
Meghalaya,NER,25.57049217,91.8800142,10/09/2019 00:00:00,5.8
Mizoram,NER,23.71039899,92.72001461,10/09/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,10/09/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,10/09/2019 00:00:00,3.9
Punjab,NR,31.51997398,75.98000281,11/09/2019 00:00:00,105.7
Haryana,NR,28.45000633,77.01999101,11/09/2019 00:00:00,115.1
Rajasthan,NR,26.44999921,74.63998124,11/09/2019 00:00:00,202.4
Delhi,NR,28.6699929,77.23000403,11/09/2019 00:00:00,59.1
UP,NR,27.59998069,78.05000565,11/09/2019 00:00:00,255.7
Uttarakhand,NR,30.32040895,78.05000565,11/09/2019 00:00:00,33.4
HP,NR,31.10002545,77.16659704,11/09/2019 00:00:00,21.1
J&K,NR,33.45,76.24,11/09/2019 00:00:00,47.7
Chandigarh,NR,30.71999697,76.78000565,11/09/2019 00:00:00,2.8
Chhattisgarh,WR,22.09042035,82.15998734,11/09/2019 00:00:00,84.4
Gujarat,WR,22.2587,71.1924,11/09/2019 00:00:00,357.9
MP,WR,21.30039105,76.13001949,11/09/2019 00:00:00,191.5
Maharashtra,WR,19.25023195,73.16017493,11/09/2019 00:00:00,468.2
Goa,WR,15.491997,73.81800065,11/09/2019 00:00:00,9.9
DNH,WR,20.26657819,73.0166178,11/09/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,11/09/2019 00:00:00,192.9
Telangana,SR,18.1124,79.0193,11/09/2019 00:00:00,236.8
Karnataka,SR,12.57038129,76.91999711,11/09/2019 00:00:00,244.8
Kerala,SR,8.900372741,76.56999263,11/09/2019 00:00:00,81.7
Tamil Nadu,SR,12.92038576,79.15004187,11/09/2019 00:00:00,339.8
Pondy,SR,11.93499371,79.83000037,11/09/2019 00:00:00,8.3
Bihar,ER,25.78541445,87.4799727,11/09/2019 00:00:00,68.6
Jharkhand,ER,23.80039349,86.41998572,11/09/2019 00:00:00,23.3
Odisha,ER,19.82042971,85.90001746,11/09/2019 00:00:00,71.6
West Bengal,ER,22.58039044,88.32994665,11/09/2019 00:00:00,135.2
Sikkim,ER,27.3333303,88.6166475,11/09/2019 00:00:00,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,11/09/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,11/09/2019 00:00:00,24.0
Manipur,NER,24.79997072,93.95001705,11/09/2019 00:00:00,2.7
Meghalaya,NER,25.57049217,91.8800142,11/09/2019 00:00:00,5.8
Mizoram,NER,23.71039899,92.72001461,11/09/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,11/09/2019 00:00:00,2.2
Tripura,NER,23.83540428,91.27999914,11/09/2019 00:00:00,3.8
Punjab,NR,31.51997398,75.98000281,12/09/2019 00:00:00,166.0
Haryana,NR,28.45000633,77.01999101,12/09/2019 00:00:00,175.3
Rajasthan,NR,26.44999921,74.63998124,12/09/2019 00:00:00,256.5
Delhi,NR,28.6699929,77.23000403,12/09/2019 00:00:00,118.5
UP,NR,27.59998069,78.05000565,12/09/2019 00:00:00,353.6
Uttarakhand,NR,30.32040895,78.05000565,12/09/2019 00:00:00,37.8
HP,NR,31.10002545,77.16659704,12/09/2019 00:00:00,28.3
J&K,NR,33.45,76.24,12/09/2019 00:00:00,39.9
Chandigarh,NR,30.71999697,76.78000565,12/09/2019 00:00:00,4.4
Chhattisgarh,WR,22.09042035,82.15998734,12/09/2019 00:00:00,104.7
Gujarat,WR,22.2587,71.1924,12/09/2019 00:00:00,362.2
MP,WR,21.30039105,76.13001949,12/09/2019 00:00:00,202.0
Maharashtra,WR,19.25023195,73.16017493,12/09/2019 00:00:00,432.0
Goa,WR,15.491997,73.81800065,12/09/2019 00:00:00,11.3
DNH,WR,20.26657819,73.0166178,12/09/2019 00:00:00,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,12/09/2019 00:00:00,172.3
Telangana,SR,18.1124,79.0193,12/09/2019 00:00:00,174.7
Karnataka,SR,12.57038129,76.91999711,12/09/2019 00:00:00,194.8
Kerala,SR,8.900372741,76.56999263,12/09/2019 00:00:00,70.0
Tamil Nadu,SR,12.92038576,79.15004187,12/09/2019 00:00:00,303.6
Pondy,SR,11.93499371,79.83000037,12/09/2019 00:00:00,7.6
Bihar,ER,25.78541445,87.4799727,12/09/2019 00:00:00,89.3
Jharkhand,ER,23.80039349,86.41998572,12/09/2019 00:00:00,26.4
Odisha,ER,19.82042971,85.90001746,12/09/2019 00:00:00,107.6
West Bengal,ER,22.58039044,88.32994665,12/09/2019 00:00:00,181.7
Sikkim,ER,27.3333303,88.6166475,12/09/2019 00:00:00,0.7
Arunachal Pradesh,NER,27.10039878,93.61660071,12/09/2019 00:00:00,2.4
Assam,NER,26.7499809,94.21666744,12/09/2019 00:00:00,24.5
Manipur,NER,24.79997072,93.95001705,12/09/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,12/09/2019 00:00:00,5.1
Mizoram,NER,23.71039899,92.72001461,12/09/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,12/09/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,12/09/2019 00:00:00,3.9
Punjab,NR,31.51997398,75.98000281,13/09/2019 00:00:00,133.7
Haryana,NR,28.45000633,77.01999101,13/09/2019 00:00:00,157.5
Rajasthan,NR,26.44999921,74.63998124,13/09/2019 00:00:00,264.3
Delhi,NR,28.6699929,77.23000403,13/09/2019 00:00:00,108.0
UP,NR,27.59998069,78.05000565,13/09/2019 00:00:00,331.6
Uttarakhand,NR,30.32040895,78.05000565,13/09/2019 00:00:00,36.5
HP,NR,31.10002545,77.16659704,13/09/2019 00:00:00,28.3
J&K,NR,33.45,76.24,13/09/2019 00:00:00,41.3
Chandigarh,NR,30.71999697,76.78000565,13/09/2019 00:00:00,4.3
Chhattisgarh,WR,22.09042035,82.15998734,13/09/2019 00:00:00,105.6
Gujarat,WR,22.2587,71.1924,13/09/2019 00:00:00,368.8
MP,WR,21.30039105,76.13001949,13/09/2019 00:00:00,209.7
Maharashtra,WR,19.25023195,73.16017493,13/09/2019 00:00:00,444.6
Goa,WR,15.491997,73.81800065,13/09/2019 00:00:00,11.4
DNH,WR,20.26657819,73.0166178,13/09/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,13/09/2019 00:00:00,178.1
Telangana,SR,18.1124,79.0193,13/09/2019 00:00:00,182.5
Karnataka,SR,12.57038129,76.91999711,13/09/2019 00:00:00,201.1
Kerala,SR,8.900372741,76.56999263,13/09/2019 00:00:00,70.0
Tamil Nadu,SR,12.92038576,79.15004187,13/09/2019 00:00:00,312.7
Pondy,SR,11.93499371,79.83000037,13/09/2019 00:00:00,8.2
Bihar,ER,25.78541445,87.4799727,13/09/2019 00:00:00,95.7
Jharkhand,ER,23.80039349,86.41998572,13/09/2019 00:00:00,26.5
Odisha,ER,19.82042971,85.90001746,13/09/2019 00:00:00,103.0
West Bengal,ER,22.58039044,88.32994665,13/09/2019 00:00:00,180.8
Sikkim,ER,27.3333303,88.6166475,13/09/2019 00:00:00,0.5
Arunachal Pradesh,NER,27.10039878,93.61660071,13/09/2019 00:00:00,2.4
Assam,NER,26.7499809,94.21666744,13/09/2019 00:00:00,27.3
Manipur,NER,24.79997072,93.95001705,13/09/2019 00:00:00,2.4
Meghalaya,NER,25.57049217,91.8800142,13/09/2019 00:00:00,5.3
Mizoram,NER,23.71039899,92.72001461,13/09/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,13/09/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,13/09/2019 00:00:00,4.2
Punjab,NR,31.51997398,75.98000281,14/09/2019 00:00:00,147.9
Haryana,NR,28.45000633,77.01999101,14/09/2019 00:00:00,147.1
Rajasthan,NR,26.44999921,74.63998124,14/09/2019 00:00:00,261.6
Delhi,NR,28.6699929,77.23000403,14/09/2019 00:00:00,91.6
UP,NR,27.59998069,78.05000565,14/09/2019 00:00:00,363.8
Uttarakhand,NR,30.32040895,78.05000565,14/09/2019 00:00:00,39.1
HP,NR,31.10002545,77.16659704,14/09/2019 00:00:00,29.1
J&K,NR,33.45,76.24,14/09/2019 00:00:00,43.0
Chandigarh,NR,30.71999697,76.78000565,14/09/2019 00:00:00,4.7
Chhattisgarh,WR,22.09042035,82.15998734,14/09/2019 00:00:00,105.8
Gujarat,WR,22.2587,71.1924,14/09/2019 00:00:00,372.6
MP,WR,21.30039105,76.13001949,14/09/2019 00:00:00,216.6
Maharashtra,WR,19.25023195,73.16017493,14/09/2019 00:00:00,457.9
Goa,WR,15.491997,73.81800065,14/09/2019 00:00:00,11.4
DNH,WR,20.26657819,73.0166178,14/09/2019 00:00:00,18.8
Andhra Pradesh,SR,14.7504291,78.57002559,14/09/2019 00:00:00,181.9
Telangana,SR,18.1124,79.0193,14/09/2019 00:00:00,185.7
Karnataka,SR,12.57038129,76.91999711,14/09/2019 00:00:00,202.6
Kerala,SR,8.900372741,76.56999263,14/09/2019 00:00:00,69.2
Tamil Nadu,SR,12.92038576,79.15004187,14/09/2019 00:00:00,324.5
Pondy,SR,11.93499371,79.83000037,14/09/2019 00:00:00,8.4
Bihar,ER,25.78541445,87.4799727,14/09/2019 00:00:00,97.7
Jharkhand,ER,23.80039349,86.41998572,14/09/2019 00:00:00,25.6
Odisha,ER,19.82042971,85.90001746,14/09/2019 00:00:00,91.6
West Bengal,ER,22.58039044,88.32994665,14/09/2019 00:00:00,183.8
Sikkim,ER,27.3333303,88.6166475,14/09/2019 00:00:00,1.0
Arunachal Pradesh,NER,27.10039878,93.61660071,14/09/2019 00:00:00,2.4
Assam,NER,26.7499809,94.21666744,14/09/2019 00:00:00,28.4
Manipur,NER,24.79997072,93.95001705,14/09/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,14/09/2019 00:00:00,5.7
Mizoram,NER,23.71039899,92.72001461,14/09/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,14/09/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,14/09/2019 00:00:00,5.3
Punjab,NR,31.51997398,75.98000281,15/09/2019 00:00:00,177.2
Haryana,NR,28.45000633,77.01999101,15/09/2019 00:00:00,148.6
Rajasthan,NR,26.44999921,74.63998124,15/09/2019 00:00:00,245.1
Delhi,NR,28.6699929,77.23000403,15/09/2019 00:00:00,100.6
UP,NR,27.59998069,78.05000565,15/09/2019 00:00:00,390.3
Uttarakhand,NR,30.32040895,78.05000565,15/09/2019 00:00:00,41.2
HP,NR,31.10002545,77.16659704,15/09/2019 00:00:00,29.3
J&K,NR,33.45,76.24,15/09/2019 00:00:00,42.7
Chandigarh,NR,30.71999697,76.78000565,15/09/2019 00:00:00,5.0
Chhattisgarh,WR,22.09042035,82.15998734,15/09/2019 00:00:00,102.1
Gujarat,WR,22.2587,71.1924,15/09/2019 00:00:00,379.3
MP,WR,21.30039105,76.13001949,15/09/2019 00:00:00,218.7
Maharashtra,WR,19.25023195,73.16017493,15/09/2019 00:00:00,460.0
Goa,WR,15.491997,73.81800065,15/09/2019 00:00:00,11.4
DNH,WR,20.26657819,73.0166178,15/09/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,15/09/2019 00:00:00,179.2
Telangana,SR,18.1124,79.0193,15/09/2019 00:00:00,183.3
Karnataka,SR,12.57038129,76.91999711,15/09/2019 00:00:00,199.3
Kerala,SR,8.900372741,76.56999263,15/09/2019 00:00:00,66.6
Tamil Nadu,SR,12.92038576,79.15004187,15/09/2019 00:00:00,318.3
Pondy,SR,11.93499371,79.83000037,15/09/2019 00:00:00,8.3
Bihar,ER,25.78541445,87.4799727,15/09/2019 00:00:00,104.5
Jharkhand,ER,23.80039349,86.41998572,15/09/2019 00:00:00,25.8
Odisha,ER,19.82042971,85.90001746,15/09/2019 00:00:00,101.1
West Bengal,ER,22.58039044,88.32994665,15/09/2019 00:00:00,194.7
Sikkim,ER,27.3333303,88.6166475,15/09/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,15/09/2019 00:00:00,2.0
Assam,NER,26.7499809,94.21666744,15/09/2019 00:00:00,32.0
Manipur,NER,24.79997072,93.95001705,15/09/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,15/09/2019 00:00:00,5.3
Mizoram,NER,23.71039899,92.72001461,15/09/2019 00:00:00,1.7
Nagaland,NER,25.6669979,94.11657019,15/09/2019 00:00:00,2.1
Tripura,NER,23.83540428,91.27999914,15/09/2019 00:00:00,5.0
Punjab,NR,31.51997398,75.98000281,16/09/2019 00:00:00,192.9
Haryana,NR,28.45000633,77.01999101,16/09/2019 00:00:00,171.8
Rajasthan,NR,26.44999921,74.63998124,16/09/2019 00:00:00,240.0
Delhi,NR,28.6699929,77.23000403,16/09/2019 00:00:00,108.6
UP,NR,27.59998069,78.05000565,16/09/2019 00:00:00,407.1
Uttarakhand,NR,30.32040895,78.05000565,16/09/2019 00:00:00,42.4
HP,NR,31.10002545,77.16659704,16/09/2019 00:00:00,29.5
J&K,NR,33.45,76.24,16/09/2019 00:00:00,41.5
Chandigarh,NR,30.71999697,76.78000565,16/09/2019 00:00:00,5.3
Chhattisgarh,WR,22.09042035,82.15998734,16/09/2019 00:00:00,98.7
Gujarat,WR,22.2587,71.1924,16/09/2019 00:00:00,390.7
MP,WR,21.30039105,76.13001949,16/09/2019 00:00:00,218.6
Maharashtra,WR,19.25023195,73.16017493,16/09/2019 00:00:00,449.2
Goa,WR,15.491997,73.81800065,16/09/2019 00:00:00,11.4
DNH,WR,20.26657819,73.0166178,16/09/2019 00:00:00,18.8
Andhra Pradesh,SR,14.7504291,78.57002559,16/09/2019 00:00:00,169.0
Telangana,SR,18.1124,79.0193,16/09/2019 00:00:00,182.0
Karnataka,SR,12.57038129,76.91999711,16/09/2019 00:00:00,195.4
Kerala,SR,8.900372741,76.56999263,16/09/2019 00:00:00,61.3
Tamil Nadu,SR,12.92038576,79.15004187,16/09/2019 00:00:00,308.9
Pondy,SR,11.93499371,79.83000037,16/09/2019 00:00:00,7.8
Bihar,ER,25.78541445,87.4799727,16/09/2019 00:00:00,106.1
Jharkhand,ER,23.80039349,86.41998572,16/09/2019 00:00:00,26.1
Odisha,ER,19.82042971,85.90001746,16/09/2019 00:00:00,96.0
West Bengal,ER,22.58039044,88.32994665,16/09/2019 00:00:00,188.9
Sikkim,ER,27.3333303,88.6166475,16/09/2019 00:00:00,1.5
Arunachal Pradesh,NER,27.10039878,93.61660071,16/09/2019 00:00:00,2.1
Assam,NER,26.7499809,94.21666744,16/09/2019 00:00:00,33.6
Manipur,NER,24.79997072,93.95001705,16/09/2019 00:00:00,2.6
Meghalaya,NER,25.57049217,91.8800142,16/09/2019 00:00:00,5.6
Mizoram,NER,23.71039899,92.72001461,16/09/2019 00:00:00,1.6
Nagaland,NER,25.6669979,94.11657019,16/09/2019 00:00:00,2.5
Tripura,NER,23.83540428,91.27999914,16/09/2019 00:00:00,4.7
Punjab,NR,31.51997398,75.98000281,17/09/2019 00:00:00,206.0
Haryana,NR,28.45000633,77.01999101,17/09/2019 00:00:00,177.1
Rajasthan,NR,26.44999921,74.63998124,17/09/2019 00:00:00,244.3
Delhi,NR,28.6699929,77.23000403,17/09/2019 00:00:00,111.1
UP,NR,27.59998069,78.05000565,17/09/2019 00:00:00,415.0
Uttarakhand,NR,30.32040895,78.05000565,17/09/2019 00:00:00,44.6
HP,NR,31.10002545,77.16659704,17/09/2019 00:00:00,30.3
J&K,NR,33.45,76.24,17/09/2019 00:00:00,43.1
Chandigarh,NR,30.71999697,76.78000565,17/09/2019 00:00:00,5.5
Chhattisgarh,WR,22.09042035,82.15998734,17/09/2019 00:00:00,101.8
Gujarat,WR,22.2587,71.1924,17/09/2019 00:00:00,387.4
MP,WR,21.30039105,76.13001949,17/09/2019 00:00:00,213.6
Maharashtra,WR,19.25023195,73.16017493,17/09/2019 00:00:00,430.9
Goa,WR,15.491997,73.81800065,17/09/2019 00:00:00,11.4
DNH,WR,20.26657819,73.0166178,17/09/2019 00:00:00,18.9
Andhra Pradesh,SR,14.7504291,78.57002559,17/09/2019 00:00:00,165.5
Telangana,SR,18.1124,79.0193,17/09/2019 00:00:00,165.9
Karnataka,SR,12.57038129,76.91999711,17/09/2019 00:00:00,186.6
Kerala,SR,8.900372741,76.56999263,17/09/2019 00:00:00,60.5
Tamil Nadu,SR,12.92038576,79.15004187,17/09/2019 00:00:00,291.4
Pondy,SR,11.93499371,79.83000037,17/09/2019 00:00:00,7.9
Bihar,ER,25.78541445,87.4799727,17/09/2019 00:00:00,105.8
Jharkhand,ER,23.80039349,86.41998572,17/09/2019 00:00:00,26.9
Odisha,ER,19.82042971,85.90001746,17/09/2019 00:00:00,95.5
West Bengal,ER,22.58039044,88.32994665,17/09/2019 00:00:00,190.0
Sikkim,ER,27.3333303,88.6166475,17/09/2019 00:00:00,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,17/09/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,17/09/2019 00:00:00,33.0
Manipur,NER,24.79997072,93.95001705,17/09/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,17/09/2019 00:00:00,5.7
Mizoram,NER,23.71039899,92.72001461,17/09/2019 00:00:00,1.5
Nagaland,NER,25.6669979,94.11657019,17/09/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,17/09/2019 00:00:00,5.0
Punjab,NR,31.51997398,75.98000281,18/09/2019 00:00:00,211.6
Haryana,NR,28.45000633,77.01999101,18/09/2019 00:00:00,171.5
Rajasthan,NR,26.44999921,74.63998124,18/09/2019 00:00:00,240.5
Delhi,NR,28.6699929,77.23000403,18/09/2019 00:00:00,105.6
UP,NR,27.59998069,78.05000565,18/09/2019 00:00:00,418.2
Uttarakhand,NR,30.32040895,78.05000565,18/09/2019 00:00:00,41.2
HP,NR,31.10002545,77.16659704,18/09/2019 00:00:00,28.0
J&K,NR,33.45,76.24,18/09/2019 00:00:00,40.5
Chandigarh,NR,30.71999697,76.78000565,18/09/2019 00:00:00,5.2
Chhattisgarh,WR,22.09042035,82.15998734,18/09/2019 00:00:00,108.5
Gujarat,WR,22.2587,71.1924,18/09/2019 00:00:00,339.6
MP,WR,21.30039105,76.13001949,18/09/2019 00:00:00,209.9
Maharashtra,WR,19.25023195,73.16017493,18/09/2019 00:00:00,405.6
Goa,WR,15.491997,73.81800065,18/09/2019 00:00:00,11.4
DNH,WR,20.26657819,73.0166178,18/09/2019 00:00:00,19.1
Andhra Pradesh,SR,14.7504291,78.57002559,18/09/2019 00:00:00,164.9
Telangana,SR,18.1124,79.0193,18/09/2019 00:00:00,170.3
Karnataka,SR,12.57038129,76.91999711,18/09/2019 00:00:00,168.0
Kerala,SR,8.900372741,76.56999263,18/09/2019 00:00:00,56.0
Tamil Nadu,SR,12.92038576,79.15004187,18/09/2019 00:00:00,282.4
Pondy,SR,11.93499371,79.83000037,18/09/2019 00:00:00,6.5
Bihar,ER,25.78541445,87.4799727,18/09/2019 00:00:00,109.9
Jharkhand,ER,23.80039349,86.41998572,18/09/2019 00:00:00,27.4
Odisha,ER,19.82042971,85.90001746,18/09/2019 00:00:00,95.3
West Bengal,ER,22.58039044,88.32994665,18/09/2019 00:00:00,182.7
Sikkim,ER,27.3333303,88.6166475,18/09/2019 00:00:00,1.0
Arunachal Pradesh,NER,27.10039878,93.61660071,18/09/2019 00:00:00,2.2
Assam,NER,26.7499809,94.21666744,18/09/2019 00:00:00,30.4
Manipur,NER,24.79997072,93.95001705,18/09/2019 00:00:00,2.5
Meghalaya,NER,25.57049217,91.8800142,18/09/2019 00:00:00,5.6
Mizoram,NER,23.71039899,92.72001461,18/09/2019 00:00:00,1.8
Nagaland,NER,25.6669979,94.11657019,18/09/2019 00:00:00,2.3
Tripura,NER,23.83540428,91.27999914,18/09/2019 00:00:00,6.2
Punjab,NR,31.51997398,75.98000281,19/09/2019 00:00:00,118.1
Haryana,NR,28.45000633,77.01999101,19/09/2019 00:00:00,127.4
Rajasthan,NR,26.44999921,74.63998124,19/09/2019 00:00:00,205.8
