,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,month,week,price_types
12322,2016-07-03,1.72,5662.13,278.93,2594.43,929.0,1859.77,1856.44,3.33,0.0,organic,2016,Charlotte,2016-07-01,2016-06-30,mean
12323,2016-06-26,1.59,7034.66,420.63,2574.75,834.61,3204.67,3198.0,6.67,0.0,organic,2016,Charlotte,2016-06-01,2016-06-23,mean
12324,2016-06-19,1.72,5073.77,325.22,2602.89,663.16,1482.5,1475.83,6.67,0.0,organic,2016,Charlotte,2016-06-01,2016-06-16,mean
12325,2016-06-12,1.76,4612.16,381.97,2418.0,726.75,1085.44,1082.11,3.33,0.0,organic,2016,Charlotte,2016-06-01,2016-06-09,mean
12326,2016-06-05,1.6,6062.33,343.3,2507.58,694.74,2516.71,2513.38,3.33,0.0,organic,2016,Charlotte,2016-06-01,2016-06-02,mean
12327,2016-05-29,1.66,5676.93,301.54,2647.47,702.09,2025.83,2015.83,10.0,0.0,organic,2016,Charlotte,2016-05-01,2016-05-26,mean
12328,2016-05-22,1.71,5433.16,437.48,2422.71,544.63,2028.34,2021.67,6.67,0.0,organic,2016,Charlotte,2016-05-01,2016-05-19,mean
12329,2016-05-15,1.69,6007.48,320.43,2628.62,554.28,2504.15,2500.82,3.33,0.0,organic,2016,Charlotte,2016-05-01,2016-05-12,mean
12330,2016-05-08,1.79,5581.18,299.93,3030.75,767.24,1483.26,1483.26,0.0,0.0,organic,2016,Charlotte,2016-05-01,2016-05-05,high
12331,2016-05-01,1.68,5736.02,268.44,2921.35,718.82,1827.41,1827.41,0.0,0.0,organic,2016,Charlotte,2016-05-01,2016-04-28,mean
12332,2016-04-24,1.67,6489.79,369.98,2721.06,639.06,2759.69,2759.69,0.0,0.0,organic,2016,Charlotte,2016-04-01,2016-04-21,mean
12333,2016-04-17,1.77,4460.01,400.23,2383.44,505.61,1170.73,1170.73,0.0,0.0,organic,2016,Charlotte,2016-04-01,2016-04-14,mean
12334,2016-04-10,1.6,5734.3,351.95,2597.02,625.44,2159.89,2159.89,0.0,0.0,organic,2016,Charlotte,2016-04-01,2016-04-07,mean
12335,2016-04-03,1.71,5126.69,318.0,2844.01,658.9,1305.78,1305.78,0.0,0.0,organic,2016,Charlotte,2016-04-01,2016-03-31,mean
12336,2016-03-27,1.69,4551.61,311.44,2333.56,615.04,1291.57,1291.57,0.0,0.0,organic,2016,Charlotte,2016-03-01,2016-03-24,mean
12337,2016-03-20,1.57,4713.35,370.07,2022.52,490.82,1829.94,1829.94,0.0,0.0,organic,2016,Charlotte,2016-03-01,2016-03-17,mean
12338,2016-03-13,1.7,4131.98,280.07,2080.98,625.97,1144.96,1144.96,0.0,0.0,organic,2016,Charlotte,2016-03-01,2016-03-10,mean
12339,2016-03-06,1.79,4003.24,342.43,2122.95,621.19,916.67,896.67,20.0,0.0,organic,2016,Charlotte,2016-03-01,2016-03-03,high
12340,2016-02-28,1.83,3584.6,290.68,2007.09,559.81,727.02,727.02,0.0,0.0,organic,2016,Charlotte,2016-02-01,2016-02-25,high
12341,2016-02-21,1.81,3521.87,315.14,1836.82,556.58,813.33,813.33,0.0,0.0,organic,2016,Charlotte,2016-02-01,2016-02-18,high
12342,2016-02-14,1.75,3610.52,307.68,1674.06,502.11,1126.67,1126.67,0.0,0.0,organic,2016,Charlotte,2016-02-01,2016-02-11,mean
12343,2016-02-07,1.82,3529.44,385.1,1740.65,640.36,763.33,763.33,0.0,0.0,organic,2016,Charlotte,2016-02-01,2016-02-04,high
12344,2016-01-31,1.75,3829.49,354.19,1734.77,630.53,1110.0,1110.0,0.0,0.0,organic,2016,Charlotte,2016-01-01,2016-01-28,mean
12345,2016-01-24,1.76,3735.44,332.43,1649.8,603.21,1150.0,1150.0,0.0,0.0,organic,2016,Charlotte,2016-01-01,2016-01-21,mean
12346,2016-01-17,1.92,2997.36,469.83,1659.7,587.83,280.0,276.67,3.33,0.0,organic,2016,Charlotte,2016-01-01,2016-01-14,expensive
12347,2016-01-10,1.77,4815.55,313.18,2207.99,842.33,1452.05,1425.34,26.71,0.0,organic,2016,Charlotte,2016-01-01,2016-01-07,mean
12348,2016-01-03,1.78,4284.47,749.2,1979.18,705.6,850.49,821.36,29.13,0.0,organic,2016,Charlotte,2016-01-01,2015-12-31,mean
12349,2016-12-25,1.34,33412.35,52.77,30236.66,0.0,3122.92,3122.92,0.0,0.0,organic,2016,Chicago,2016-12-01,2016-12-22,low
12350,2016-12-18,1.34,40115.97,59.36,37133.28,0.0,2923.33,2923.33,0.0,0.0,organic,2016,Chicago,2016-12-01,2016-12-15,low
12351,2016-12-11,1.32,54112.89,63.34,50779.13,0.0,3270.42,3270.42,0.0,0.0,organic,2016,Chicago,2016-12-01,2016-12-08,low
12352,2016-12-04,1.71,35156.8,87.48,31941.41,0.0,3127.91,3127.91,0.0,0.0,organic,2016,Chicago,2016-12-01,2016-12-01,mean
12353,2016-11-27,2.3,20020.98,57.34,16648.36,0.0,3315.28,3315.28,0.0,0.0,organic,2016,Chicago,2016-11-01,2016-11-24,expensive
12354,2016-11-20,2.3,24924.61,49.68,22005.49,0.0,2869.44,2869.44,0.0,0.0,organic,2016,Chicago,2016-11-01,2016-11-17,expensive
12355,2016-11-13,2.25,28482.64,56.66,25011.26,0.0,3414.72,3414.72,0.0,0.0,organic,2016,Chicago,2016-11-01,2016-11-10,expensive
12356,2016-11-06,2.24,28818.87,38.61,24966.93,0.0,3813.33,3813.33,0.0,0.0,organic,2016,Chicago,2016-11-01,2016-11-03,expensive
12357,2016-10-30,2.23,32607.37,88.54,29520.64,0.0,2998.19,2998.19,0.0,0.0,organic,2016,Chicago,2016-10-01,2016-10-27,expensive
12358,2016-10-23,2.2,28740.94,84.24,25376.14,0.0,3280.56,3276.12,4.44,0.0,organic,2016,Chicago,2016-10-01,2016-10-20,expensive
12359,2016-10-16,2.11,30428.53,72.62,26383.82,0.0,3972.09,3972.09,0.0,0.0,organic,2016,Chicago,2016-10-01,2016-10-13,expensive
12360,2016-10-09,2.04,26995.26,79.04,23403.99,0.0,3512.23,3512.23,0.0,0.0,organic,2016,Chicago,2016-10-01,2016-10-06,expensive
12361,2016-10-02,2.05,27147.49,100.4,24049.87,0.0,2997.22,2997.22,0.0,0.0,organic,2016,Chicago,2016-10-01,2016-09-29,expensive
12362,2016-09-25,2.05,26730.61,93.75,24273.38,0.0,2363.48,2363.48,0.0,0.0,organic,2016,Chicago,2016-09-01,2016-09-22,expensive
12363,2016-09-18,2.06,21876.53,98.1,19190.24,0.0,2588.19,2588.19,0.0,0.0,organic,2016,Chicago,2016-09-01,2016-09-15,expensive
12364,2016-09-11,2.07,30146.46,92.82,27851.41,0.0,2202.23,2202.23,0.0,0.0,organic,2016,Chicago,2016-09-01,2016-09-08,expensive
12365,2016-09-04,2.08,29892.84,91.7,27757.81,0.0,2043.33,2043.33,0.0,0.0,organic,2016,Chicago,2016-09-01,2016-09-01,expensive
12366,2016-08-28,2.09,27637.06,699.1,25426.29,0.0,1511.67,1511.67,0.0,0.0,organic,2016,Chicago,2016-08-01,2016-08-25,expensive
12367,2016-08-21,2.08,31252.62,69.71,29470.17,0.0,1712.74,1712.74,0.0,0.0,organic,2016,Chicago,2016-08-01,2016-08-18,expensive
12368,2016-08-14,2.09,27655.2,84.15,26189.38,0.0,1381.67,1381.67,0.0,0.0,organic,2016,Chicago,2016-08-01,2016-08-11,expensive
12369,2016-08-07,2.13,26720.39,75.65,25684.18,0.0,960.56,960.56,0.0,0.0,organic,2016,Chicago,2016-08-01,2016-08-04,expensive
12370,2016-07-31,2.11,28969.34,80.77,27361.91,0.0,1526.66,1526.66,0.0,0.0,organic,2016,Chicago,2016-07-01,2016-07-28,expensive
12371,2016-07-24,1.93,24894.83,107.07,20034.42,0.0,4753.34,4753.34,0.0,0.0,organic,2016,Chicago,2016-07-01,2016-07-21,expensive
12372,2016-07-17,1.89,26249.13,60.77,23561.14,0.0,2627.22,2627.22,0.0,0.0,organic,2016,Chicago,2016-07-01,2016-07-14,high
12373,2016-07-10,2.01,12651.27,40.37,10422.02,0.0,2188.88,2184.44,4.44,0.0,organic,2016,Chicago,2016-07-01,2016-07-07,expensive
12374,2016-07-03,1.5,15807.19,85.18,13515.35,0.0,2206.66,2206.66,0.0,0.0,organic,2016,Chicago,2016-07-01,2016-06-30,low
12375,2016-06-26,1.8,27771.37,60.12,25630.13,0.0,2081.12,2081.12,0.0,0.0,organic,2016,Chicago,2016-06-01,2016-06-23,high
12376,2016-06-19,1.53,37650.61,122.15,35503.46,0.0,2025.0,2025.0,0.0,0.0,organic,2016,Chicago,2016-06-01,2016-06-16,mean
12377,2016-06-12,1.53,40535.05,162.25,38677.24,0.0,1695.56,1695.56,0.0,0.0,organic,2016,Chicago,2016-06-01,2016-06-09,mean
12378,2016-06-05,1.24,42580.14,105.86,41327.69,0.0,1146.59,1146.59,0.0,0.0,organic,2016,Chicago,2016-06-01,2016-06-02,low
12379,2016-05-29,1.08,65325.69,186.15,64298.18,0.0,841.36,841.36,0.0,0.0,organic,2016,Chicago,2016-05-01,2016-05-26,low
12380,2016-05-22,1.33,45768.24,77.57,44459.63,0.0,1231.04,1231.04,0.0,0.0,organic,2016,Chicago,2016-05-01,2016-05-19,low
12381,2016-05-15,1.61,32454.82,37.45,30432.28,0.0,1985.09,1985.09,0.0,0.0,organic,2016,Chicago,2016-05-01,2016-05-12,mean
12382,2016-05-08,1.62,34200.94,83.69,33146.9,0.0,970.35,970.35,0.0,0.0,organic,2016,Chicago,2016-05-01,2016-05-05,mean
12383,2016-05-01,1.61,31458.63,102.92,30785.77,0.0,569.94,569.94,0.0,0.0,organic,2016,Chicago,2016-05-01,2016-04-28,mean
12384,2016-04-24,1.63,35192.95,66.02,34696.93,0.0,430.0,430.0,0.0,0.0,organic,2016,Chicago,2016-04-01,2016-04-21,mean
12385,2016-04-17,1.55,25405.66,97.85,24629.54,0.0,678.27,678.27,0.0,0.0,organic,2016,Chicago,2016-04-01,2016-04-14,mean
12386,2016-04-10,1.68,35474.03,70.12,35212.51,0.0,191.4,191.4,0.0,0.0,organic,2016,Chicago,2016-04-01,2016-04-07,mean
12387,2016-04-03,1.66,35602.29,95.32,35272.75,0.0,234.22,234.22,0.0,0.0,organic,2016,Chicago,2016-04-01,2016-03-31,mean
12388,2016-03-27,1.5,35086.33,171.4,34565.26,0.0,349.67,349.67,0.0,0.0,organic,2016,Chicago,2016-03-01,2016-03-24,low
12389,2016-03-20,1.5,32456.45,152.43,31926.73,0.0,377.29,377.29,0.0,0.0,organic,2016,Chicago,2016-03-01,2016-03-17,low
12390,2016-03-13,1.5,29584.31,110.77,28997.72,0.0,475.82,475.82,0.0,0.0,organic,2016,Chicago,2016-03-01,2016-03-10,low
12391,2016-03-06,1.49,36774.58,736.06,35610.75,0.0,427.77,427.77,0.0,0.0,organic,2016,Chicago,2016-03-01,2016-03-03,low
12392,2016-02-28,1.6,34164.85,918.49,32243.52,0.0,1002.84,1002.84,0.0,0.0,organic,2016,Chicago,2016-02-01,2016-02-25,mean
12393,2016-02-21,1.55,32492.15,945.63,28552.71,0.0,2993.81,2993.81,0.0,0.0,organic,2016,Chicago,2016-02-01,2016-02-18,mean
12394,2016-02-14,1.58,28656.64,751.06,25968.76,0.0,1936.82,1936.82,0.0,0.0,organic,2016,Chicago,2016-02-01,2016-02-11,mean
12395,2016-02-07,1.6,31000.01,872.31,29897.7,0.0,230.0,230.0,0.0,0.0,organic,2016,Chicago,2016-02-01,2016-02-04,mean
12396,2016-01-31,1.61,28813.36,814.1,27719.26,0.0,280.0,280.0,0.0,0.0,organic,2016,Chicago,2016-01-01,2016-01-28,mean
12397,2016-01-24,1.62,25004.87,976.46,23728.41,0.0,300.0,300.0,0.0,0.0,organic,2016,Chicago,2016-01-01,2016-01-21,mean
12398,2016-01-17,1.52,25573.57,777.31,24636.26,0.0,160.0,160.0,0.0,0.0,organic,2016,Chicago,2016-01-01,2016-01-14,low
12399,2016-01-10,1.62,35835.37,1437.58,34064.46,0.0,333.33,333.33,0.0,0.0,organic,2016,Chicago,2016-01-01,2016-01-07,mean
12400,2016-01-03,1.62,24460.46,931.2,23415.93,0.0,113.33,113.33,0.0,0.0,organic,2016,Chicago,2016-01-01,2015-12-31,mean
12401,2016-12-25,1.73,6592.44,235.03,5062.95,0.0,1294.46,504.22,790.24,0.0,organic,2016,CincinnatiDayton,2016-12-01,2016-12-22,mean
12402,2016-12-18,0.82,17920.51,216.36,4930.87,0.0,12773.28,346.06,12427.22,0.0,organic,2016,CincinnatiDayton,2016-12-01,2016-12-15,low
12403,2016-12-11,0.64,27489.35,268.89,4743.81,0.0,22476.65,698.22,21778.43,0.0,organic,2016,CincinnatiDayton,2016-12-01,2016-12-08,low
12404,2016-12-04,1.07,15658.75,269.53,5925.9,0.0,9463.32,201.57,9261.75,0.0,organic,2016,CincinnatiDayton,2016-12-01,2016-12-01,low
12405,2016-11-27,0.79,17342.81,198.25,4476.76,0.0,12667.8,506.67,12161.13,0.0,organic,2016,CincinnatiDayton,2016-11-01,2016-11-24,low
12406,2016-11-20,0.96,15570.07,333.63,5458.44,0.0,9778.0,306.09,9471.91,0.0,organic,2016,CincinnatiDayton,2016-11-01,2016-11-17,low
12407,2016-11-13,1.52,9515.89,366.46,6058.31,0.0,3091.12,252.19,2838.93,0.0,organic,2016,CincinnatiDayton,2016-11-01,2016-11-10,low
12408,2016-11-06,0.9,27345.45,390.75,8582.72,0.0,18371.98,673.33,17698.65,0.0,organic,2016,CincinnatiDayton,2016-11-01,2016-11-03,low
12409,2016-10-30,1.52,15523.6,453.79,10104.3,0.0,4965.51,262.77,4702.74,0.0,organic,2016,CincinnatiDayton,2016-10-01,2016-10-27,low
12410,2016-10-23,1.2,17064.45,488.59,7531.36,0.0,9044.5,629.95,8414.55,0.0,organic,2016,CincinnatiDayton,2016-10-01,2016-10-20,low
12411,2016-10-16,1.23,16206.87,660.88,6583.77,0.0,8962.22,1830.5,7131.72,0.0,organic,2016,CincinnatiDayton,2016-10-01,2016-10-13,low
12412,2016-10-09,1.51,15218.52,562.56,9696.37,0.0,4959.59,625.18,4334.41,0.0,organic,2016,CincinnatiDayton,2016-10-01,2016-10-06,low
12413,2016-10-02,1.44,14975.64,458.81,8070.51,0.0,6446.32,507.31,5939.01,0.0,organic,2016,CincinnatiDayton,2016-10-01,2016-09-29,low
12414,2016-09-25,1.35,16032.03,468.89,7138.63,0.0,8424.51,781.74,7642.77,0.0,organic,2016,CincinnatiDayton,2016-09-01,2016-09-22,low
12415,2016-09-18,1.32,15776.76,577.58,8538.43,0.0,6660.75,736.94,5923.81,0.0,organic,2016,CincinnatiDayton,2016-09-01,2016-09-15,low
12416,2016-09-11,1.13,21710.38,531.09,9471.98,0.0,11707.31,875.67,10831.64,0.0,organic,2016,CincinnatiDayton,2016-09-01,2016-09-08,low
12417,2016-09-04,1.34,22075.04,535.98,10564.37,0.0,10974.69,764.46,10210.23,0.0,organic,2016,CincinnatiDayton,2016-09-01,2016-09-01,low
12418,2016-08-28,0.77,34718.84,637.29,7566.11,0.0,26515.44,569.01,25946.43,0.0,organic,2016,CincinnatiDayton,2016-08-01,2016-08-25,low
12419,2016-08-21,1.13,18700.24,453.45,7152.55,0.0,11094.24,1046.7,10047.54,0.0,organic,2016,CincinnatiDayton,2016-08-01,2016-08-18,low
12420,2016-08-14,1.3,17063.96,581.36,8369.54,0.0,8113.06,603.49,7509.57,0.0,organic,2016,CincinnatiDayton,2016-08-01,2016-08-11,low
12421,2016-08-07,1.09,22772.04,470.0,7721.78,0.0,14580.26,666.17,13914.09,0.0,organic,2016,CincinnatiDayton,2016-08-01,2016-08-04,low
12422,2016-07-31,1.51,12919.17,554.23,8694.68,0.0,3670.26,1047.48,2622.78,0.0,organic,2016,CincinnatiDayton,2016-07-01,2016-07-28,low
12423,2016-07-24,1.65,14589.37,538.94,10669.81,0.0,3380.62,827.26,2553.36,0.0,organic,2016,CincinnatiDayton,2016-07-01,2016-07-21,mean
12424,2016-07-17,1.04,22576.93,541.3,8960.19,0.0,13075.44,725.06,12350.38,0.0,organic,2016,CincinnatiDayton,2016-07-01,2016-07-14,low
12425,2016-07-10,0.98,24427.23,481.08,11267.87,0.0,12678.28,862.31,11815.97,0.0,organic,2016,CincinnatiDayton,2016-07-01,2016-07-07,low
12426,2016-07-03,1.05,19128.61,482.4,10370.88,0.0,8275.33,746.79,7528.54,0.0,organic,2016,CincinnatiDayton,2016-07-01,2016-06-30,low
12427,2016-06-26,1.02,19243.4,482.14,9041.74,0.0,9719.52,767.81,8951.71,0.0,organic,2016,CincinnatiDayton,2016-06-01,2016-06-23,low
12428,2016-06-19,1.04,21910.54,699.16,10546.16,0.0,10665.22,710.57,9954.65,0.0,organic,2016,CincinnatiDayton,2016-06-01,2016-06-16,low
12429,2016-06-12,1.09,21266.49,545.86,10293.17,0.0,10427.46,691.21,9736.25,0.0,organic,2016,CincinnatiDayton,2016-06-01,2016-06-09,low
12430,2016-06-05,1.2,16321.6,374.82,8709.85,0.0,7236.93,759.52,6477.41,0.0,organic,2016,CincinnatiDayton,2016-06-01,2016-06-02,low
12431,2016-05-29,1.24,14695.59,459.73,8442.84,0.0,5793.02,923.63,4869.39,0.0,organic,2016,CincinnatiDayton,2016-05-01,2016-05-26,low
12432,2016-05-22,1.39,14720.61,408.42,9071.13,0.0,5241.06,1062.17,4178.89,0.0,organic,2016,CincinnatiDayton,2016-05-01,2016-05-19,low
12433,2016-05-15,1.4,15206.47,359.02,8892.58,0.0,5954.87,1681.91,4272.96,0.0,organic,2016,CincinnatiDayton,2016-05-01,2016-05-12,low
12434,2016-05-08,1.43,14624.46,383.03,8838.78,0.0,5402.65,2905.39,2497.26,0.0,organic,2016,CincinnatiDayton,2016-05-01,2016-05-05,low
12435,2016-05-01,1.13,20458.94,308.69,9102.19,0.0,11048.06,1403.0,9645.06,0.0,organic,2016,CincinnatiDayton,2016-05-01,2016-04-28,low
12436,2016-04-24,1.44,15395.22,460.03,9677.47,0.0,5257.72,2457.02,2800.7,0.0,organic,2016,CincinnatiDayton,2016-04-01,2016-04-21,low
12437,2016-04-17,1.4,15920.25,417.29,9447.47,0.0,6055.49,1598.28,4457.21,0.0,organic,2016,CincinnatiDayton,2016-04-01,2016-04-14,low
12438,2016-04-10,1.12,16776.27,394.05,9103.31,0.0,7278.91,5473.56,1805.35,0.0,organic,2016,CincinnatiDayton,2016-04-01,2016-04-07,low
12439,2016-04-03,1.3,12140.52,348.81,8344.35,0.0,3447.36,580.0,2867.36,0.0,organic,2016,CincinnatiDayton,2016-04-01,2016-03-31,low
12440,2016-03-27,1.17,17750.82,347.47,9168.31,0.0,8235.04,533.33,7701.71,0.0,organic,2016,CincinnatiDayton,2016-03-01,2016-03-24,low
12441,2016-03-20,1.21,16466.35,319.09,8546.86,0.0,7600.4,496.67,7103.73,0.0,organic,2016,CincinnatiDayton,2016-03-01,2016-03-17,low
12442,2016-03-13,1.25,13252.99,308.89,8663.98,0.0,4280.12,540.0,3740.12,0.0,organic,2016,CincinnatiDayton,2016-03-01,2016-03-10,low
12443,2016-03-06,1.34,12627.11,487.73,9078.49,0.0,3060.89,136.67,2924.22,0.0,organic,2016,CincinnatiDayton,2016-03-01,2016-03-03,low
12444,2016-02-28,1.47,9125.44,414.52,8307.16,0.0,403.76,280.0,123.76,0.0,organic,2016,CincinnatiDayton,2016-02-01,2016-02-25,low
12445,2016-02-21,1.33,10563.94,529.0,7783.07,0.0,2251.87,348.67,1903.2,0.0,organic,2016,CincinnatiDayton,2016-02-01,2016-02-18,low
12446,2016-02-14,1.01,17338.51,545.84,9088.79,0.0,7703.88,294.41,7409.47,0.0,organic,2016,CincinnatiDayton,2016-02-01,2016-02-11,low
12447,2016-02-07,1.11,14072.95,443.33,8905.29,0.0,4724.33,203.33,4521.0,0.0,organic,2016,CincinnatiDayton,2016-02-01,2016-02-04,low
12448,2016-01-31,1.3,11109.1,335.93,6835.59,0.0,3937.58,166.67,3770.91,0.0,organic,2016,CincinnatiDayton,2016-01-01,2016-01-28,low
12449,2016-01-24,1.42,11874.46,411.54,7551.79,0.0,3911.13,186.67,3724.46,0.0,organic,2016,CincinnatiDayton,2016-01-01,2016-01-21,low
12450,2016-01-17,1.4,9955.8,573.01,7597.31,0.0,1785.48,400.0,1385.48,0.0,organic,2016,CincinnatiDayton,2016-01-01,2016-01-14,low
12451,2016-01-10,1.31,13480.88,689.26,8880.64,0.0,3910.98,624.9,3286.08,0.0,organic,2016,CincinnatiDayton,2016-01-01,2016-01-07,low
12452,2016-01-03,1.34,10552.84,309.8,7637.9,0.0,2605.14,363.09,2242.05,0.0,organic,2016,CincinnatiDayton,2016-01-01,2015-12-31,low
12453,2016-12-25,1.75,4561.12,543.08,2287.13,0.0,1730.91,1588.03,142.88,0.0,organic,2016,Columbus,2016-12-01,2016-12-22,mean
12454,2016-12-18,1.64,4249.07,504.97,1858.48,0.0,1885.62,1254.08,631.54,0.0,organic,2016,Columbus,2016-12-01,2016-12-15,mean
12455,2016-12-11,1.02,8682.81,448.83,1413.59,0.0,6820.39,2531.27,4289.12,0.0,organic,2016,Columbus,2016-12-01,2016-12-08,low
12456,2016-12-04,1.36,5338.71,485.75,1639.28,0.0,3213.68,3074.56,139.12,0.0,organic,2016,Columbus,2016-12-01,2016-12-01,low
12457,2016-11-27,1.47,5503.68,494.4,1889.17,0.0,3120.11,2049.89,1070.22,0.0,organic,2016,Columbus,2016-11-01,2016-11-24,low
12458,2016-11-20,1.31,7255.4,661.45,2218.41,0.0,4375.54,1467.18,2908.36,0.0,organic,2016,Columbus,2016-11-01,2016-11-17,low
12459,2016-11-13,1.18,10485.95,778.65,2727.06,0.0,6980.24,1486.86,5493.38,0.0,organic,2016,Columbus,2016-11-01,2016-11-10,low
12460,2016-11-06,0.89,16601.25,537.42,2897.13,0.0,13166.7,2262.47,10904.23,0.0,organic,2016,Columbus,2016-11-01,2016-11-03,low
12461,2016-10-30,1.8,5890.85,712.43,2810.91,0.0,2367.51,1769.32,598.19,0.0,organic,2016,Columbus,2016-10-01,2016-10-27,high
12462,2016-10-23,1.18,10574.95,673.64,3073.84,0.0,6827.47,1765.71,5061.76,0.0,organic,2016,Columbus,2016-10-01,2016-10-20,low
12463,2016-10-16,1.01,16161.36,725.0,3749.33,0.0,11687.03,2823.14,8863.89,0.0,organic,2016,Columbus,2016-10-01,2016-10-13,low
12464,2016-10-09,1.03,15870.0,685.82,4176.3,1.16,11006.72,2686.83,8319.89,0.0,organic,2016,Columbus,2016-10-01,2016-10-06,low
12465,2016-10-02,1.77,8280.66,570.03,4396.02,0.0,3314.61,3048.2,266.41,0.0,organic,2016,Columbus,2016-10-01,2016-09-29,mean
12466,2016-09-25,1.3,12976.63,789.01,3352.16,0.0,8835.46,2538.99,6296.47,0.0,organic,2016,Columbus,2016-09-01,2016-09-22,low
12467,2016-09-18,1.58,5525.95,769.61,2564.21,0.0,2192.13,1028.19,1163.94,0.0,organic,2016,Columbus,2016-09-01,2016-09-15,mean
12468,2016-09-11,1.12,9434.47,815.47,3267.61,0.0,5351.39,877.41,4473.98,0.0,organic,2016,Columbus,2016-09-01,2016-09-08,low
12469,2016-09-04,1.17,11869.66,962.25,4496.2,0.0,6411.21,712.73,5698.48,0.0,organic,2016,Columbus,2016-09-01,2016-09-01,low
12470,2016-08-28,1.32,10186.67,868.26,4898.92,0.0,4419.49,352.31,4067.18,0.0,organic,2016,Columbus,2016-08-01,2016-08-25,low
12471,2016-08-21,1.67,7223.46,629.11,4017.95,0.0,2576.4,1129.77,1446.63,0.0,organic,2016,Columbus,2016-08-01,2016-08-18,mean
12472,2016-08-14,1.54,7697.63,652.47,3940.51,0.0,3104.65,602.27,2502.38,0.0,organic,2016,Columbus,2016-08-01,2016-08-11,mean
12473,2016-08-07,1.47,8981.41,667.31,4129.75,0.0,4184.35,501.81,3682.54,0.0,organic,2016,Columbus,2016-08-01,2016-08-04,low
12474,2016-07-31,1.4,9346.26,558.77,3796.68,0.0,4990.81,1087.86,3902.95,0.0,organic,2016,Columbus,2016-07-01,2016-07-28,low
12475,2016-07-24,1.58,8142.15,642.5,4610.11,0.0,2889.54,554.41,2335.13,0.0,organic,2016,Columbus,2016-07-01,2016-07-21,mean
12476,2016-07-17,1.2,11566.22,713.11,4467.58,0.0,6385.53,730.17,5655.36,0.0,organic,2016,Columbus,2016-07-01,2016-07-14,low
12477,2016-07-10,1.0,11572.14,570.66,4290.35,0.0,6711.13,551.3,6159.83,0.0,organic,2016,Columbus,2016-07-01,2016-07-07,low
12478,2016-07-03,1.02,7549.2,583.93,3321.68,0.0,3643.59,559.59,3084.0,0.0,organic,2016,Columbus,2016-07-01,2016-06-30,low
12479,2016-06-26,1.1,8491.02,492.49,3910.86,0.0,4087.67,698.81,3388.86,0.0,organic,2016,Columbus,2016-06-01,2016-06-23,low
12480,2016-06-19,0.99,13064.09,632.15,5496.38,36.98,6898.58,750.6,6147.98,0.0,organic,2016,Columbus,2016-06-01,2016-06-16,low
12481,2016-06-12,1.3,10239.17,574.02,5539.61,40.44,4085.1,682.57,3402.53,0.0,organic,2016,Columbus,2016-06-01,2016-06-09,low
12482,2016-06-05,1.43,9417.49,527.69,4916.99,50.28,3922.53,698.77,3223.76,0.0,organic,2016,Columbus,2016-06-01,2016-06-02,low
12483,2016-05-29,1.39,7507.51,371.44,4348.79,54.16,2733.12,590.47,2142.65,0.0,organic,2016,Columbus,2016-05-01,2016-05-26,low
12484,2016-05-22,1.31,6711.12,389.47,3323.72,18.38,2979.55,1037.65,1941.9,0.0,organic,2016,Columbus,2016-05-01,2016-05-19,low
12485,2016-05-15,1.22,7017.73,346.52,3729.33,5.72,2936.16,754.84,2181.32,0.0,organic,2016,Columbus,2016-05-01,2016-05-12,low
12486,2016-05-08,1.14,8467.42,372.26,4350.95,3.42,3740.79,994.3,2746.49,0.0,organic,2016,Columbus,2016-05-01,2016-05-05,low
12487,2016-05-01,1.29,5872.4,358.98,3028.11,9.06,2476.25,940.31,1535.94,0.0,organic,2016,Columbus,2016-05-01,2016-04-28,low
12488,2016-04-24,0.99,11874.13,1135.01,4546.77,19.1,6173.25,1169.53,5003.72,0.0,organic,2016,Columbus,2016-04-01,2016-04-21,low
12489,2016-04-17,1.17,9508.72,377.86,5491.76,2.23,3636.87,689.32,2947.55,0.0,organic,2016,Columbus,2016-04-01,2016-04-14,low
12490,2016-04-10,1.52,6323.62,360.23,4906.26,0.0,1057.13,550.0,507.13,0.0,organic,2016,Columbus,2016-04-01,2016-04-07,low
12491,2016-04-03,1.69,5382.24,317.7,3569.14,0.0,1495.4,566.67,928.73,0.0,organic,2016,Columbus,2016-04-01,2016-03-31,mean
12492,2016-03-27,1.54,6663.94,272.71,4060.29,16.3,2314.64,437.39,1877.25,0.0,organic,2016,Columbus,2016-03-01,2016-03-24,mean
12493,2016-03-20,1.23,7457.89,315.11,3453.23,4.32,3685.23,408.25,3276.98,0.0,organic,2016,Columbus,2016-03-01,2016-03-17,low
12494,2016-03-13,1.37,7157.22,376.52,3722.09,4.3,3054.31,619.05,2435.26,0.0,organic,2016,Columbus,2016-03-01,2016-03-10,low
12495,2016-03-06,1.42,4854.17,387.7,3606.38,0.0,860.09,51.03,809.06,0.0,organic,2016,Columbus,2016-03-01,2016-03-03,low
12496,2016-02-28,1.43,5181.52,451.27,4249.41,0.0,480.84,239.55,241.29,0.0,organic,2016,Columbus,2016-02-01,2016-02-25,low
